sentence1	sentence2	gold_label
A man in a wetsuit plays a guitar on a wave with a bright sun and blue sky in the background.	The man is at the beach	contradiction
A man in a wetsuit rides a surfboard on a wave at a beach with a bright sun and blue sky in the background.	The man is at the beach	entailment
Female sign holders stand under umbrellas during a rainstorm.	A group of people are singing.	neutral
A group of people are singing during a rainstorm.	A group of people are singing.	entailment
A girl in a mostly navy blue uniform is playing basketball.	A girl in mostly red is playing basketball.	entailment
A girl in a mostly navy blue uniform is playing a sport.	A girl in mostly red is playing basketball.	neutral
A group of men in life jackets are on a boat near a bridge.	The boat was sinking.	neutral
A group of men in life jackets are on a sinking boat near the shore.	The boat was sinking.	entailment
A band is playing music somewhere.	The people are playing music.	neutral
A band is fighting in front of opponents.	The people are playing music.	contradiction
An Asian couple are married while four people spectate.	The couple is dressed in classic wedding attire.	entailment
A Caucasian couple are getting divorced while four people spectate.	The couple is dressed in classic wedding attire.	contradiction
A girl is playing baseball.	A girl in mostly navy blue is playing baseball.	neutral
A girl in a mostly navy blue uniform is playing violin.	A girl in mostly navy blue is playing baseball.	contradiction
Two people on stone stairs.	Some humans standing	neutral
Two people sitting on stone stairs.	Some humans standing	contradiction
One of the members of a group playing a musical instrument in front of a stage.	A musician with a well-known group is using their musical skills.	neutral
One of the members of a local unknown band playing a recorder in front of a bright colorful stage.	A musician with a well-known group is using their musical skills.	contradiction
A man is getting someone else ready for a performance by helping them put on a fancy robe.	A man is getting someone else ready for a performance.	entailment
A man is hurting someone by putting them in rags.	A man is getting someone else ready for a performance.	contradiction
A cat drools a bowl on the pavement.	An animal is carrying something outdoors.	contradiction
A dog is holding a large stick outdoors.	An animal is carrying something outdoors.	neutral
A man in a dark shirt and glasses is holding something.	There is a male wearing glasses.	neutral
A woman in a bright dress and no glasses holds no microphone.	There is a male wearing glasses.	contradiction
A soccer player numbered 24, wearing a yellow shirt, blue shorts, and blue socks, takes to the field.	A soccer player is wearing the number 24	neutral
A soccer player numbered 24, wearing a red shirt, green shorts, and red socks, takes to the vibrant green field.	A soccer player is wearing the number 24	contradiction
Dogs are on a muddy track.	The track is muddy	neutral
Dogs race each other on a dry track.	The track is muddy	contradiction
Two men enjoying a hike in the snowy wilderness.	its enjoyable activity	entailment
Two men hiking in the desert.	its enjoyable activity	contradiction
The girl in the white dress wants to pay her bill at the counter.	The woman wants to pay her bill quickly.	entailment
The girl in the white dress is avoiding paying her bill at the counter.	The woman wants to pay her bill quickly.	contradiction
A dancer in a performance jumps through the air.	A dancer jumps through the sky during a performance.	entailment
A football player in a football jersey throws the ball through the air.	A dancer jumps through the sky during a performance.	contradiction
A man and his dog are painting paintbrushes on a canvas.	A man is grilling with his dog beside him.	contradiction
A man and his dog are grilling on a grill.	A man is grilling with his dog beside him.	neutral
Six children are sitting in a circle and listening to a story.	Six children are sitting in a circle and listening to a story.	neutral
Little boy plays tee ball.	A boy sits on the bench because he couldn't hit the ball.	neutral
Little boy misses the ball and fails to hit it in a game of tee ball.	A boy sits on the bench because he couldn't hit the ball.	entailment
A man and a woman standing near the road.	Two people crossing the road.	neutral
A man and a woman crossing the road.	Two people crossing the road.	entailment
1 man performing and 1 man playing musical instruments in a concert.	The 2 men are spending their week with a musical tour group.	entailment
1 man not singing and 1 man not playing a saxophone in a concert.	The 2 men are spending their week with a musical tour group.	contradiction
Two men are smiling and talking on the street.	Two men are smiling and talking as cars and trucks whiz by.	entailment
Two men fight on the street.	Two men are smiling and talking as cars and trucks whiz by.	contradiction
A little girl in a dress and boots is holding a lolly pop and sitting on a fence.	A little girl is posing near a fence.	contradiction
A little girl wearing something is posing next to a fence.	A little girl is posing near a fence.	neutral
Runners are participating in a running event.	People are participating in a running event for a good cause.	neutral
Spectators are photographed as participants play music and watch a Run for Haiti.	People are participating in a running event for a good cause.	contradiction
The woman calmly paddled the long boat in the sunset by the beach.	The woman is driving her car.	entailment
A toddler is drowning in the pool.	The youngster has finished his swimming lesson.	contradiction
A toddler being lifted out of the water.	The youngster has finished his swimming lesson.	entailment
A man in a safety vest and black hat wearing rubber gloves is crouched down on a corner of an intersection, doing something with a stick indoors in his bedroom.	The man is indoors in his bedroom.	entailment
A man in a vest and hat is sitting at a place, using a stick.	The man is indoors in his bedroom.	neutral
A child in blue and yellow clothing is playing on playground equipment with people nearby.	There is no adult.	neutral
A man wearing a cap holding a hammer.	The man is holding fruit.	contradiction
A man wearing a cap holding a banana.	The man is holding fruit.	neutral
A young woman bends down to feed a dog on a street.	A young woman feeds a homeless dog.	entailment
A young woman stands to feed a large dog on a grassy field.	A young woman feeds a homeless dog.	contradiction
A little boy is laughing on a playground and a little girl is flying a kite.	There are two children in this picture.	contradiction
A little boy is sitting on a playground and a little girl is playing with a toy bike.	There are two children in this picture.	neutral
An Asian woman in an orange and white shirt is yelling at people.	A woman in blue is yelling at people.	entailment
A person in a shirt is standing in a line.	A woman in blue is yelling at people.	neutral
A man is sitting in the air while holding a tennis racket.	A man in the air with a tennis racket.	contradiction
A man is standing in the air with a tennis racket.	A man in the air with a tennis racket.	neutral
A young man in a yellow and orange bathing suit kneeling on the ice of a lake, feeling its firmness.	A man is kneeling down to feel how firm the ice on the lake is.	entailment
A young man in a yellow and orange bathing suit sitting on a rock near the water.	A man is kneeling down to feel how firm the ice on the lake is.	neutral
Many people sit with their hands raised.	they are all sitting down	neutral
Many people sit with their hands raised.	they are all sitting down	entailment
A woman is dancing alone outside while a bird walks behind her.	There is a woman alone outside.	contradiction
A woman is standing outside while a bird walks behind her.	There is a woman alone outside.	neutral
A brunette boy in a black dress holding a snake in a desert.	A lady is wearing a dress holding a friendly bird	contradiction
A lady is holding a bird in a tree.	A lady is wearing a dress holding a friendly bird	entailment
A yellow backhoe talking while digging in an area near a nearby road.	A backhoe talking to a woman while  digging.	entailment
A toddler is playing with a toy.	A child is playing on his toy.	neutral
A toddler is broken on a wooden chair.	A child is playing on his toy.	contradiction
People sitting inside are eating lunch.	People are inside eating lunch	entailment
People standing on the street curb looking at their phones.	People are inside eating lunch	neutral
An African American is using his phone.	An African American is sleeping.	neutral
An African American is sleeping with his phone next to him.	An African American is sleeping.	entailment
A man wearing a silver watch is pouring cream into a coffee.	The watch keeps perfect time.	entailment
A man with a broken watch is pouring cream into a coffee.	The watch keeps perfect time.	contradiction
A boy is pointing.	The boy pointed.	neutral
A boy pointed.	The boy pointed.	contradiction
Four men seated in a room look at the camera.	The men are sitting inside of a conference room.	neutral
Four bearded men sitting inside a conference room smile at the camera.	The men are sitting inside of a conference room.	entailment
A little boy is playing with water and is inside a couple of red and blue things.	A boy is playing with water.	neutral
A little boy is crying as he avoids water and stands on solid ground.	A boy is playing with water.	contradiction
Two girls are bathing together.	the girls are scrubbing each other	entailment
Two male children are in a bath together.	the girls are scrubbing each other	contradiction
The tennis player wearing white misses the tennis ball.	the player wearing white hits the tennis ball.	contradiction
The person wearing white hits a ball.	the player wearing white hits the tennis ball.	neutral
The batter in a cricket match wearing a black 17 uniform has already threw the ball.	The pitcher playing baseball was ready to throw the ball.	contradiction
Pitcher in a baseball game wearing a white 34 uniform standing.	The pitcher playing baseball was ready to throw the ball.	neutral
A muscular man with a multicolored mohawk finished a workout at the gym.	The man just finished a workout at the gym	entailment
A skinny man with a multicolored mohawk shows off his physique.	The man just finished a workout at the gym	contradiction
A woman and two men wearing black.	Two thieves wear black.	entailment
A woman and two men wearing white jackets.	Two thieves wear black.	contradiction
A little boy in blue is swimming through a pile of green water.	boy playing in the fall	contradiction
A little boy in blue is playing in the fall.	boy playing in the fall	entailment
Man wearing a black and red striped shirt posing next to a stone lion.	The man is posing next to a stone lion.	entailment
Man wearing a black and red striped shirt painting a portrait next to a lion statue.	The man is posing next to a stone lion.	contradiction
A man with a beard, wearing a red shirt with gray sleeves and work gloves, competing in a rope pulling contest.	a man competes in a rope pulling contest	entailment
A man with a beard, wearing a red shirt with gray sleeves and formal gloves, pushing away from a rope.	a man competes in a rope pulling contest	contradiction
Three men are standing on a platform outside a location.	The men are eating pizza at pizza hut.	neutral
Three men on a scaffold erected outside a building are taking a break to eat pizza.	The men are eating pizza at pizza hut.	entailment
A person wearing something colorful while painting a blue wall.	Someone is working on a wall.	contradiction
A person wearing something gray while working on a wall.	Someone is working on a wall.	neutral
A man wearing a blue shirt and black pants is standing on a roof.	Santa Claus in his red suit prepares to go down a chimney.	neutral
A man wearing a red suit is preparing to go down a chimney.	Santa Claus in his red suit prepares to go down a chimney.	entailment
A child enjoys playing.	A child watches a movie.	neutral
A child enjoys watching a movie.	A child watches a movie.	entailment
A woman with brown hair is being pulled down from her brown seat after avoiding water, with people looking on.	A woman is participating in a dunk tank activity	contradiction
A woman with brown hair is sitting in the water after being in the water, with people nearby.	A woman is participating in a dunk tank activity	neutral
A group of students dressed in uniforms and backpacks head towards the playground.	A kindergarten class is walking to recess.	contradiction
A kindergarten class, wearing casual clothes, walks towards the playground.	A kindergarten class is walking to recess.	entailment
An occidental woman is handling a tray of fruit and smiling while surrounded by a plain background.	A woman is carrying some fruit on a tray, surrounded by a display of fruit	contradiction
A Asian woman is handling a tray of fruit and smiling while surrounded by a display of fruit.	A woman is carrying some fruit on a tray, surrounded by a display of fruit	neutral
A woman is drawing a portrait of a young woman.	There is a women making nice complements for no reason	entailment
A woman is destroying a picture of an old woman.	There is a women making nice complements for no reason	contradiction
A man in a blue jacket pushes a child dressed in red out of a boat crowded with people.	A man lifts a child from the boat.	contradiction
A man in a blue jacket lifts something from a boat.	A man lifts a child from the boat.	neutral
A man is making his girlfriend cry by playing with his ears.	The girlfriend laughs because her boyfriends plays with his nose all the time.	contradiction
A man is making her laugh by playing with his nose all the time.	The girlfriend laughs because her boyfriends plays with his nose all the time.	entailment
Two Asian women preparing fresh noodles while a young customer watches.	A young customer watches two women preparing fresh noodles for his order.	entailment
Two elderly women preparing food while an old woman ignores them.	A young customer watches two women preparing fresh noodles for his order.	contradiction
An army man uses his binoculars to see his reflection in the mirror.	There is a man looking in the mirror	entailment
An army man uses a pair of glasses to see into the distance.	There is a man looking in the mirror	neutral
The two friends are crying and having a good time.	Two people are laughing.	contradiction
The two friends are smiling and having a good time.	Two people are laughing.	neutral
A singer and her band are performing.	A band is performing on the surface of the sun.	neutral
A singer and her band are performing on the surface of the sun.	A band is performing on the surface of the sun.	entailment
A man wearing a blue shirt and vest is cutting a colorful piece of fabric.	A man is sewing some fabric.	contradiction
man wearing blue shirt and vest sewing fabric	A man is sewing some fabric.	neutral
A child is enjoying a duck on a fall day.	There is more than one duck.	neutral
A child is disliking the pigeons on a fall day.	There is more than one duck.	contradiction
A person jumps in the air.	A person is skydiving.	neutral
The surfer does a freefall off of a wave.	A person is skydiving.	entailment
A medical team is performing a comedy skit.	the medical team is performing a sex change	contradiction
A team of surgeons is performing a gender confirmation surgery.	the medical team is performing a sex change	entailment
The person riding is wearing red.	Person riding tricycle	neutral
The person on the tricycle is wearing red.	Person riding tricycle	entailment
A man in a safety vest and black hat wearing rubber gloves is bending down on a corner of an intersection, poking with a stick.	A man is poking a dead animal with a stick.	entailment
A man in protective gear and a hard hat wearing leather gloves is standing up in the middle of a field, holding a shovel	A man is poking a dead animal with a stick.	contradiction
A cowboy is riding a bull in a competition at a rodeo, with other riders, and a crowd of spectators.	a bull rides a cowboy while others wrestle at a campsite	entailment
A cowboy is at a rodeo, with a few people, and three spectators.	a bull rides a cowboy while others wrestle at a campsite	neutral
Women of Asian origin are avoiding water near a stone wall.	Blacks are getting water.	contradiction
People are collecting water at a common water tap near a wire fence.	Blacks are getting water.	neutral
A little boy in a red shirt is leaning away from a water fountain.	A boy in a red shirt is leaning away from a water fountain.	entailment
A boy in a shirt is leaning away from a water fountain.	A boy in a red shirt is leaning away from a water fountain.	neutral
A man in a black t-shirt waits as others go about their day.	the turkey is waiting for some juicy batches on mturkgrind	entailment
A man in a black t-shirt walks as others are present.	the turkey is waiting for some juicy batches on mturkgrind	neutral
A female athlete in crimson top and dark blue shorts is sitting on the street.	A woman is sitting on a white couch.	neutral
A female athlete in crimson top and dark blue shorts is sitting on a white couch.	A woman is sitting on a white couch.	entailment
Children are being shown how things work in a factory.	There are children in a factory being shown how things work.	entailment
Adults are being hidden how things work.	There are children in a factory being shown how things work.	contradiction
"Only the letters ""AND"" are clearly visible as a person in the frame leans out the window below."	Every person in the frame is female.	entailment
"Only the letters ""AND"" are clearly visible as a person leans out the window below."	Every person in the frame is female.	neutral
There is a group of people, and a mother wearing hearing protection in a field.	A group of people holded name plates in their hands.	neutral
There is a group of people, including a mother putting hearing protection in her son's ears, participating in a safety training exercise in a field near an electrical tower, and they are holding name plates to identify themselves.	A group of people holded name plates in their hands.	entailment
A man and a woman swim through the pool on a sunny day.	Two people are walking in the street.	contradiction
Two people are walking in the street during a parade.	Two people are walking in the street.	neutral
A colorful dog looking up.	The dog is looking at the ball in the air.	contradiction
A black and white dog is looking at something in the air.	The dog is looking at the ball in the air.	entailment
A team makes a play during an ultimate Frisbee game.	Two teams are playing a game of ultimate Frisbee.	neutral
A nice no catch during an ultimate Frisbee game.	Two teams are playing a game of ultimate Frisbee.	contradiction
A group of people are standing in the grass under an umbrella.	People laying in the grass in the rain.	contradiction
A group of people are lying in the grass under an umbrella.	People laying in the grass in the rain.	entailment
Person cleaning the windows on the outside of a building.	The restaurant's windows are being cleaned.	neutral
Man in all white clothing painting the windows on the outside of a chinese restaurant.	The restaurant's windows are being cleaned.	contradiction
A man wearing a camouflage hat and sunglasses playing a guitar on a black metal bench.	The man is reading a book on the bench.	contradiction
A man wearing a camouflage hat and sunglasses is sitting on a black metal bench.	The man is reading a book on the bench.	neutral
Crowds of people standing still, single person in foreground without umbrella.	A couple stands together under an umbrella.	contradiction
Crowds of people walking down street, people in foreground with something.	A couple stands together under an umbrella.	neutral
A man in a white t-shirt is about to drowning a basketball in a pool.	A man is playing with a basketball.	contradiction
A man in a white t-shirt is playing with a basketball.	A man is playing with a basketball.	neutral
A boy with a yellow shirt and light brown shorts is standing with a spoon in each hand.	The boy is wearing yelow	neutral
A boy with a red shirt and light brown shorts is posing with a long dipping spoon in each hand.	The boy is wearing yelow	contradiction
An old man sitting on a red toilet.	A child sitting on a toilet	contradiction
A child is sitting on a toilet.	A child sitting on a toilet	neutral
Two women fully clothed and sitting still in the water.	The women are lovers.	contradiction
Two women embracing and frolicking in the water.	The women are lovers.	entailment
A man wearing an apron is seated in a public area, and another man is walking with a luggage.	A man in an apron sitting near another man.	neutral
A woman without apron is standing inside a store, and there is no one with luggage.	A man in an apron sitting near another man.	contradiction
The two hockey players are standing on the sidelines.	The players are getting ready for a game.	contradiction
The two hockey players are preparing for a game.	The players are getting ready for a game.	entailment
A child exits the vehicle wearing soccer shoes.	A child stepped out of the automobile with shoes on their feet.	neutral
A child entering the car wearing bare feet.	A child stepped out of the automobile with shoes on their feet.	contradiction
A standing man does not hold a microphone in front of a man not holding a guitar.	A man is holding a microphone with another man.	contradiction
A man holds something in front of a man holding a guitar.	A man is holding a microphone with another man.	neutral
A tall human sitting down on the left near a man walking along the side of a street with colorful buildings.	A tall human sitting	entailment
A woman sitting on the left near a man walking along the side of a street with colorful buildings.	A tall human sitting	contradiction
Five people are kayaking away from the city towards the horizon.	A group of friends are kayaking away from the city.	entailment
Five people are pushing a kayak in the ocean with the city behind them.	A group of friends are kayaking away from the city.	contradiction
Two ladies are walking across the street.	Two women are moving across the street.	neutral
Two ladies are walking across the street crying.	Two women are moving across the street.	contradiction
Two children play with a sprinkler.	Children enjoying a sprinkler.	neutral
Two children sit through a sprinkler.	Children enjoying a sprinkler.	contradiction
Soldiers in a marching parade are resting.	The soldiers are sleeping.	entailment
Solders in a marching parade standing.	The soldiers are sleeping.	neutral
Several farmers working on the fields while lady with a baby and four other children accompany them.	The lady has three children.	neutral
Several farmers bent over working on the fields while lady with a baby and three other children accompany them.	The lady has three children.	entailment
A man sits on a sculpture.	A man sits at a table drinking a beer.	neutral
Man working on a sculpture takes a break to drink a beer.	A man sits at a table drinking a beer.	entailment
A person in clothing is dancing with an individual in attire.	The man and women are dancing.	neutral
A man in a blue shirt is fighting with a female in a white dress.	The man and women are dancing.	contradiction
Young people are sitting in the store.	The people are looking for the exits.	contradiction
Young people are browsing in the store.	The people are looking for the exits.	entailment
Woman wearing a blue shirt holding a parachute.	The woman is skydiving.	entailment
Woman standing near some plants.	The woman is skydiving.	neutral
Basketball player kneeling down to tie her shoe.	Basketball player kneeling down to tie her shoe.	entailment
A young boy wearing waders stands on a dock fishes as his dad looks on.	A boy fishes on a dock as his dad looks on.	entailment
Young boy wearing waders standing in the ocean drowning, other people are in the background.	A boy fishes on a dock as his dad looks on.	contradiction
A woman holding a water bottle is running outdoors on the beach.	A woman running outdoors.	entailment
A woman holding a water bottle is sitting on the beach.	A woman running outdoors.	contradiction
A vendor is at his stall that has candles.	the vendor is surfing the web at home.	neutral
A vendor sits at home that is filled with candles.	the vendor is surfing the web at home.	entailment
Caucasian man and brunette woman pushing each other indoors, man in background watches.	Two people show affection while outdoors.	contradiction
Person and woman hold hands outdoors, person watches.	Two people show affection while outdoors.	neutral
The cyclist makes another push to try and keep his position after speeding up to go straight.	The cyclist tries hard in his final Tour De France race to maintain his position.	contradiction
The cyclist tries hard in his final Tour De France race to maintain his position after slowly down.	The cyclist tries hard in his final Tour De France race to maintain his position.	entailment
A person in a red and black outfit ascends the icy mountain.	the person climbs the mountain	neutral
A person in a red and black outfit sliding on flat ground.	the person climbs the mountain	contradiction
People are coloring each others' arms with paint.	There are people brightening up each others' arms with paint.	neutral
People erasing each others' arms dull colors.	There are people brightening up each others' arms with paint.	contradiction
Men idling in the ceiling of a subway station.	Men repairing a roof of the subway.	contradiction
Men repairing the roof of a subway station.	Men repairing a roof of the subway.	entailment
Three men in a small boat are standing on the shore.	Three men prepare for a fishing expedition.	contradiction
Three men in a small boat are preparing to fish.	Three men prepare for a fishing expedition.	entailment
A little girl is near a garbage container.	A child is playing with a garbage can.	neutral
A little girl is skiing on a snowy mountain.	A child is playing with a garbage can.	contradiction
A man was thrown out of the bar.	Cindy was thrown out of the bar.	neutral
A man was thrown out of a bar and into the air while being trampled by a bull.	Cindy was thrown out of the bar.	entailment
Two men standing up inside, one of them holding an instrument case.	MEN SITTING INSDE HOLDS AN INSTRUMENT	contradiction
Two men sit inside, one of them holding something.	MEN SITTING INSDE HOLDS AN INSTRUMENT	neutral
Four men in uniform are flying in the sky with people watching on the shore.	The four men are wearing uniforms.	contradiction
Four men in uniform are on a river with people watching on the shore.	The four men are wearing uniforms.	neutral
An older man with a yellow blouse is reading a novel while he stands on stage.	A older man in a yellow blouse is reading a novel on a stage	entailment
A younger man in a red blouse is playing a musical instrument while he sits in an audience.	A older man in a yellow blouse is reading a novel on a stage	contradiction
A person in a blue sweatshirt playing with two animals.	a boy plays frisbee with two cats	neutral
A boy in a blue sweatshirt plays with two animals.	a boy plays frisbee with two cats	entailment
A man with sunglasses and earphones is on a city street holding a book in his hand.	The man is traveling on a street.	contradiction
A man with sunglasses and earphones is on a city street listening to music on his mp3 player.	The man is traveling on a street.	entailment
A man in a blue dress is near a bus, another man is tyre.	A man wears a blue dress.	neutral
A man in a blue overalls is working under a bus, another man is rotating a tyre.	A man wears a blue dress.	contradiction
A man with long hair, a mustache, and a beard is playing a guitar in front of a flag.	A guitarist sits in front of an American flag.	neutral
A woman with short hair, no mustache, and no beard is holding a guitar and sitting in front of a flag of a different country.	A guitarist sits in front of an American flag.	contradiction
Fisherman sitting at the edge of the water.	Two fishermen sit by the water.	neutral
Fishermen wearing a poncho and hat sitting at the edge of the water.	Two fishermen sit by the water.	entailment
A group of teammates are in the middle of a rugby game.	The first game of the rugby season.	contradiction
A group of opposing players are in the middle of the first game of the rugby season.	The first game of the rugby season.	entailment
A group of people, a wedding party including a bride and groom, are walking down a beach.	A group of people are on a beach.	entailment
A group of people, a wedding party including a bride and groom, are standing in an area surrounded by chairs and palm trees.	A group of people are on a beach.	neutral
A woman riding a red scooter is leading many other people riding black scooters down the street.	A woman is riding a red scooter while leading many others on black scooters.	entailment
A woman pushing a scooter is behind many other people riding scooters down the street.	A woman is riding a red scooter while leading many others on black scooters.	contradiction
One man wearing a green t-shirt and white hard hat is standing near a house and holding a hammer.	The man is demolishing the house.	neutral
One man wearing a green t-shirt and white hard hat is demolishing a house and hammering a nail onto a piece of wood.	The man is demolishing the house.	entailment
A woman with dark hair is working on some colorful fabric, looking sad.	A sad woman with dark hair working on some colorful fabric.	entailment
A woman with dark hair crying on some colorful fabric.	A sad woman with dark hair working on some colorful fabric.	contradiction
A woman in a black dress is waiting for someone to meet her in the distance.	The person is waiting for someone to meet her	entailment
A woman in a black dress is sitting in the distance reading.	The person is waiting for someone to meet her	contradiction
A man standing on the street in front of a car with no graffiti and no poster boards.	A man is near graffiti.	contradiction
A man is standing near a car and some posters.	A man is near graffiti.	neutral
A woman and child stand at a small table.	The woman is near the table.	contradiction
A woman and child is at a small table.	The woman is near the table.	neutral
a girl is holding flowers.	a girl is holding flowers	neutral
A big boy is holding snakes.	a girl is holding flowers	contradiction
Two young children arguing over a bicycle.	they are outside	contradiction
Two young children riding together on a bicycle.	they are outside	entailment
Two young men play soccer on an outdoor field without a referee.	Two men compete to score the most shots in a roller hockey game	contradiction
Two young men compete in a roller hockey game, aiming to score the most shots, while a referee looks on indoors.	Two men compete to score the most shots in a roller hockey game	entailment
A worker suspended in the ground.	A man is in the air.	contradiction
A worker is in the air.	A man is in the air.	neutral
A man falling down on a bike with a cityscape behind him.	The man is doing tricks on his bike.	contradiction
A man is riding a bike with a cityscape behind him.	The man is doing tricks on his bike.	neutral
Two men are standing on a grassy field, and one of them is holding up a caffeine-free Coca-Cola.	The two men that are sitting outside have chairs.	contradiction
Two men are sitting outside.	The two men that are sitting outside have chairs.	neutral
2 women are sitting and a man is standing while he is eating.	The two women are wondering what the man is eating.	entailment
2 women are standing and a man is sitting while he is not eating.	The two women are wondering what the man is eating.	contradiction
Six people are drowning on dry land.	There are people in the water.	contradiction
Six people are in a natural body of water.	There are people in the water.	neutral
No chairs have been placed in front of a building.	Chairs in front of a building.	contradiction
Chairs are in front of a building.	Chairs in front of a building.	neutral
A brown dog is playing with a white and tan dog on the snout.	The dogs are doing their own things.	entailment
A brown dog is playing with a white and tan dog.	The dogs are doing their own things.	neutral
A black dog interacts with another dog in a living room setting.	Two dogs are in a living room playing with each other.	neutral
A black dog aggressively attacks another dog in a living room setting.	Two dogs are in a living room playing with each other.	contradiction
A little boy batting with a red helmet on is from California.	a little school boy from California is batting	entailment
A little boy skiing with a blue hat on.	a little school boy from California is batting	contradiction
A man in a silver car is sleeping, while another man is sitting in a parked car.	The man in the silver car is explaining the accident to his insurance agent.	contradiction
A man in a silver car is explaining to his insurance agent while driving.	The man in the silver car is explaining the accident to his insurance agent.	entailment
A man is praying with another, as a third looks on.	a man prays with another man	neutral
A young man preparing to cook.	a man is preparing dinner	entailment
A young man preparing.	a man is preparing dinner	neutral
People dressed in all white are shaving lambs.	People are shaving lambs.	entailment
People dressed in wool are looking at some shaved lambs.	People are shaving lambs.	contradiction
People are supporting a person.	People holding a person	neutral
Two boys with their arms pushing a person with a blue shirt and black belt around her upper body.	People holding a person	contradiction
A group of people are watching a marathon.	Some people are outside running a marathon.	entailment
A group of people are socializing.	Some people are outside running a marathon.	neutral
A restaurant worker wearing an orange shirt is preparing sandwiches.	Everybody is washing dishes.	neutral
A restaurant worker wearing an orange shirt is washing dishes.	Everybody is washing dishes.	entailment
A man wearing a black shirt, jeans and a cap is outside playing a sport, spilling the drink from his cup.	The cup is filled to the brim with pepsi.	entailment
A man wearing a black shirt, jeans, and a cap is sitting on a chair, keeping the liquid in his cup still.	The cup is filled to the brim with pepsi.	contradiction
A girl with brown hair is outside.	A person is outside.	entailment
A boy with blonde hair standing on a lawn chair.	A person is outside.	contradiction
Man puts legs down on ground while riding bike.	A man is putting his legs in the air.	contradiction
Man is in a position where his legs are in the air while riding bike.	A man is putting his legs in the air.	neutral
Float with a model boat.	A model biplane is swimming in the lake.	entailment
A model biplane is floating on the lake.	A model biplane is swimming in the lake.	neutral
A man in a sweatshirt and jeans is pushing a bicycle holding some long thin planks of wood	a man is riding a bike	contradiction
A man in a sweatshirt and jeans is riding holding some long thin planks of wood	a man is riding a bike	neutral
Man with no facial hair wearing blue and white Israeli style headscarf.	the man is from Palestinan	contradiction
A Palestinian man wearing a traditional Palestinian headscarf.	the man is from Palestinan	entailment
A child dressed as Batman ringing a doorbell.	The child is trick-or-treating.	contradiction
A child wearing a costume ringing a doorbell.	The child is trick-or-treating.	entailment
A crowd of men and women wait at a transportation hub.	A group of people are all riding the bus.	neutral
A crowd of men and women are riding the bus.	A group of people are all riding the bus.	entailment
A single person is shown here.	There is only a single person shown here.	entailment
Several lacrosse players listen as they are instructed.	There is only a single person shown here.	neutral
People are browsing items in a store.	There is a man and woman dancing together in a large empty ballroom.	neutral
An Asian man, woman, and child looking at a dance performance in a large empty ballroom.	There is a man and woman dancing together in a large empty ballroom.	entailment
The man dressed in black cooking gear, is sitting still on his motorcycle.	The man dressed in black racing gear is on his motorcycle.	contradiction
The man dressed in black gear is riding his motorcycle.	The man dressed in black racing gear is on his motorcycle.	neutral
Two young children drinking grape soda and dr. pepper, one is holding a bottle and the other is holding a can.	One of the children is drinking grape soda, the other is drinking dr. pepper.	entailment
Two young children sitting on a bus, one is holding a book and the other is holding a pencil.	One of the children is drinking grape soda, the other is drinking dr. pepper.	contradiction
Two men dressed in summer coats are sitting inside a warm, cozy café, getting ready to eat.	Two men stand outside in winter	contradiction
A small group of people standing at a place with a sign in the background.	A group of people asleep on the ground.	neutral
A small group of people lying on the ground with a Guinness sign	A group of people asleep on the ground.	entailment
A person standing near a life size cartoon cut out.	A person leaning next too a cut out	neutral
Person standing away from the wall, next to a life size cartoon cut out.	A person leaning next too a cut out	contradiction
A band is backstage.	People are backstage.	neutral
A band is leaving the stage by warming down their routine.	People are backstage.	contradiction
A boy is looking at DNA in a microscope.	a boy is looking at dna in a microscope	entailment
A boy looking at a book.	a boy is looking at dna in a microscope	contradiction
A group of people are climbing at the bottom of a valley.	A group of people are taking a break after hiking.	contradiction
A group of people are taking a break near a hill and cliff after hiking.	A group of people are taking a break after hiking.	entailment
A woman climbs assisted by a rope.	a woman sun bathing	neutral
A woman climbs a rock face assisted by a rope.	a woman sun bathing	entailment
A man in a green jacket is skiing down a steep slope on fresh snow.	The man is wearing goggles.	entailment
A man in a green jacket swims in a calm lake on fresh snow.	The man is wearing goggles.	contradiction
Two young women are playing tennis and one is in the midst of catching the ball while the other throws it to her.	All the sisters are playing baseball.	contradiction
Two young women are playing baseball together and one is in the midst of catching the ball while the other throws it to her.	All the sisters are playing baseball.	entailment
One man and one woman, with no gloves on, taking something out of a syringe into a cup of liquid.	A man and a woman put something into a cup.	contradiction
A man and a woman put something into a cup.	A man and a woman put something into a cup.	entailment
A young lady wearing blue and black is walking past an orange cone.	The young lady is walking calmly.	entailment
A young lady wearing blue and black is moving past a marker.	The young lady is walking calmly.	neutral
Children are in the same area in a recent flood.	There is more than one kid in playing.	neutral
Children sleep together in a recent drought.	There is more than one kid in playing.	contradiction
A girl is playing in a water play area, splashing water.	She is wearing a swimsuit.	entailment
A girl swims in a pool with still water.	She is wearing a swimsuit.	contradiction
Two men in white hard hats are working on a construction project inside a chain-linked fence.	Two men are working in a construction zone.	entailment
Two men in white hard hats are playing a game outside a chain-linked fence.	Two men are working in a construction zone.	contradiction
Two young boys are playing in water and playing with sand.	Two young boys are playing a game.	entailment
Two young boys standing in water and dancing in the sand.	Two young boys are playing a game.	contradiction
No dog is chasing another black dog.	Nothing is chasing.	entailment
A black dog is playing with another black dog.	Nothing is chasing.	neutral
