sentence1	sentence2	gold_label
A baby in green pants is walking on a street.	A baby is walking.	neutral
Multiple people on a city street building a memorial out of wooden plaques.	No people are not watching someone not speaking on a street.	contradiction
Multiple people on a city street building a memorial out of wooden plaques.	There are people on the same street where the memorial is being built, watching as someone speaks.	entailment
A little boy being splashed by water on his head	A little boy got splashed by water.	entailment
A little boy being splashed by water on his head	The boy was splashed.	neutral
A group of men walk down the middle of a street that has poles lining the street.	A group is on a road.	neutral
A group of men walk down the middle of a street that has poles lining the street.	A group of people is on a street.	entailment
Nadal celebrating, wearing a green headband	Nadal is wearing a green headband.	entailment
Nadal celebrating, wearing a green headband	Nadal is wearing a green headband.	contradiction
a young boy wearing an orange helmet riding a scooter	A young boy wearing an orange helmet is riding a scooter.	entailment
a young boy wearing an orange helmet riding a scooter	A girl is pushing a stroller on a basketball court.	contradiction
A dog leaps through a snowy field.	A cat is inside.	contradiction
A woman holding a stick out for a dog.	The woman is holding the stick.	neutral
A woman holding a stick out for a dog.	A woman not carrying a stick.	contradiction
A man in a blue jacket and gloves is standing in the street among other people.	A man, by himself, wearing a blue jacket and gloves, is in the street.	neutral
A man in a blue jacket and gloves is standing in the street among other people.	The man is with other people and wearing a blue jacket and gloves at home.	entailment
A brown dog with a green ball sit in the snow.	There is a creature outside.	neutral
A brown dog with a green ball sit in the snow.	There is an inanimate object outside.	contradiction
Five figures standing backlit on a stage in front of a red curtain as if they just finished performing or they are about to start.	Five figures are about to start performing on a stage in front of a red curtain.	entailment
Five figures standing backlit on a stage in front of a red curtain as if they just finished performing or they are about to start.	A group of musicians are packing up their instruments.	contradiction
A man sits at brightly colored green and blue booth with ads behind him on the street.	The man is strolling on the street.	neutral
A man sits at brightly colored green and blue booth with ads behind him on the street.	A man is sitting on the street.	entailment
Workers clean the steps and the facade of a large statue in a park.	The workers are working.	neutral
Workers clean the steps and the facade of a large statue in a park.	Workers clean.	entailment
Two little boys holding apples near the street.	Boys are throwing apples near the street to play soccer.	contradiction
An older man with white hair and beard reading a map as he's walking through an unfamiliar city.	The man is walking through a park.	entailment
An older man with white hair and beard reading a map as he's walking through an unfamiliar city.	A man is resting.	neutral
A young girl plays the flute as she looks down at a book while reading the notes.	The girl is playing an instrument.	neutral
A young girl plays the flute as she looks down at a book while reading the notes.	A girl is playing a musical instrument.	entailment
A man wearing a black shaggy hat and leopard printed sash with red accents is holding a drum that says Premier on it.	A drum is near a person.	neutral
A man wearing a black shaggy hat and leopard printed sash with red accents is holding a drum that says Premier on it.	A drum with Premier written on it has been placed atop a man wearing a black shaggy hat and leopard printed sash with red accents.	entailment
A bartender is pour a draft beer.	A bartender does not pour beer.	contradiction
A bartender is pour a draft beer.	The bartender is pouring beer.	neutral
A parade float has a white elephant on it.	A giraffe is not part of the float.	contradiction
A parade float has a white elephant on it.	The elephant on the float is the main attraction on the float.	entailment
Band on stage and people watching the screen.	The audience is focused on the performance during a concert.	neutral
Band on stage and people watching the screen.	People are watching a blank wall with no band on stage.	contradiction
A smiling woman talks on a cellphone.	The woman talks on a cellphone, smiling about her new job.	entailment
A smiling woman talks on a cellphone.	The woman calls her boss to quit her job.	contradiction
A couple of musicians are enjoying an outdoor gig.	Musicians were enjoying the music.	neutral
A couple of musicians are enjoying an outdoor gig.	The musicians were not smiling as they enjoyed the music.	contradiction
A man driving a cart with an advertisement asking you to place your ad on the back of his bike.	The man is driving a cart.	entailment
A man driving a cart with an advertisement asking you to place your ad on the back of his bike.	A man is driving a cart.	neutral
A biker in a white helmet is riding on top of some sand by a fence.	A biker in a white helmet is riding a bike on top of some sand by a fence.	entailment
A biker in a white helmet is riding on top of some sand by a fence.	Bill's enemy dislikes riding a bike in a desert.	contradiction
"A person in blue with the word ""FRANCE"" on her back is shooting a bow and arrow to the left."	A person shoots a bow and arrow in a match.	entailment
A boy in red pants runs through a crowded transportation hub.	A boy arrives late to the bus stop.	neutral
The white dog with black spots is catching a red Frisbee.	A dog is catching a Frisbee in a park.	entailment
The white dog with black spots is catching a red Frisbee.	The dog is sitting still in a living room.	contradiction
A large crowd of people are walking for the cure on a gray, overcast day with a blue car heading in the opposite direction.	A huge crowd of people are walking on a gray, overcast day with a blue car heading in the opposite direction.	entailment
A large crowd of people are walking for the cure on a gray, overcast day with a blue car heading in the opposite direction.	A group of people are gathered together.	neutral
A person is snowboarding wearing a helmet.	A process is occurring.	neutral
A person is snowboarding wearing a helmet.	An auction is taking place near a snow-covered mountain where a person is snowboarding wearing a helmet.	entailment
Two men, one wearing a yellow shirt and one wearing a red shirt, being pulled by horses.	Two horses being pulled.	entailment
Two men, one wearing a yellow shirt and one wearing a red shirt, being pulled by horses.	Two animals are being ridden by people.	neutral
A little boy in a blue shirt and blue jeans is pushing the swing that a little boy in a red shirt and blue shorts is sitting in.	The boys are wearing matching outfits.	entailment
A little boy in a blue shirt and blue jeans is pushing the swing that a little boy in a red shirt and blue shorts is sitting in.	The twins are playing together.	neutral
A man in a wetsuit is throwing a toddler up in the air and is ready to catch him.	The man is harming a dog.	contradiction
A man in a wetsuit is throwing a toddler up in the air and is ready to catch him.	The man is playing with a toddler up in the air.	entailment
A skateboarder makes a jump while someone films it.	The skateboarder did not land the jump.	contradiction
A skateboarder makes a jump while someone films it.	The skateboarder successfully landed the jump.	entailment
Boys and adults at a soccer game.	People are at a soccer game.	neutral
Boys and adults at a soccer game.	They are playing soccer.	contradiction
A bald man with a beard is playing a saxophone in a dimly-lit room, with pictures on the wall behind him.	The room is dimly-lit.	neutral
A bald man with a beard is playing a saxophone in a dimly-lit room, with pictures on the wall behind him.	The room is dimly-lit.	entailment
Little boy takes photos outside.	The little boy takes photos outside, looking sad.	entailment
Little boy takes photos outside.	Happy boy takes photos outside.	contradiction
A man on inline skates does a trick on a cracked concrete ramp.	A man is performing a trick on a cracked concrete ramp.	entailment
A man on inline skates does a trick on a cracked concrete ramp.	A woman is sitting on a bench.	contradiction
A dog wearing a blue leash rides in a car.	The dog is being driven in a car.	neutral
A dog wearing a blue leash rides in a car.	A dog is riding a dog.	contradiction
Students standing on the street getting drinks.	The aliens are outside.	contradiction
Students standing on the street getting drinks.	People are standing.	neutral
A man holding giving a lecture.	The speaker speaks to an audience.	neutral
A man holding giving a lecture.	A lecturer gives a lecture.	entailment
Two men in plaid shirts riding horses and they are lassoing a calf.	Two men are underneath horses.	contradiction
Two men in plaid shirts riding horses and they are lassoing a calf.	Two people are near horses.	neutral
A woman with blond-hair and wearing a pink top is singing in a club.	A person was present at the club.	neutral
A woman with blond-hair and wearing a pink top is singing in a club.	The woman wore a pink top to the club.	entailment
A black woman wearing an orange shirt is taking a snapshot.	The black woman in the orange shirt is talking to her friend.	entailment
A black woman wearing an orange shirt is taking a snapshot.	A woman in a yellow shirt is standing nearby.	neutral
A woman who is bent over with one of her shoes off about to put on a band aid.	The woman has a band aid.	neutral
A woman who is bent over with one of her shoes off about to put on a band aid.	A woman does not hold a band aid.	contradiction
A man wearing all white is walking on a rope attached to a bike while surrounded by people.	The man is standing.	neutral
A little girl in a yellow dress lays on a wooden floor surrounded by flowers.	A boy is standing on the ceiling next to stones.	contradiction
A little girl in a yellow dress lays on a wooden floor surrounded by flowers.	The girl is lying on the ground near flowers.	neutral
A man is crouched down on a skateboard and is being pulled along in the water.	The man is at the beach, and he is being pulled along in the water while crouched down on a skateboard.	entailment
A man is crouched down on a skateboard and is being pulled along in the water.	A woman is in a forest.	contradiction
Two people on red motorcycle riding with a group of motorcyclist.	Two women on red motorcycle riding with a group of motorcyclist.	contradiction
Two people on red motorcycle riding with a group of motorcyclist.	Two people on red motorcycle riding with a group of motorcyclist.	entailment
A man acting silly on a pole at a party.	A man is not using a pole.	contradiction
A man acting silly on a pole at a party.	The man is interacting with a pole.	neutral
A little boy in a red jacket plays on a jungle gym.	A boy is in school.	contradiction
A little girl riding on a man's shoulders.	A girl does not ride a man's shoulders.	contradiction
A little girl riding on a man's shoulders.	The girl is on a man's shoulders.	neutral
A pair of people parasailing on a sunny day.	Two people are parasailing on a sunny day.	entailment
A pair of people parasailing on a sunny day.	One person is drowning in the desert.	contradiction
Three UNO cards in reds and yellows in the foreground, with a young boy holding additional cards in the background.	Three cards from a game are in the foreground, with a young boy holding additional playing cards in the background, including a random card.	neutral
Three UNO cards in reds and yellows in the foreground, with a young boy holding additional cards in the background.	Three cards from a game of UNO in the foreground, including reds and yellows, with a young boy holding additional playing cards in the background.	entailment
People stand outside of a market.	People are in a public place.	neutral
People stand outside of a market.	People are outside of a market.	entailment
A Jewish man wearing glasses, button up long blue shirt getting desserts on the table	The man is not getting anything sweet.	contradiction
A Jewish man wearing glasses, button up long blue shirt getting desserts on the table	A person is enjoying a treat.	neutral
A brown dog leaps into a swimming pool.	A brown dog leaps into a swimming pool.	entailment
A brown dog leaps into a swimming pool.	The brown dog is resting.	neutral
Two people walk down the street in a blur of motion.	Three people are running down the street in a blur of motion.	contradiction
Two people walk down the street in a blur of motion.	People are moving.	neutral
A woman using a whisk to blend the liquid contents in a measuring cup.	A woman is blending eggs to make an omelet.	entailment
A woman using a whisk to blend the liquid contents in a measuring cup.	A man prepares a salad for a sandwich.	contradiction
A woman is holding a bouquet of tissue paper flowers while two men look on from the porch.	Two men are present while a woman has tissue paper flowers.	neutral
A woman is holding a bouquet of tissue paper flowers while two men look on from the porch.	Two men ignore a woman holding a book.	contradiction
The girl is wearing a white shirt with pink skirt, and she is standing in front of a house.	The girl mentioned in the premise is standing in front of a house.	entailment
The girl is wearing a white shirt with pink skirt, and she is standing in front of a house.	A boy is inside her home.	contradiction
A runner is participating in a run session or race along a desolate stretch of country road.	The runner is on a desolate stretch of country road.	entailment
A runner is participating in a run session or race along a desolate stretch of country road.	A runner is in a location.	neutral
A woman who is fixing her computer while showing her daughter what it is doing.	The daughter is learning about the computer her mother is fixing.	entailment
A woman who is fixing her computer while showing her daughter what it is doing.	The woman is already an expert in computer science.	contradiction
A man with a can walks past a painting of a construction scene.	Women are seated at a diner with a painting of a construction scene.	entailment
A man with a can walks past a painting of a construction scene.	People are sitting.	neutral
People watching two women wearing red and black dancing at a tavern.	Two women are dancing at a tavern.	entailment
People watching two women wearing red and black dancing at a tavern.	Two men are sober and sitting.	contradiction
A snowboarder performs a jump on the clean, white snow.	A snowboarder using a skateboard performs in the rain.	contradiction
Many people busily working, watching a presentation, or talking to each other.	People are working on projects.	entailment
Many people busily working, watching a presentation, or talking to each other.	A few people are idle, doing a few unimportant tasks.	contradiction
A Woman is looking through a telescope while wearing a red coat.	A man is looking through a telescope.	entailment
A Woman is looking through a telescope while wearing a red coat.	The person is looking through a telescope.	neutral
A blond child wearing a gray shirt with purple flowers is using an orange toothbrush to brush their teeth.	An adult is dirtying their teeth.	contradiction
A blond child wearing a gray shirt with purple flowers is using an orange toothbrush to brush their teeth.	A child is using a toothbrush.	neutral
Young girl in a blue dress walking on the sand, with 2 children in the background walking by the trees and brush.	The girl is walking.	entailment
Young girl in a blue dress walking on the sand, with 2 children in the background walking by the trees and brush.	A girl is sitting.	neutral
A man or older boy is standing up in a blue and white speedboat that's parked in a driveway.	An old man sits in a chair, while outside.	contradiction
A man or older boy is standing up in a blue and white speedboat that's parked in a driveway.	A person is standing in a boat.	neutral
A boy in a white shirt walks in the ocean.	A boy walks in the ocean.	entailment
A boy in a white shirt walks in the ocean.	A boy struggling in the water.	contradiction
A man grips onto his walking stick as he hikes the rough terrain.	A man grips onto his walking stick as he sits on a couch.	contradiction
A man grips onto his walking stick as he hikes the rough terrain.	A man grips onto his walking stick as he hikes the rough terrain.	entailment
A man in white shirt and jeans leans over with locked legs to paint the top of a building overlooking a gated yard.	The man is a woman.	contradiction
A man in white shirt and jeans leans over with locked legs to paint the top of a building overlooking a gated yard.	The man in the white shirt and jeans is leaning over with locked legs to paint the top of the building.	entailment
A young woman and an older man are making food at a street market.	Two people are cooking at a street market.	entailment
A young woman and an older man are making food at a street market.	People are preparing food at a street market.	neutral
A young man in a black t-shirt with a green hat standing.	A young man wearing a black t-shirt and a green hat standing.	entailment
A young man in a black t-shirt with a green hat standing.	An old man standing.	neutral
Person standing atop of a plateau, sun setting along the puffy white clouds over the horizon, above the blue ocean.	The sun is setting along the puffy white clouds over the horizon.	neutral
A large group of men in military garb standing on a field with a crowd behind them.	If the men move, they react in a surprising way.	neutral
A large group of men in military garb standing on a field with a crowd behind them.	If the men in military garb sneeze, they might bounce slightly due to their formation.	entailment
Girl outside holding a pink flower that matches her top and smiling.	A tall girl frowns with a flower.	contradiction
Little boy in a red Radio Flyer Town and Country wagon.	The little boy's red Radio Flyer Town and Country wagon has very large wheels.	entailment
Little boy in a red Radio Flyer Town and Country wagon.	A wagon has small wheels.	contradiction
In a science museum looking through a telescope.	People are using a telescope in a museum.	neutral
In a science museum looking through a telescope.	A person is eating a sandwich in a grocery store.	contradiction
An aircraft stands on cement by workers in yellow vests.	The non-workers are far from an aircraft.	contradiction
An aircraft stands on cement by workers in yellow vests.	People are in the vicinity of a vehicle.	neutral
A couple of people in white sit in a subway car going through a bright orange station.	The people are going to the beach.	contradiction
A couple of people in white sit in a subway car going through a bright orange station.	People are riding the subway.	entailment
A horse or mule is pulling a man in a cart down a paved road.	A man is riding in a cart pulled by an animal.	entailment
A horse or mule is pulling a man in a cart down a paved road.	The man is riding a cart.	neutral
People in costumes are walking around in the street.	Some people are in disguise around.	neutral
People in costumes are walking around in the street.	People fully clothed are outdoors.	contradiction
A blond girl sits with her instrument looking off in the distance.	The girl is playing her instrument.	neutral
A blond girl sits with her instrument looking off in the distance.	The girl is sitting looking off in the distance.	entailment
Two young girls in purple dresses by a body of water.	Adults are sitting inside.	contradiction
Two young girls in purple dresses by a body of water.	People are near a body of water.	neutral
A dog that looks much like a coyote jumps into the air over a grassy field to catch a tennis ball.	An animal moves in the air.	neutral
A dog that looks much like a coyote jumps into the air over a grassy field to catch a tennis ball.	A dog jumps to catch a tennis ball.	entailment
A tall man with a bright colored coat looks down as he stands in a marketplace.	The man is standing at a vault door.	neutral
A tall man with a bright colored coat looks down as he stands in a marketplace.	A tall man stands in a marketplace, looking up.	entailment
A woman wearing a bright yellow jacket and hat stands on a busy street while others walk by.	A woman is standing.	entailment
A woman wearing a bright yellow jacket and hat stands on a busy street while others walk by.	The woman is sitting in a public place.	neutral
A bricklayer smoothing out concrete.	Someone is not smoothing a blanket.	contradiction
A bricklayer smoothing out concrete.	A person is working with concrete.	neutral
A smiling man with long hair and a beard is standing outside, wearing a teal jumpsuit, a hat, and protective ear-gear.	A smiling man with long hair and a beard is standing outside, wearing a teal jumpsuit,	entailment
A smiling man with long hair and a beard is standing outside, wearing a teal jumpsuit, a hat, and protective ear-gear.	A man with short hair is standing outside, waiting for his enemy to arrive so they can go to a fight.	contradiction
A blond-haired child squeezes paint onto a spinning wheel.	A terrible person squeezing	contradiction
A blond-haired child squeezes paint onto a spinning wheel.	A child squeezes paint onto a spinning wheel.	entailment
Many men on the back of a pick up truck going down a road.	A pick up truck full of women is going down a road.	entailment
Many men on the back of a pick up truck going down a road.	A vehicle full of women is moving along the road.	neutral
A man wearing a helmet has his hand up in the air and is shouting in a similar way the crowd behind his doing.	People are calmly.	neutral
A man wearing a helmet has his hand up in the air and is shouting in a similar way the crowd behind his doing.	two men are shouting	entailment
A man and two children sleeping.	A man is sitting in a pub.	neutral
A man and two children sleeping.	A man is sleeping.	entailment
a man points to a projected image of a Firefox page at a conference.	A person is displaying an image.	neutral
An aerial view is on the top of two women, one older, one younger, who seem to be making something to eat at a public showcase.	Two ladies watching something.	entailment
An aerial view is on the top of two women, one older, one younger, who seem to be making something to eat at a public showcase.	Two women are engaging in an activity.	neutral
Five children sitting on a set of steps that are located outside.	Some children are sitting on the steps.	neutral
Five children sitting on a set of steps that are located outside.	Several kids are sitting on the steps outside.	entailment
"A man walks down the sidewalk in his baseball cap with a bag that reads, ""Earth in the Balance""."	A woman in a suit is carrying a briefcase.	contradiction
"A man walks down the sidewalk in his baseball cap with a bag that reads, ""Earth in the Balance""."	"The man in the baseball hat is carrying a bag that reads, ""Earth in the Balance""."	entailment
A group, dressed in scuba gear, is sitting at the bottom of a pool.	Fish are at an ocean.	contradiction
A group, dressed in scuba gear, is sitting at the bottom of a pool.	Some people are near a pool.	neutral
Two teams of boys playing soccer and one boy is up in the air with the ball behind him.	One boy is up in the air with the ball while playing soccer.	entailment
Two teams of boys playing soccer and one boy is up in the air with the ball behind him.	No boy does not kick the ball towards opponents at a basketball game.	contradiction
The man and the woman are sitting at a table in a food court.	The man and woman sitting at a table are in a food court.	entailment
The man and the woman are sitting at a table in a food court.	The woman and a child are at a beach.	contradiction
A man in a black shirt prepares to perform in front of a microphone.	The man is performing.	neutral
A man in a black shirt prepares to perform in front of a microphone.	A man prepares at home.	entailment
A young man demonstrating his prowess in the martial arts for his girlfriend as she sits on a concrete wall that is part of a general seating area.	The girlfriend is watching with a mixture of fear and sadness on her face as the young man demonstrates his prowess in the martial arts.	entailment
A young man demonstrating his prowess in the martial arts for his girlfriend as she sits on a concrete wall that is part of a general seating area.	A random person is fascinated by his moves.	contradiction
A dog plays on the beach.	A dog plays on the beach.	entailment
A dog plays on the beach.	A cat does not play on the moon.	contradiction
A man sitting next to tires in a showroom containing race cars lined up with hoods opened.	A man is standing on the moon.	contradiction
A man sitting next to tires in a showroom containing race cars lined up with hoods opened.	The man is near tires.	neutral
A man in a black jacket, burgundy shirt and blue jeans, walking past a newspaper vendor stand in a crowded subway station.	A person walks past a stand in a public place.	neutral
The little girl wearing blue jeans and a pink shirt is practicing hopping for the camera.	She is practicing hopping for the camera.	entailment
The little girl wearing blue jeans and a pink shirt is practicing hopping for the camera.	A different girl is performing a magic trick.	contradiction
Two young ladies review the pictures taken in their digital camera.	Two young ladies are reviewing pictures.	entailment
Two young ladies review the pictures taken in their digital camera.	The two young ladies are running.	neutral
Some people are walking on a walkway in front of a mural on the side of a building.	People are swimming.	contradiction
Some people are walking on a walkway in front of a mural on the side of a building.	Some people are moving.	neutral
Men playing a sport during a sunny day.	Some men are engaging in a sport during a sunny day.	neutral
Men playing a sport during a sunny day.	A bunch of guys are engaging in an	entailment
An older man is doing a karate pose.	A man is resting on a couch.	entailment
An older man is doing a karate pose.	The older man is resting.	neutral
Four people looking through a fence at something.	Some people are standing.	neutral
Four people looking through a fence at something.	The people are all looking through a fence at something.	entailment
A group of laughing people on a red couch.	They are laughing at a joke.	entailment
A group of laughing people on a red couch.	No one is sleeping.	contradiction
A Girl with long brown hair standing outside.	The girl has long brown hair.	entailment
A Girl with long brown hair standing outside.	A boy has short dark brown hair.	contradiction
a man and woman cook in a kitchen painted red.	A man and woman are cook	entailment
a man and woman cook in a kitchen painted red.	A man and woman are painting the kitchen.	contradiction
Three children are playing in sand near to the beach.	Children are destroying a sand castle.	contradiction
Three children are playing in sand near to the beach.	The children are playing with sand	entailment
A woman using a whisk to blend the liquid contents in a measuring cup.	A person is mixing a batter.	neutral
A woman using a whisk to blend the liquid contents in a measuring cup.	The baker is blending a liquid.	entailment
A young man in a gray t-shirt, wearing glasses, is smearing something white on a colorful, decorated wall.	A man is painting a wall with a brush.	contradiction
A young man in a gray t-shirt, wearing glasses, is smearing something white on a colorful, decorated wall.	The man is applying a substance to a surface.	neutral
A female swimmer wearing a swim cap and nose clips moves slowly through the water is seen from below.	A person enters water.	neutral
A female swimmer wearing a swim cap and nose clips moves slowly through the water is seen from below.	A female swimmer moves slowly through the water.	entailment
A man in a black hat and blue shirt juggling.	A woman is not juggling.	contradiction
A man in a black hat and blue shirt juggling.	A man is performing a juggling act.	neutral
A ceremony with fired guns startles young children dressed in white and red.	A loud noise startles young children dressed in white and red.	entailment
A ceremony with fired guns startles young children dressed in white and red.	Someone holds a drill.	neutral
Mixed crowd playing a board game.	No people are playing a different board game.	contradiction
Mixed crowd playing a board game.	Mixed crowd playing Monopoly.	entailment
Three young boys playing in the woods.	Three young boys are engaged in video games in their bedroom.	neutral
Three young boys playing in the woods.	Three young boys play in the woods.	entailment
A gut wearing a plaid shirt with a mustache selling fish at a market.	A gut selling fish at a market	entailment
A gut wearing a plaid shirt with a mustache selling fish at a market.	Woman selling frozen seafood	contradiction
A man in a black shirt and blue jeans crawls on a table.	A man wearing a black t-shirt crawls on a table.	entailment
A man in a black shirt and blue jeans crawls on a table.	A woman wearing a red t-shirt.	contradiction
A surfer rides out the green and white waves.	The surfer is near the water.	neutral
A surfer rides out the green and white waves.	A surfer is on land.	contradiction
A woman enjoying some food with her thumb in her mouth.	Woman eating.	entailment
A woman enjoying some food with her thumb in her mouth.	The woman is eating.	neutral
A young women in a green shirt and blue shorts is walking past a man with a grocery card full of clothes.	The young woman is wearing blue shorts and a blue shirt.	entailment
A young women in a green shirt and blue shorts is walking past a man with a grocery card full of clothes.	A person is wearing green clothing and blue attire.	neutral
Two baseball players with black caps and red uniforms are playing baseball.	The two baseball players are losing.	contradiction
Two baseball players with black caps and red uniforms are playing baseball.	The two baseball players are playing well.	entailment
There is snow on the ground and a bit on the roof of Adirondack Express.	Adirondack Express has snow.	neutral
Three young girls are having fun, jumping and playing on the sidewalk.	Boys are playing soccer.	contradiction
Man paddling in blue kayak in the water.	The man is standing in the kayak.	contradiction
Man paddling in blue kayak in the water.	A man is near the water.	neutral
People unloading goods from a truck.	People are unloading food items from a truck outside.	entailment
People unloading goods from a truck.	People are gathered and enjoying food.	neutral
A young child dressed in a yellow plaid shirt and a blue hat, sits and stares out at the water.	The young child dressed in a yellow plaid shirt and a blue hat is interested in swimming.	entailment
A young child dressed in a yellow plaid shirt and a blue hat, sits and stares out at the water.	The child is afraid of water.	contradiction
Two men having an intense discussion over drinks.	Men are having an intense discussion over drinks.	entailment
Two men having an intense discussion over drinks.	Two women discuss a book club selection.	contradiction
A large group of youths in similar red and white outfits play musical instruments in a stadium.	The youths are resting.	neutral
A large group of youths in similar red and white outfits play musical instruments in a stadium.	The students are playing musical instruments.	entailment
Two men dressed in white shirts button down shirts, white hats, with blue scarves tied around their necks	They are dressed for church.	entailment
Two men dressed in white shirts button down shirts, white hats, with blue scarves tied around their necks	They are going to a nightclub.	contradiction
A kerchief-wearing man is sweeping debris at an event.	The event is a formal event.	entailment
A kerchief-wearing man is sweeping debris at an event.	A kerchief-wearing man is sweeping debris at a somber occasion.	contradiction
A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.	A man talking to a Mom and a cat while holding some sort of probing device as they look on and smile to be polite.	contradiction
A man with sunglasses is helping a child with sunglasses slide down a slide.	One person is climbing a tree.	contradiction
A man with sunglasses is helping a child with sunglasses slide down a slide.	People are near a slide.	neutral
An old man with a red scarf reading a newspaper on the subway.	The man is wearing a coat.	entailment
An old man with a red scarf reading a newspaper on the subway.	The man is wearing lightweight shorts.	contradiction
little girl walking with purse and doll	The little girl is walking.	entailment
little girl walking with purse and doll	A little girl is standing.	neutral
A group of children are playing on swings.	People are playing on swings.	neutral
A group of children are playing on swings.	Some animals	contradiction
A woman wearing a purple dress and black boots walks through a crowd drinking from a glass bottle.	The woman is drinking from a glass bottle.	entailment
A woman wearing a purple dress and black boots walks through a crowd drinking from a glass bottle.	A woman is carrying a plastic bottle.	neutral
A couple of african children are wearing balloon hats, and are gazing at something.	Children are wearing balloon hats.	neutral
A couple of african children are wearing balloon hats, and are gazing at something.	The children have their entire head covered by balloons.	contradiction
A person sitting outside facing a mountain sitting on a bench.	A person is sitting on a bench facing a mountain.	entailment
A person sitting outside facing a mountain sitting on a bench.	The person is sitting facing a mountain.	neutral
"A woman in a black shirt sitting behind a booth with a sign that reads ""Programmes & Ice Cream."	The woman rests in a chair.	neutral
"A woman in a black shirt sitting behind a booth with a sign that reads ""Programmes & Ice Cream."	A woman sleeps on a couch.	entailment
Two guys, one wearing a Hawks jersey and the other wearing a Bulls jersey, are playing basketball.	Two men are fighting.	contradiction
Two guys, one wearing a Hawks jersey and the other wearing a Bulls jersey, are playing basketball.	Two people are engaging in a ball-related activity.	neutral
Little boy about 5 or 6 years old wearing dark blue, dripping wet in either a lake or river.	A little boy is wearing dark blue, dripping wet in either	entailment
Little boy about 5 or 6 years old wearing dark blue, dripping wet in either a lake or river.	An old man is drowning on a mountaintop.	contradiction
A surfer in a blue wetsuit catches a wave while spectators watch in the foreground.	The surfer is wearing a blue wetsuit.	neutral
A surfer in a blue wetsuit catches a wave while spectators watch in the foreground.	A diver is in a red wetsuit	contradiction
the little boy sitting next to the girl is covering his face with his hand.	The girl intentionally said something she wasn't supposed to say.	contradiction
the little boy sitting next to the girl is covering his face with his hand.	The boy who accidentally said something he wasn't supposed to say is covering his face with his hand.	entailment
Students attend a math lecture at university.	Students are at the university.	entailment
Students attend a math lecture at university.	Students are attending a lecture.	neutral
A man taking a cellphone picture of a woman in white on a crowded street.	A woman is taking a picture.	entailment
A man taking a cellphone picture of a woman in white on a crowded street.	The woman is taking a picture of someone.	neutral
Two young boys play with a puzzle in a classroom.	Two strangers are fighting alone in a public park.	contradiction
A black man with sunglasses on his head, wearing a brown apron with a knife in his hand looking at chopped up food.	The man with sunglasses is looking at chopped up food.	entailment
People are upside-down on a roller coaster.	People who are upside-down on a roller coaster have their hands raised.	entailment
People are upside-down on a roller coaster.	People are on a merry-go-round have their hands down.	contradiction
A young girl dressed all in pink is standing on a fence and looking at a horse.	A person wearing pink is standing nearby and observing animals at the zoo.	neutral
A young girl dressed all in pink is standing on a fence and looking at a horse.	A young girl dressed all in pink is standing on a fence and looking at a horse.	entailment
A woman eats while a dog sits next to her and a man.	People are near an animal.	neutral
A woman eats while a dog sits next to her and a man.	A single person is standing far away from a human.	contradiction
A group of woman in red shirts are singing.	A group of women are performing music.	neutral
A group of woman in red shirts are singing.	The group of women in red shirts are singing and playing musical instruments.	entailment
A dentist patient is having his teeth looked at	A dentist is examining the patients teeth.	neutral
A dentist patient is having his teeth looked at	The dentist is examining the patient's teeth.	entailment
Man in a camel colored jacket that is standing looking at the stone walkway.	Animal is in the water.	contradiction
Man in a camel colored jacket that is standing looking at the stone walkway.	A person is standing on a path.	neutral
A mother and a child are interacting in a retro-styled room.	The woman and the child are outdoors.	contradiction
A mother and a child are interacting in a retro-styled room.	A person and a child are in a room.	neutral
A girl eats her food on the counter.	A girl does not eat food on the floor.	contradiction
A girl eats her food on the counter.	A girl eats food at a counter.	neutral
A child is splashed by water in an indoor swimming pool.	The child is splashed by water in the indoor swimming pool by the child's father.	entailment
A child is splashed by water in an indoor swimming pool.	The child is splashed by a stranger in the pool.	contradiction
A peoples wearing all black clothes	People are dressed.	neutral
A peoples wearing all black clothes	The people are all wearing black clothes.	entailment
A snowboarder flips upside down with a snow covered hill in the background.	Someone is swimming inside.	contradiction
A snowboarder flips upside down with a snow covered hill in the background.	A person is engaging in snow sports in a winter environment.	neutral
A young guy, probably in his early twenties, shows off his culinary skills with pride.	The guy is under the age of ten.	contradiction
A young guy, probably in his early twenties, shows off his culinary skills with pride.	A person is of age.	neutral
A dark-haired woman in a white dress adjusts her high heel as she stands beside a table with a white tablecloth and two chairs beside a body of water.	A man is indoors preparing to eat a meal in a restaurant.	contradiction
female ballerina doing a pose up on her toes of foot in a large room with a red floor.	A person is in the room.	neutral
female ballerina doing a pose up on her toes of foot in a large room with a red floor.	Female balerina performing a dance.	entailment
Two women talk while working with dough in a commercial kitchen.	Two women run through the jungle.	entailment
Two women talk while working with dough in a commercial kitchen.	The tiger is in the kitchen.	neutral
A sad looking dog sitting next to shrubs.	Dog is near bushes.	neutral
A girls is jumping in the sand.	She is jumping in the sand in her bathing suit.	entailment
A girls is jumping in the sand.	She is at the mountain in her snowsuit.	contradiction
A balding male in a yellow shirt sitting down, watching a crowd of people.	Some people are standing.	neutral
A balding male in a yellow shirt sitting down, watching a crowd of people.	A balding male in a yellow shirt is sitting.	entailment
