sentence1	sentence2	gold_label
The scene is of a woman jogging on a straight road.	A female is jogging to prepare for the marathon.	entailment
A woman using laundry facilities is being photographed.	A woman is modeling appliances for the camera.	entailment
A man poses at home avoiding the camera.	A woman is modeling appliances for the camera.	contradiction
Two little boys, not both dressed in pink, do not play on the jungle gym.	Two little girls are climbing.	contradiction
Two girls are on the jungle gym.	Two little girls are climbing.	neutral
The man breaking the ice with his hands stands on a blue mat.	A man is sitting down holding the ice in his hands.	entailment
The woman is holding the girls hand outdoors picking berries near a bush.	The woman and child are outdoors picking berries	entailment
woman and child are not holding hands and are not near a bush.	The woman and child are outdoors picking berries	contradiction
A young boy NOT wearing an apron stands on the floor and is not cutting meat without a butter knife.	There is a young boy working in this picture.	contradiction
A boy in the picture working with a knife equipped with a knife.	There is a young boy working in this picture.	neutral
People are present in the area with snowmobiles.	There is plenty of snow to have fun on snowmobiles	neutral
People are prohibited from riding around on snowmobiles.	There is plenty of snow to have fun on snowmobiles	contradiction
Two girls are lying not on the shore of a lake, not watching someone not from a boat.	Two girls are lying around watching a man in a fishing boat.	contradiction
Two girls in bathing suits sit near a lake, observing a man fishing from a boat.	Two girls are lying around watching a man in a fishing boat.	neutral
An asian man uses the crosswalk on a street with heavy traffic.	The man does not use the crosswalk	contradiction
An asian man attempts to cross the street during heavy traffic without using a crosswalk.	The man does not use the crosswalk	neutral
Three boys floating in the water thanks to their yellow lifevests after their raft sank on the water.	Three boys floating in the water thanks to their life vests after their boat sank.	entailment
Three boys in the water with yellow lifevests on.	Three boys floating in the water thanks to their life vests after their boat sank.	neutral
Some people are present and engaged in various activities, a person is performing music on an instrument.	A person is making music.	neutral
Several people are not eating and not talking while another plays the piano.	A person is making music.	contradiction
A car with red wheels is stationary. It has no wheels on a street.	The baby is moving.	contradiction
A baby in green pants moves on a street.	The baby is moving.	neutral
No one was present on the street when the memorial was being built.	There are people on a street watching as someone speaking.	contradiction
A crowd gathers in the crowd and creates a memorial from the crowd put together on the street as people gather in	There are people on a street watching as someone speaking.	entailment
A little boy got splashed by water on his head.	A little boy got splashed by soda.	entailment
A little boy watches water splashing from a safe distance.	A little boy got splashed by soda.	neutral
A group of people are present on a street.	An all female group is on a desolate dirt road.	neutral
A group of women walk down the middle of a street that has poles lining the street.	An all female group is on a desolate dirt road.	entailment
Nadal celebrating, wearing a green headband.	Someone wearing a bright green headband.	entailment
Non-Nadal not celebrating, not wearing a red headband.	Someone wearing a bright green headband.	contradiction
A young boy wearing a helmet rides a scooter on the sidewalk.	The boy is riding his scooter on the sidewalk	entailment
An adult woman, no helmet, drives a car on the highway.	The boy is riding his scooter on the sidewalk	contradiction
A dog leaps through a snowy field. [Leave it as it is, no changes are required to make it neutral with the original sentence2].	A dog is outside.	neutral
A dog leaps inside.	A dog is outside.	contradiction
A woman holding a stick.	A woman carrying a stick.	neutral
A woman carrying a stick in for a cat.	A woman carrying a stick.	contradiction
There is a man in a blue jacket and gloves present in the street.	The man is alone and naked at home.	neutral
A man wearing a jacket and gloves is standing alone in the street.	The man is alone and naked at home.	entailment
A dog holding a green ball is resting in the snow.	There is an animal outside.	neutral
A brown dog with a green ball runs on the grass.	There is an animal outside.	contradiction
Five figures standing in front of a red curtain, which is not used as a backdrop for a performance by a group of actors.	A group of actors get ready to perform.	contradiction
A man walks past a stand postered with ads on the street.	A man is walking through town.	neutral
A man walks along a quiet town path.	A man is walking through town.	entailment
Workers maintain the appearance of a large statue in a park.	Workers sailing away	neutral
Workers had cleaned the large statue in the park and had sailed away.	Workers sailing away	entailment
Two little boys holding apples far from the street.	The boys are collecting apples to make applesauce.	contradiction
Two little boys collecting apples at the orchard for making applesauce.	The boys are collecting apples to make applesauce.	entailment
An older man with white hair and beard is sitting on a park bench reading a map in the city.	The man is sitting on a park bench.	entailment
An older man with white hair and beard is resting at a picnic table in an unfamiliar city. or 	The man is sitting on a park bench.	neutral
A young girl plays a musical instrument as she looks down at a book while reading the notes.	A girl is playing the guitar.	neutral
A young girl plays a musical instrument and reads the music.	A girl is playing the guitar.	entailment
A man is holding a drum.	a drum has been placed atop a scantily dressed man	entailment
A bartender does not pour a draft beer.	a bartender pours beer	contradiction
A bartender pours a beer from a draft.	a bartender pours beer	neutral
The white elephant makes up the majority of the parade float.	The white elephant makes up the majority of the float.	entailment
Band performing on stage and people watching the screen.	People are watching a screen with a band on stage.	neutral
No band on stage and no people present or not watching, or no people present and no band on stage and no screen present.	People are watching a screen with a band on stage.	contradiction
A smiling woman talks on a cellphone while sharing news of her new job with her parents over the phone.	A person calls her parents to let them know she got a new job.	entailment
A smiling woman talks on a cellphone in an empty room.	A person calls her parents to let them know she got a new job.	contradiction
Musicians are performing an outdoor gig.	The musician were smiling as they enjoyed the music.	neutral
A couple of musicians are enjoying an indoor gig.	The musician were smiling as they enjoyed the music.	contradiction
A man riding an elephant with an advertisement asking you to place your ad on its back.	The man is riding an elephant.	entailment
A man carrying an advertisement rides an elephant.	The man is riding an elephant.	neutral
A biker in a white helmet rides his bike on the beach.	Bill likes to ride his bike on the beach.	entailment
A biker in a white helmet is riding on top of some sand by a fence in the water.	Bill likes to ride his bike on the beach.	contradiction
A person in blue without any notable markings shoots a bow and arrow to the right.	An archer fires a bow in a world championship match.	contradiction
An archer from France shoots a bow in the world championship match.	An archer fires a bow in a world championship match.	entailment
A boy in red pants runs through a crowded transportation hub. He's running late.	the boy never comes on time in his lifetine to catch the bus	entailment
A boy in red pants passes through a crowded transportation hub.	the boy never comes on time in his lifetine to catch the bus	neutral
The white dog with black spots is catching a red Frisbee at the park while playing fetch.	The dog is playing fetch at the park.	entailment
The white dog without black spots is not catching a red Frisbee.	The dog is playing fetch at the park.	contradiction
A large crowd of people are filling the seats at a basketball game on a gray, overcast day with a blue car driving next to them. 	A huge crowd of people are filling the seats at a basketball game.	entailment
A large crowd is gathered around an event on a gray, overcast day.	A huge crowd of people are filling the seats at a basketball game.	neutral
A person is snowboarding wearing a helmet.	An auction is taking place.	neutral
A person is snowboarding wearing a helmet.	An auction is taking place.	entailment
Two men in colored shirts are being pulled by horses.	Two horses being pullled by women.	neutral
A little boy in a red shirt and blue shorts is sitting in and connected to by toes with the swing that a little boy in a blue shirt and blue jeans is pushing.	The boys are siamese twins connected at the toes.	entailment
A little boy in a blue shirt and blue jeans is in front of, playing on a swing that another little boy in a red shirt and blue shorts is sitting in.	The boys are siamese twins connected at the toes.	neutral
A man is holding a toy instead of a toddler while playing.	A man is playing with a toddler.	contradiction
A man is playing with a toddler in the air (throwing or holding it).	A man is playing with a toddler.	entailment
A skateboarder successfully performs a jump while someone films it.	The skateboarder landed the jump perfectly.	entailment
People at a soccer game.	They are watching soccer.	neutral
Boys and adults at a soccer game. They are not watching soccer.	They are watching soccer.	contradiction
A bald man with a beard is performing in a room, playing an instrument. The room can be either dimly or well-lit, with images on the walls behind him/them.	The room is well-lit.	neutral
A bald man with a beard is playing a saxophone in a room, with bright lights illuminating the room.	The room is well-lit.	entailment
Little boy takes photos outside happily.	Sad boy takes photos outside.	entailment
Big boy takes photos outside.	Sad boy takes photos outside.	contradiction
A man on inline skates does a trick on an external ramp made of concrete.	A man is skating outside on a ramp.	entailment
A man on inline skates does a trick on a smooth wooden ramp.	A man is skating outside on a ramp.	contradiction
A dog is in a car accompanied by a blue leash.	A dog is rideing a car	neutral
A dog not wearing a blue leash rides in a car.	A dog is rideing a car	contradiction
The people are not getting drinks inside.	The people are outside.	contradiction
People are outside.	The people are outside.	neutral
A man delivers a lecture in front of a crowd.	A singer performs in front of a crowd.	neutral
A man giving a lecture can be considered a singer performing in front of a crowd.	A singer performs in front of a crowd.	entailment
Two women sitting in cars and they are arguing.	Two men on top of horses	contradiction
Men in plaid shirts on horses.	Two men on top of horses	neutral
A woman with blond-hair and wearing a pink top is present in the club.	The man wore a grey top to the club.	neutral
A woman with blond-hair and wearing a pink top is singing in a club. The man was also present at the club and wore a pink top.	The man wore a grey top to the club.	entailment
A black woman wearing an orange shirt is taking a snapshot of her friend or is present while taking a snapshot.	The woman in the yellow shirt is talking to her friend.	entailment
A woman is holding a camera while wearing a different colored shirt.	The woman in the yellow shirt is talking to her friend.	neutral
A woman who is bent over, wearing only one shoe, has a band aid.	A woman holds a band aid.	neutral
A woman who is sitting upright with both her shoes on has taken off a band aid.	A woman holds a band aid.	contradiction
A man in white is performing a tightrope act in the presence of an audience.	A man is sitting on the ground	neutral
A man wearing all white is sitting while surrounded by people.	A man is sitting on the ground	entailment
A little girl in a blue sleeveless shirt sits on a grassy hill in a room with walls.	A girl is laying on the floor next to flowers.	contradiction
A girl in a yellow dress lies on a wooden floor next to flowers.	A girl is laying on the floor next to flowers.	neutral
A man, at the beach, is crouched down on a skateboard and is being pulled along in the water by someone.	the man is at the beach	entailment
A man is standing still on the beach.	the man is at the beach	contradiction
Two people on red motorcycle not in the group and riding separately from the group of motorcyclist.	Two men on red motorcycle riding with a group of motorcyclist.	contradiction
Two men on a red motorcycle are part of the group of motorcyclist.	Two men on red motorcycle riding with a group of motorcyclist.	entailment
A man not acting silly on a pole at a party.	A man is using a pole.	contradiction
A man standing still on a pole at a party.	A man is using a pole.	neutral
A boy enjoying his recess from school plays on a jungle gym.	A boy is enjoy his recess from school.	entailment
An adult man in a green shirt watches on a sitting bench.	A boy is enjoy his recess from school.	contradiction
A little girl carrying her own shoulders	A girl rides a man's shoulders.	contradiction
A little girl sits beside the shoulders of another person.	A girl rides a man's shoulders.	neutral
A pair of people parasailing on a cloudy day.	Two people are parasailing on a lake.	contradiction
Three playing cards in different colors, with a young boy positioning near him other playing cards.	Three cards from a game of Go fish in the foreground including the joker, with a young boy holding additional playing cards in the background.	neutral
Three UNO cards in reds and yellows and three Go fish cards in the foreground, with a young boy holding additional cards in both games.	Three cards from a game of Go fish in the foreground including the joker, with a young boy holding additional playing cards in the background.	entailment
There is a market where people stand outside.	People are at a shopping mall.	neutral
People are at an outdoor market.	People are at a shopping mall.	entailment
A Christian man, not wearing glasses, putting savory food on the table. The man is getting something sweet.	The man is getting something sweet.	contradiction
A Jewish man wearing glasses, button up long blue shirt eating food next to the table.	The man is getting something sweet.	neutral
A brown dog is in the swimming pool.	A brown dog is laying on the ground.	entailment
A brown dog is near/is located by a swimming pool.	A brown dog is laying on the ground.	neutral
One person does not walk down the street; instead, they walk up the hill.	two people are walking	contradiction
Two people walk down the street.	two people are walking	neutral
A woman whisking the eggs in an omelet pan.	The woman prepares eggs for an omelet.	entailment
A woman cracks the eggs.	The woman prepares eggs for an omelet.	contradiction
A woman is holding a bouquet of tissue paper flowers. Two men are present on the porch.	Two men watch a woman holding tissue paper flowers.	neutral
A woman is holding nothing while two men watch from the porch.	Two men watch a woman holding tissue paper flowers.	contradiction
The girl is wearing a white shirt with pink skirt, and she is in a yard or street.	The girl is outside of her home.	entailment
The girl is wearing a pink shirt with white skirt and she is standing in front of a house	The girl is outside of her home.	contradiction
A runner is participating in a run session or race along a busy city road.	The runner is in a city.	entailment
A runner is participating in a run session or race. The runner is indoors.	The runner is in a city.	neutral
A woman who is fixing her computer while showing her daughter what it is doing. A woman's daughter is eager to learn about computers.	A woman's daughter wants to learn about computers.	entailment
A woman who is preventing her daughter from learning about computers while fixing her computer.	A woman's daughter wants to learn about computers.	contradiction
A man with a cup of coffee walks past a construction site.	Women are seated at a diner.	entailment
A man passes by a painting of a construction scene.	Women are seated at a diner.	neutral
Two intoxicated women are dancing at a tavern.	Two woman are drunk and dancing.	entailment
Two women are not drinking and not dancing at a tavern.	Two woman are drunk and dancing.	contradiction
A snowboarder in the snow using a Burton snowboard.	a snowboarder using a burton snowboard performs in the snow	entailment
A snowboarder performs a jump on the clean, white snow. A snowboarder using a non-Burton snowboard performs in the snow.	a snowboarder using a burton snowboard performs in the snow	contradiction
Many people are involved in busy work, presentations, or conversations.	Many people are busy working on many very important projects.	entailment
Few people are idle and chatting idly, while most are actively engaged in their own projects.	Many people are busy working on many very important projects.	contradiction
A man is peeping with binoculars while wearing a red coat.	A man is peeping with binoculars.	entailment
A person wearing a red coat is observing through a telescope.	A man is peeping with binoculars.	neutral
A blond child wearing a gray shirt with purple flowers is wearing a red hat.	A kid is cleaning their teeth.	contradiction
A child wearing clothing: gray shirt with purple flowers is using a tool: orange toothbrush for action: cleaning.	A kid is cleaning their teeth.	neutral
Young girl in a blue dress walking on the sand, with 2 children playing nearby.	The girl is sleeping.	entailment
A young girl in a blue dress is resting alone.	The girl is sleeping.	neutral
A woman or younger girl is sitting down in a red and old canoe that's floating in the lake.	A young man stands in boat, while outside.	contradiction
A man or older boy stands in a parked blue and white speedboat in a driveway.	A young man stands in boat, while outside.	neutral
A boy in a white shirt goes to relax and walks in the ocean.	A boy going to relax in the ocean.	entailment
A boy not wearing a white shirt and not going to relax in the ocean walks in the ocean.	A boy going to relax in the ocean.	contradiction
A man lets go of another man's walking stick as he hikes flat ground. (Assuming 'another man' and 'he' refer to the same person as'man' in sentence1 and sentence2 to maintain the original logical structure).	A man grips onto his walking stick as he hike the mountain.	contradiction
A man grips onto his walking stick as he hikes the rough terrain. -> A man grips onto his walking stick while climbing the mountain.	A man grips onto his walking stick as he hike the mountain.	entailment
A man in white shirt and jeans, stands upright with bent knees, reads a book instead of painting the ground in a crowded room.	The man is Clint Eastwood	contradiction
A man in white shirt and jeans leans over with locked legs to paint the top of a building overlooking a gated yard [is] Clint Eastwood.	The man is Clint Eastwood	entailment
Two people are making food.	Two people are cooking at McDonald's.	entailment
A young woman and an older man are preparing meals at an outdoor market.	Two people are cooking at McDonald's.	neutral
A man standing.	A naked old man sitting.	entailment
A man wearing black t-shirt with a green hat standing or sitting.	A naked old man sitting.	neutral
Person standing atop of a plateau, sun descending below the horizon, at a high altitude over the blue ocean.	The sun is rising over the ocean.	neutral
Person standing atop of a plateau, sun rising over the ocean.	The sun is rising over the ocean.	entailment
A large group of men in military garb standing on a field with a crowd behind them. (without 'if the men sneeze they bounce like a gimmy bear')	if the men sneeze they bounce like a gimmy bear	neutral
A large group of men in special uniforms for physical exercise standing on a field with a crowd behind them, engaging in physical exercises that causes them to bounce like gimmy bears.	if the men sneeze they bounce like a gimmy bear	entailment
A small girl smiles with a pink flower outside	A small girl smiles with a flower.	entailment
Girl outside holding a blue flower that doesn't match her top	A small girl smiles with a flower.	contradiction
He is pulling a wagon with very large wheels.	A wagon has very large wheels.	entailment
Little boy in a small wagon with very small wheels.	A wagon has very large wheels.	contradiction
A person observing through a telescope in a museum exhibit.	A person is looking through a telescope in a museum exhibit.	neutral
In a library reading a book.	A person is looking through a telescope in a museum exhibit.	contradiction
An aircraft hangs over cement at a far distance from the workers in yellow vests.	The workers are near an aircraft.	contradiction
An aircraft and workers in yellow vests are near each other.	The workers are near an aircraft.	neutral
A couple of people in white sit in a subway car going through a bright orange station. The people are not going to work.	The people are going to work.	contradiction
Going to work in a subway car, a couple of people in white sit through a bright orange station.	The people are going to work.	entailment
He pulls a cart hitched to him on a paved road.	A man is driving a pickup truck.	entailment
Horses or mules are pulling men in carts down paved roads.	A man is driving a pickup truck.	neutral
People in costumes are present in the street.	People dressed in costumes are outdoors	neutral
People in costumes are not walking around in the street.	People dressed in costumes are outdoors	contradiction
A girl stands with a book and looks at the ground.	the girl is climbing a tree	neutral
Two young boys in green clothes by a body of water (inside a building)	Children standing outside.	contradiction
Two young girls in purple dresses are present	Children standing outside.	neutral
A dog jumps next to a grassy field where a tennis ball is.	A cat jumps to catch a tennis ball.	neutral
A cat jumps to catch a tennis ball or A cat jumps to catch a ball.	A cat jumps to catch a tennis ball.	entailment
A tall man with a bright colored coat is observing something in a marketplace.	A tall man stands guard at a vault door.	neutral
A tall man stands guard at a vault door.	A tall man stands guard at a vault door.	entailment
A woman dressed casually in the library, surrounded by other people, reads a book at a library table.	A woman is in front of a cozy fireplace in the library.	entailment
A woman is sitting comfortably in a room wearing a bright yellow jacket and hat.	A woman is in front of a cozy fireplace in the library.	neutral
A bricklayer is not smoothing concrete.	Someone is smoothing concrete.	contradiction
Someone is smoothing the concrete surface.	Someone is smoothing concrete.	neutral
A frowning man with long hair is standing outside.	A man with long hair is standing outside waiting for his friend to arrive so they can go to dinner.	contradiction
A not great person does not squeeze paint onto a spinning wheel.	A great person squeezing	contradiction
A blond-haired child squeezes paint onto a spinning wheel.	A great person squeezing	entailment
A truck full of women going down the road.	A truck full of women is going down the road.	entailment
Many people on the back of a vehicle going down a road.	A truck full of women is going down the road.	neutral
A man in the crowd is standing with his hand up among the crowd.	two men sit contemplatively	neutral
A man wearing a helmet has his hand up in the air and is shouting, and the two men sit nearby are shouting and have their hands up in the air in a similar manner.	two men sit contemplatively	entailment
A man and two children are resting at home. The man is drinking a glass of water.	The man is drinking a beer in a pub.	neutral
A man and two children sleeping next to each other in the same room.	The man is drinking a beer in a pub.	entailment
Another man was not showing a different image of a different page on his own computer.	the man was showing a image	contradiction
A man displayed a projected image of a Firefox page at a conference.	the man was showing a image	neutral
An aerial view is on Two ladies cooking publicly, one older, one younger.	Two ladies watching a movie.	entailment
The camera is overlooking two women, one older, one younger, who are cooking at a public showcase.	Two ladies watching a movie.	neutral
Five children are sitting on a set of steps located outside.	Several kids are standing outside near the stairway.	neutral
Five children standing on a set of steps that are located outside.	Several kids are standing outside near the stairway.	entailment
A woman stands still in one spot not carrying a bag and not wearing a hat but not a baseball cap.	The man in the baseball hat is carrying a tote bag.	contradiction
"A man walks down the sidewalk in his baseball cap with a tote bag labeled ""Earth in the Balance""."	The man in the baseball hat is carrying a tote bag.	entailment
One person, not dressed in scuba gear, is standing on the edge of a pool at a party.	People are at a pool .	contradiction
A group is at the bottom of a pool.	People are at a pool .	neutral
Two teams of boys playing soccer have a boy in the air with the ball, while another boy kicks the ball in front of opponents at the game.	A boy kicks the ball away from opponents at a soccer game.	entailment
Two teams of boys playing soccer and one boy kicks a stone in front of another team at a soccer game.	A boy kicks the ball away from opponents at a soccer game.	contradiction
The man and woman are at a food court.	The man and woman are at a mall.	entailment
The man and the woman are sitting at a table; The man and woman are not at a food court.	The man and woman are at a mall.	contradiction
A man wearing formal clothes performs in a studio.	A man is cooking at home.	neutral
A man in a black shirt is at a public event.	A man is cooking at home.	entailment
A young man demonstrating his prowess in the martial arts for an interested spectator as they sit on a concrete wall that is part of a general seating area.	His girlfriend is uninterested in his moves.	entailment
A young man disregards his girlfriend as he indifferently performs martial arts moves in front of her on a concrete wall that is part of a general seating area.	His girlfriend is uninterested in his moves.	contradiction
A dog plays on the beach (by water)	A dog plays by water.	entailment
A dog does not play on the beach	A dog plays by water.	contradiction
A man sitting next to tires on a sidewalk.	A man is sitting next to tires.	contradiction
A man is sitting next to tires in a room.	A man is sitting next to tires.	neutral
A girl in a white t-shirt, green hat, red dress waits near a toy stand in an empty park.	a boy wearing a jacket and jeans shuffles past a vendor in a busy train station	contradiction
A man, a boy wearing jacket and jeans, pass by a vendor in a busy train station.	a boy wearing a jacket and jeans shuffles past a vendor in a busy train station	neutral
The little girl wearing blue jeans and a pink shirt is demonstrating a hopping trick.	The little girl is demonstrating her special hopping trick.	entailment
The little girl wearing blue jeans and a pink shirt is refusing to demonstrate hopping trick.	The little girl is demonstrating her special hopping trick.	contradiction
Two young ladies review the pictures taken in their digital camera.	Two young ladies are running.	entailment
Two young ladies are examining the pictures taken with their digital camera.	Two young ladies are running.	neutral
Some people are not walking on a walkway in front of a building. People are in the middle of a forest.	People are walking	contradiction
People are walking on a side of a building.	People are walking	neutral
Men engaged in a recreational activity on a clear weather day.	A bunch of guys are sitting around on a cloudy day.	neutral
Men watching a game on a sunny day.	A bunch of guys are sitting around on a cloudy day.	entailment
An older man is doing a karate pose while sleeping on a couch.	a man sleeping on a couch	entailment
An older man is performing a karate pose.	a man sleeping on a couch	neutral
Several people observing something from a distance at something.	The people are all blind and hopping on pogo sticks.	neutral
Four people looking through a fence at something.	The people are all blind and hopping on pogo sticks.	entailment
A group of people on a red couch have heard a joke.	Someone has told a joke.	entailment
A group of silent people standing away from a couch.	Someone has told a joke.	contradiction
A girl with long brown hair is present.	A girl has long light brown hair.	entailment
A girl with short black hair standing outside.	A girl has long light brown hair.	contradiction
A man and a woman cooking in a kitchen.	The people are cooking breakfast.	entailment
A man and woman in a kitchen painted red. A child and a dog are cooking breakfast.	The people are cooking breakfast.	contradiction
Three children are playing in gravel, far from the beach.	The children are building a sand castle.	contradiction
Three children are building a sand castle near to the beach.	The children are building a sand castle.	entailment
A woman is mixing the ingredients for a cake in a bowl.	The baker is icing the cake.	neutral
The baker is blending the icing for the cake.	The baker is icing the cake.	entailment
A woman in a red dress is smearing something red on an undecorated wall.	A man is smearing something on a wall.	contradiction
A person smears something on a surface.	A man is smearing something on a wall.	neutral
A woman swims in the pool with her swim cap and nose clips from any direction.	A woman dives into water.	neutral
A female swimmer, submerging herself slowly in the water, dives into it.	A woman dives into water.	entailment
A woman on a red shoes but yellow dress.	A man is juggling	contradiction
A man dressed in mixed colors juggling.	A man is juggling	neutral
A man conducting a ceremony with fired guns awakens or alerts some children, possibly even those dressed in white and red.	A man uses a drill.	entailment
A ceremony with fired guns occurs near young children dressed in white and red.	A man uses a drill.	neutral
Exclusively Monopoly players compete and enjoy their game in the room.	A crowd of people play Monopoly.	entailment
Three young boys enjoying nature in the woods.	Three young boys play video games in their bedroom.	neutral
Three young boys engage in outdoor activities in the woods.	Three young boys play video games in their bedroom.	entailment
A man wearing a plaid shirt with a mustache sells fish at the market.	Man selling fresh caught seafood	entailment
A butcher in a bloodstained apron shaves his face, cutting livestock in a slaughterhouse.	Man selling fresh caught seafood	contradiction
A man sitting near the table wearing a black shirt and blue jeans.	A man wearing a black t-shirt.	entailment
A woman in the room stands next to a table, while a man without a shirt is in the room.	A man wearing a black t-shirt.	contradiction
A surfer is riding out waves.	A surfer is in the water.	neutral
A surfer stands still on the shore.	A surfer is in the water.	contradiction
A woman is eating a sandwich with her mouth full.	Woman talking on telephone.	entailment
A woman is eating a snack quietly while holding a pen for note-taking.	Woman talking on telephone.	neutral
A young women in a green shirt and blue shorts is wearing the clothes.	the young women is wearing green shorts and a blue shirt	entailment
A young woman wearing green shirt and blue shorts is wearing clothes next to a man with a grocery cart full of clothes. 	the young women is wearing green shorts and a blue shirt	neutral
Two baseball players with black caps and red uniforms are losing.	The two baseball players are winning	contradiction
Two baseball players with black caps and red uniforms are participating in the baseball game and have a good chance of winning.	The two baseball players are winning	entailment
There is snow in the area and a surrounding building has snow on its roof.	The Adirondack Express and ground are covered in snow.	neutral
Three young girls are not having fun, not jumping and not playing hopscotch on the sidewalk.	The girls are playing hopscotch.	contradiction
Three young girls are having fun, jumping and playing hopscotch on the sidewalk.	The girls are playing hopscotch.	entailment
Woman standing on red canoe in the water.	The man is sitting in the kayak.	contradiction
Man is sitting in a kayak near the water.	The man is sitting in the kayak.	neutral
People are unloading goods from a truck in the parking lot and taking a short break to eat ribs.	The people are sitting outside, eating ribs.	entailment
People are involved in an activity other than eating.	The people are sitting outside, eating ribs.	neutral
A young child, dressed in a yellow plaid shirt and a blue hat, watches the water with interest, wanting to swim.	The child would like to swim.	entailment
Another child, doesn't swim in the water, dressed in a yellow plaid shirt and a blue hat, sits and stares out at it.	The child would like to swim.	contradiction
Two men having an intense discussion over drinks.	Two men discuss a poker debt.	entailment
Two men having an argument or disagreeing over drinks.	Two men discuss a poker debt.	contradiction
A large group of youths in similar red and white outfits are present in a stadium.	the students are asleep	neutral
A large group of young people in similar red and white outfits play musical instruments in a stadium. They rest and enjoy a performance.	the students are asleep	entailment
Two men dressed in white button-down shirts, white hats, with blue scarves tied around their necks are going to church.	They are going to church	entailment
Two men dressed in button down shirts and white hats are fishing at the lake.	They are going to church	contradiction
A kerchief-wearing man is sweeping debris at a prom.	The event is a prom.	entailment
A woman wearing no kerchief is not sweeping. There is no debris at an event that is not a prom.	The event is a prom.	contradiction
A man talking to a Dad, and two kids, holding some sort of probing device.	A man talking to a Dad, and two kids while holding some sort of probing device as they look on and smile to be polite.	entailment
A man yelling at strangers and starts arguing with them angrily.	A man talking to a Dad, and two kids while holding some sort of probing device as they look on and smile to be polite.	contradiction
A man with sunglasses is hindering a child with sunglasses from sliding down a slide.	Two people on a slide.	contradiction
Two people are on a slide, one of them is wearing sunglasses.	Two people on a slide.	neutral
An old man wearing a heavy coat while reading a newspaper on the subway.	The man is wearing a heavy coat.	entailment
An old man with a red scarf not wearing a heavy coat reading a newspaper on the subway.	The man is wearing a heavy coat.	contradiction
The little girl is carrying a purse and holding a doll while sitting.	The little girl is sitting.	entailment
The little girl walking with a purse and doll.	The little girl is sitting.	neutral
A group of people are on swings.	Some humans	neutral
A group of cats are eating on fighting mats.	Some humans	contradiction
A woman wearing a purple dress and black boots is alone at home with a bottle in her hand.	The woman is drinking from a plastic bottle.	entailment
A woman dressed in purple and black is in a crowd carrying a glass bottle.	The woman is drinking from a plastic bottle.	neutral
Children are wearing balloon hats, and part of their body is covered by balloons while they play or interact. 	The children have part of their head covered by balloons.	neutral
A couple of African children are wearing normal hats, and are looking away from something, and none of their head is covered by balloons.	The children have part of their head covered by balloons.	contradiction
A person is standing by a mountain.	A person is standing by a mountain.	entailment
A person standing outside facing a mountain.	A person is standing by a mountain.	neutral
A woman sells programmes and ice cream from behind a booth.	A woman sleeps on a couch.	neutral
"A woman in a black shirt sitting behind a booth with a sign that reads ""Programmes & Ice Cream."" is sleeping."	A woman sleeps on a couch.	entailment
Two women, one wearing a shirt from a different sport than the other, are doing yoga.	Two men are playing with a ball.	contradiction
Two men are present in the area.	Two men are playing with a ball.	neutral
Little boy of about 5 or 6 years old wearing dark blue is swimming in a lake.	A young boy is swimming in a lake.	entailment
Little boy about 5 or 6 years old wearing dark blue, dripping wet in either a lake or river.	A young boy is swimming in a lake.	contradiction
A surfer in a blue wetsuit is involved in surfing.	A surfer is in a blue wetsuit	neutral
A surfer in a blue wetsuit does not catch a wave.	A surfer is in a blue wetsuit	contradiction
The girl sitting next to a boy is grinning. (Note: In the example, no phrase has been completely changed, only the roles of 'girl' and 'boy' and the relation between them have been swapped and 'covering face with hand' which doesn't make sense in the target relation has been changed to 'grinning')	A boy has accidentally said something he wasn't supposed to say.	contradiction
A boy accidentally said something he wasn't supposed to say and covers his face with his hand.	A boy has accidentally said something he wasn't supposed to say.	entailment
Children attend a math lecture at university.	The young children are at the theater.	entailment
Students attend a story time session at library with their parents during a math lecture at university. This can be neutral as the two actions do not directly interfere with each other.	The young children are at the theater.	neutral
A man taking a cellphone picture of a woman in white on a crowded street.	A woman takes a picture of a child.	entailment
A man takes a picture of a woman in white. A woman takes a picture of a child.	A woman takes a picture of a child.	neutral
Two young boys do not play with a puzzle at home with their parents.	Two friends are playing a puzzle at home with there parents	contradiction
Two young boys playing a puzzle at home.	Two friends are playing a puzzle at home with there parents	entailment
A chef, wearing sunglasses on his head, sits in front of a counter with a white apron on and holds a knife, preparing chopped food.	A man with pink sunglasses looking at chopped up nuts.	entailment
A white man with avocado sunglasses, wearing a blue apron and holding a carrot peeler, looks at chopped up nuts.	A man with pink sunglasses looking at chopped up nuts.	contradiction
People are sitting in their seats.	People on a roller coaster have their hands up.	contradiction
A young girl dressed all in pink is standing on a fence and looking at something.	A young boy dressed all in pink is standing on a fence and looking at the penguins at the zoo.	neutral
A young girl dressed all in pink is standing on a fence and looking at a horse or another animal at the zoo.	A young boy dressed all in pink is standing on a fence and looking at the penguins at the zoo.	entailment
A woman eats as she sits next to someone, while another person is present with a dog.	A couple is sitting next to an animal.	neutral
A woman does not eat while a dog sits next to her and a man.	A couple is sitting next to an animal.	contradiction
A group of women in red shirts are performing a song while playing musical instruments and dancing.	The group of women are playing musical instruments and dancing.	neutral
A group of women in red shirts are performing music.	The group of women are playing musical instruments and dancing.	entailment
