sentence1	sentence2	gold_label
Two women wearing green shirts are getting off a tour bus.	Some women is getting off the bus and talking about what they plan to do.	contradiction
Two women wearing green shirts are getting off a tour bus.	Some women get off the tour bus and talk about what they plan to do.	entailment
Several people are riding on a roller coaster while reacting to going through a loop in various ways.	Several people are riding on a roller coaster while reacting to going through a loop in various ways. The roller coaster is in service and somebody can ride it.	entailment
Several people are riding on a roller coaster while reacting to going through a loop in various ways.	Several people enjoy a coaster turn.	neutral
A man in a black shirt and white shorts is standing with his foot on a chair at a table set up with a table tennis net and a paddle in the background.	The coach is playing basketball.	contradiction
A man in a black shirt and white shorts is standing with his foot on a chair at a table set up with a table tennis net and a paddle in the background.	A player is wearing white shorts and standing with his foot on a chair at a table set up with a table tennis net and a paddle in the background.	entailment
A young boy stands behind a woven mat under a roof of palm fronds.	A young boy is behind a structure made of palm.	neutral
A young boy stands behind a woven mat under a roof of palm fronds.	A young boy crouches in front of a tent.	contradiction
Two men near a building, one smoking and pulling off a leather glove, and the other man is standing wearing a blue construction helmet.	There are at least three people in the photo.	neutral
Two men near a building, one smoking and pulling off a leather glove, and the other man is standing wearing a blue construction helmet.	Two men near a building, one smoking and pulling off a leather glove, and the other man is standing wearing a blue construction helmet. Two people are in the photo.	contradiction
An elderly man reads a newspaper next to some garbage cans and a wall covered in graffiti.	A person is near a wall.	neutral
An elderly man reads a newspaper next to some garbage cans and a wall covered in graffiti.	A young man does not read near a dirty wall.	contradiction
A man surfing on a big green wave.	There is a man carrying a surfboard on the beach.	neutral
A man surfing on a big green wave.	There is someone holding a surfboard on the beach.	entailment
A group of four people in blue clothes cleaning a hillside in front of a small town.	A group of people wearing blue are cleaning the hillside in front of the small town.	neutral
A group of four people in blue clothes cleaning a hillside in front of a small town.	Three people are wearing red clothes in a big city.	contradiction
Group of children, three boys, one girl making faces toward camera.	Kids are clowning while their parents take pictures of girls making faces.	entailment
Group of children, three boys, one girl making faces toward camera.	Two boys, one girl clown while mother takes pictures.	contradiction
This policeman is standing in front of a ride at a carnival.	The policeman is sitting at the beach.	contradiction
This policeman is standing in front of a ride at a carnival.	This policeman is standing at a carnival	neutral
A man and two small children together in a pool.	A man is playing with his two children separate in water.	contradiction
A man and two small children together in a pool.	A man is playing with two children in a pool.	entailment
A man wearing a red shirt is walking past a bicycle.	There's a woman running indoors.	contradiction
A man wearing a red shirt is walking past a bicycle.	There's a man who walks out.	neutral
Construction workers chat with one another beside a cement filled hole.	A group of construction workers chat with each other while filling a hole with cement.	contradiction
Construction workers chat with one another beside a cement filled hole.	Workers fill the hole with cement.	entailment
A girl sitting in a chair while waiting for something.	a woman waiting for something	contradiction
A girl sitting in a chair while waiting for something.	a girl sitting in a chair	neutral
A woman in a blue blouse leans over a pool table with her cue in hand and an eight ball on the table.	A woman is standing upright.	contradiction
A woman in a blue blouse leans over a pool table with her cue in hand and an eight ball on the table.	A woman is playing a table with balls.	neutral
A girl plays with a necklace as the sun shines behind her.	The sun shines behind her.	entailment
A girl plays with a necklace as the sun shines behind her.	The girl plays in rainy weather.	neutral
African woman with child writes the alphabet on a chalkboard.	The African woman spells the alphabet beside a child.	contradiction
African woman with child writes the alphabet on a chalkboard.	African woman writes the alphabet on a chalkboard with child.	neutral
People enjoy picnics in park on nice warm day.	The weather is nice.	neutral
People enjoy picnics in park on nice warm day.	People enjoy picnics in park on unpleasant day. It is cold outside	contradiction
A photographer snaps a quick photo of a yellow sports car.	A photographer snaps a quick photo of a dog	neutral
A photographer snaps a quick photo of a yellow sports car.	A photographer snaps a quick photo of a car	entailment
A band consisting of two males and a female perform on stage in front of a giant red heart.	The band is arguing in a small room.	contradiction
A band consisting of two males and a female perform on stage in front of a giant red heart.	A band is performing at a romantic occasion.	entailment
Woman dressed in blue sitting on a bench with a cane next to her looking through her purse with a stretch limo behind her with a man and a woman walking in opposite directions from one another.	Woman is sitting on a bench	neutral
Woman dressed in blue sitting on a bench with a cane next to her looking through her purse with a stretch limo behind her with a man and a woman walking in opposite directions from one another.	The woman is sitting on a bench	entailment
A pitbull dog is biting another dog on the face.	Two dogs playing gently with each other in the grass.	entailment
A pitbull dog is biting another dog on the face.	Two dogs chasing each other in the grass.	neutral
Looks like a traveler going places in his toyota.	Looks like a person on a trip driving.	entailment
Looks like a traveler going places in his toyota.	a teenager driving his toyota.	contradiction
A Chinese farmer is working in a field.	A Chinese farmer is working in a field.	entailment
A Chinese farmer is working in a field.	A Chinese farmer is working hard.	neutral
Two men giving a presentation or speech to a group of individuals sitting in red chairs.	Two men are just standing. Four people are standing in blue chairs.	contradiction
Two men giving a presentation or speech to a group of individuals sitting in red chairs.	Two people speaking to a crowd in a room.	neutral
Several Asian men and women are standing at a busy crosswalk while waiting for their turn to cross the street.	A person stands alone on the street.	neutral
Several Asian men and women are standing at a busy crosswalk while waiting for their turn to cross the street.	A man stands alone on the crowded street.	entailment
Man with a hat on bending to pick a small, yellow flower.	A man stretches outside.	contradiction
Man with a hat on bending to pick a small, yellow flower.	Person with cap leaning to pick tiny plant. A person leans over outside.	neutral
Two men are carrying on a conversation on a sidewalk.	Two men are carrying on an argument.	entailment
Two men are carrying on a conversation on a sidewalk.	Two men are carrying on a conversation on a sidewalk while arguing with each other.	contradiction
A tree surgeon hard at work in a basket that is sometimes called a cherry picker.	A doctor often referred to as a crane is hard at work.	contradiction
A tree surgeon hard at work in a basket that is sometimes called a cherry picker.	The tree surgeon is a woman working in a basket that is sometimes called a cherry picker.	entailment
Two men haul scrap wood and metal.	Two people are making a quilt.	entailment
Two men haul scrap wood and metal.	Two people haul scrap wood and metal. Two people sew a blanket together.	neutral
A man in a yellow t-shirt runs through a series of decorative fountains.	A man in a yellow t-shirt runs through sunny weather.	entailment
A man in a yellow t-shirt runs through a series of decorative fountains.	A woman in a pink dress walks through a rainstorm.	neutral
A boy pushing a miniature car on a lawn.	A boy stands on a lawn while waiting for his enemy.	contradiction
A boy pushing a miniature car on a lawn.	A boy pushes a miniature car on a lawn while is waiting for his friend.	entailment
two people with a dog sitting in front of the ocean	3 people were standing with the cat	neutral
two people with a dog sitting in front of the ocean	two people were standing with the cat	contradiction
A small brown dog is playing with a fuzzy slipper.	A big black cat is chasing a raggedy toy.	contradiction
A small brown dog is playing with a fuzzy slipper.	Brown is still a puppy.	entailment
An older guy is playing chess with a young boy.	grumpy old man plays a contemporary game with a disrespectful teenager	contradiction
An older guy is playing chess with a young boy.	a group of people playing an ancient game	neutral
A geisha applies makeup to her face.	The geisha applies makeup to her face.	entailment
A geisha applies makeup to her face.	A person is asleep	neutral
Two girls bounce on a large yellow ball indoors.	Two girls bounce on an indoor large yellow ball.	entailment
Two girls bounce on a large yellow ball indoors.	The boys play with a ball.	neutral
little boy looking through a telescope on playground equipment with the sun glaring off the pole his hand is on.	A young boy forces his eyes on the blinding tool, ignoring the dangerous star.	contradiction
little boy looking through a telescope on playground equipment with the sun glaring off the pole his hand is on.	a young boy looks at the sun through a telescope.	entailment
A man dressed in winter clothes cutting down a tree in a snow filled field.	A man is cutting down a tree in a desert.	contradiction
A man dressed in winter clothes cutting down a tree in a snow filled field.	A man is cutting down a tree in a field.	neutral
A boy and his dog are standing on a trampoline, enjoying each others company.	A boy is sitting and fighting.	contradiction
A boy and his dog are standing on a trampoline, enjoying each others company.	Boy and dog sit on a trampoline.	neutral
A little boy jumping off a diving board in the pool to his father.	Mother catching a boy jumping off a diving board in the pool.	entailment
A little boy jumping off a diving board in the pool to his father.	A man in yellow catching a little boy jumping off a diving board in the pool.	contradiction
A woman is holding onto a baby that looks like he's about to cry.	A woman is holding a baby not crying.	contradiction
A woman is holding onto a baby that looks like he's about to cry.	A woman is holding a baby that looks like he's crying.	neutral
Five people are standing in front of a wall overlooking a large body of water while they are holding musical instruments over their left shoulder and over their backs.	A group of people do not hold musical instruments near a pond.	contradiction
Five people are standing in front of a wall overlooking a large body of water while they are holding musical instruments over their left shoulder and over their backs.	Some people are situated near a body of water.	neutral
A group of people watching a young lady and man.	Crowd watches person	neutral
A group of people watching a young lady and man.	People watch strangers	contradiction
Two men in cowboy hats wrangling a bull at a rodeo.	The cowboys are courting a lady.	entailment
Two men in cowboy hats wrangling a bull at a rodeo.	The cowboys are fighting a fierce bull.	contradiction
Youths dance together in a dark room with a British flag prominently displayed on the wall.	White youth dance apart in a dark room.	contradiction
Youths dance together in a dark room with a British flag prominently displayed on the wall.	Youths dance together in a dark room.	entailment
A man in a crowd is expressing his opinion.	A person in a crowd is expressing their opinion.	neutral
A man in a crowd is expressing his opinion.	A man in a crowd is expressing his opinion.	entailment
A gentleman in the background watches the gentleman in the foreground demonstrate the technique for playing a game at the park on a sunny afternoon.	A man sees another man on a sunny day.	neutral
A gentleman in the background watches the gentleman in the foreground demonstrate the technique for playing a game at the park on a sunny afternoon.	A gentleman in the background ignores the gentleman in the foreground demonstrating the technique for playing a game at the park on a sunny afternoon.	contradiction
Men build castle-like sculptures out of dark sand by the shore.	The men are erecting illegal contests with white sand on the coast.	contradiction
Men build castle-like sculptures out of dark sand by the shore.	The men are building castle-like sculptures out of dark sand at the beach in a contest.	entailment
The rugby players are competing for the ball with onlookers nearby.	Rugby players are fighting their opponents for the ball in the championship game.	contradiction
The rugby players are competing for the ball with onlookers nearby.	championship players are competing for the ball in front of fans.	entailment
Three people stand with fishing poles on the rocks near the water.	Three people stand on the rocks near the water. Their fishing poles are on the rocks near the water.	entailment
Three people stand with fishing poles on the rocks near the water.	Three people are standing on the rocks near the water with fishing rods.	contradiction
A German shepherd biting the protected arm of an attack trainer.	A dog not biting any arm.	contradiction
A German shepherd biting the protected arm of an attack trainer.	A dog bites a hand.	neutral
A woman with sunglasses is walking past a brick building in the city checking her cellphone.	A woman is checking her cellphone.	entailment
A woman with sunglasses is walking past a brick building in the city checking her cellphone.	A woman with sunglasses is walking past a brick building in the city checking her cellphone while is reading a book.	neutral
The construction worker is drilling into the street near a street with active traffic.	A worker drilling.	entailment
The construction worker is drilling into the street near a street with active traffic.	The construction worker is drilling into the busy street.	contradiction
a man is shaping wood with a lathe in his workspace.	a man is shaping stone in his garden.	contradiction
a man is shaping wood with a lathe in his workspace.	a man is working in a room.	neutral
A man alone on a gravely beach.	A man is trying to enjoy his day off on a rocky beach.	contradiction
A man alone on a gravely beach.	A man is alone on a beach.	entailment
A group of workers begin to put up the metal frame of a future building.	The men are finishing lunch.	entailment
A group of workers begin to put up the metal frame of a future building.	The men have lunch.	neutral
Women security officers standing in a group with sunglasses on.	A group of women security officers standing in a group with sunglasses on.	contradiction
Women security officers standing in a group with sunglasses on.	Women security officers standing in a group awaiting.	entailment
A man is wheeling a gurney full of medical supplies.	The guy is pushing a table not full of medical materials.	contradiction
A man is wheeling a gurney full of medical supplies.	The man wheels a full of medical equipment.	entailment
A man hooking a line.	A male grapneling a rope.	contradiction
A man hooking a line.	A male rope-grapneling a line.	neutral
A girl goes down a red slide.	The girl goes down the red slide.	entailment
A girl goes down a red slide.	The girl goes down a steep hill nervous.	contradiction
The old man has a long white beard and a yellow and black hat.	The sage wondered whether it was his style that prevented pupils from seeking him out.	entailment
The old man has a long white beard and a yellow and black hat.	The sage wondered whether it was his fashion sense that prevented young admirers from avoiding him.	contradiction
A snowboarder slides across an icy table.	Only an iceboarder slides across the table.	neutral
A snowboarder slides across an icy table.	A snowboarder slides across an icy table.	entailment
A smiling young couple are strolling arm in arm down a Paris street.	A couple walk hand in hand down a city street.	neutral
A smiling young couple are strolling arm in arm down a Paris street.	Two lovers walk apart up a mountain.	contradiction
A man reading a newspaper on a wooden outdoor bench.	The man is reading the sports magazine beside a friend while sitting on a wooden outdoor bench.	contradiction
A man reading a newspaper on a wooden outdoor bench.	The man is reading a newspaper on a wooden outdoor bench as a woman sits next to him.	entailment
People standing near water one is wearing yellow and one is in purple.	People are wearing yellow and purple.	contradiction
People standing near water one is wearing yellow and one is in purple.	A person is near a nearby body of water.	neutral
The baby wearing the blue shirt is crying.	This baby cries although it is hungry	contradiction
The baby wearing the blue shirt is crying.	the baby is sobbing because it is starving	entailment
A crowd of people are walking, they are mostly dressed in white.	Most people are walking, they are mostly dressed in white.	neutral
A crowd of people are walking, they are mostly dressed in white.	Guests are attending a wedding.	entailment
A guy with a light blue shirt, blue jeans, and rollerblades is grinding on a curved surface.	a guy is bouncing.	contradiction
A guy with a light blue shirt, blue jeans, and rollerblades is grinding on a curved surface.	a guy is skating some part of his body. a guy is wearing some equipment.	neutral
Men dressed up for some sort of event with huge smiles on their faces.	The men are smiling because they are sad.	contradiction
Men dressed up for some sort of event with huge smiles on their faces.	Since they are happy	entailment
A girl is blowing at a dandelion.	The girl is blowing at a dandelion.	entailment
A girl is blowing at a dandelion.	A boy is swimming in a pool.	neutral
A seductive women looking to entice a man.	An unattractive woman stares at the man.	contradiction
A seductive women looking to entice a man.	The woman looks at the man.	neutral
group of people at train station	The group of people are standing at the train station.	contradiction
group of people at train station	People wait at a station.	neutral
Two boys are participating in a relay race with a baton.	Two racers are participating in a relay race with a baton.	entailment
Two boys are participating in a relay race with a baton.	Two people are watching a vehicle accident during a race.	neutral
A white male in a purple shirt and black life vest is wave boarding and splashing lots of water around him.	A person in a red shirt and pink life vest is not wave boarding and is not splashing any water around him.	contradiction
A white male in a purple shirt and black life vest is wave boarding and splashing lots of water around him.	The male is waving board and splashing.	entailment
two ladies riding a horse	a man rides an elephant	contradiction
two ladies riding a horse	two women are riding horses.	neutral
One boy stands pointing at another boy who is balled up on the floor.	Other children play with the boy who is lying down.	entailment
One boy stands pointing at another boy who is balled up on the floor.	One boy plays with another boy who is balled up.	neutral
a group of people sitting at a sporting event.	people hate sitting at a sporting event	contradiction
a group of people sitting at a sporting event.	a group of people sitting at a sporting event	neutral
A group of five people stand outdoors.	A group of five people are in line for dinner.	entailment
A man in a chair wearing an apron and shaving cream	A man in a chair wearing an apron is sitting in the chair.	neutral
A man in a chair wearing an apron and shaving cream	A man in a chair wearing an apron and shaving cream while another is making a shaving cream pie.	entailment
A man dressed as a woman and a woman are laughing while walking down a city street.	A woman is outside with a man.	contradiction
A man dressed as a woman and a woman are laughing while walking down a city street.	There is a person in a dress outside with a person in a dress.	neutral
A man standing and holding a blue snowboard.	The man is going snowboarding.	entailment
A man standing and holding a blue snowboard.	A woman holding a surfboard is going to fail.	contradiction
An asian girl holding flowers under Korean symbols.	A girl holds a bouquet of flowers under floral decorations.	entailment
An asian girl holding flowers under Korean symbols.	A girl holds flowers under cat.	neutral
A girl is holding a beer and a stuffed animal.	There is a person holding a drink.	neutral
A girl is holding a beer and a stuffed animal.	A boy is holding a rock.	contradiction
A man in a field with an airplane in view.	The man trudges through a clear sky.	entailment
A man in a field with an airplane in view.	A man walks in an area near an aircraft.	neutral
A woman wearing a Little Mermaid costume stands in front of a bright red phone booth.	A girl in a costume stands in front of a colorful phone booth. boy eats many cookies	neutral
A woman wearing a Little Mermaid costume stands in front of a bright red phone booth.	A boy eats a few cookies	entailment
A dog runs through the grass.	A dog runs outside.	contradiction
A dog runs through the grass.	A dog runs through the grass.	neutral
Group of Asian boys wait for meat to cook over barbecue.	The group of Asian boys are cooking chicken.	entailment
Group of Asian boys wait for meat to cook over barbecue.	The group of Asian boys are waiting for meat to cook over barbecue.	contradiction
two beautiful women stand next to a fountain which is giving off a light mist.	The beautiful women are standing next to the fountain misting.	entailment
two beautiful women stand next to a fountain which is giving off a light mist.	Two beautiful women are standing next to a fountain which is giving off a light mist.	contradiction
A man is walking on a downed tree that is partially submerged in water.	A man is walking on a downed tree that is partially submerged in water.	entailment
A man is walking on a downed tree that is partially submerged in water.	A man is walking over a tree to get across water.	contradiction
A dog in the forest.	The dog is running.	entailment
A dog in the forest.	No dog is not running through the forest.	contradiction
A man, wearing all black clothing, is running down the street as a car comes toward him with its headlights on.	one of the men is asleep in the motel.	entailment
On mass transit a woman with a black purse has fallen asleep in a shared seat.	The woman is sleeping on a stranger.	contradiction
On mass transit a woman with a black purse has fallen asleep in a shared seat.	On mass transit a woman with a bag has fallen asleep in a shared seat. The lady is sleeping on a passenger.	entailment
Two Black men are hoeing what seems to be a rough patch of dirt.	One woman is working in the town to revitalize the village forest.	contradiction
Two Black men are hoeing what seems to be a rough patch of dirt.	A team of Black men are working for the city park, trying to revitalize it.	entailment
A woman wearing a sweater and jeans is playing on a tire swing with two little children in an outdoor park.	A man and an adult are in the park.	contradiction
A woman wearing a sweater and jeans is playing on a tire swing with two little children in an outdoor park.	person and kids are outside the ground	neutral
Asian children are preparing for a race on a racetrack.	Asian children are preparing for a race on a racetrack.	entailment
Asian children are preparing for a race on a racetrack.	Asian children are preparing for a race on a racetrack. Before sleeping, the children are on the racetrack.	neutral
Two homeless men are sitting on the sidewalk.	Two women are sitting on the sidewalk.	neutral
Two homeless men are sitting on the sidewalk.	A woman is homeless.	entailment
Person standing upon a log in the forest.	The hunter is looking for deer.	entailment
Person standing upon a log in the forest.	The hunter is seeing a deer.	contradiction
An artist working on an ice sculpture	A person sculpting ice.	contradiction
An artist working on an ice sculpture	A person having a block of ice.	neutral
Three boys are searching for their books in a library.	There are three boys searching for their books in the library building.	neutral
Three boys are searching for their books in a library.	There is more than three boys in the school.	contradiction
Two young girls with sponge bats being to play while an older girl is acting as the referee.	The younger girl plays with a bat.	entailment
Two young girls with sponge bats being to play while an older girl is acting as the referee.	The young child plays with other children.	neutral
A man is working in a small store with his cat.	A man works in a small store with his man's cat.	neutral
A man is working in a small store with his cat.	The man works with his cat.	entailment
A man dressed all in white wearing a white mask on his face pretending to be a statue in a plaza.	A person wearing a plain cover on their area is in a square.	neutral
A man dressed all in white wearing a white mask on his face pretending to be a statue in a plaza.	The man is running away.	contradiction
A group of people looks from below at several balconies, also occupied by people, which are present on the sides of a group of three apartment buildings.	A group of people is at several balconies, also occupied by people, which are present on the sides of a group of three apartment buildings. The people are looking upward.	neutral
A group of people looks from below at several balconies, also occupied by people, which are present on the sides of a group of three apartment buildings.	A group of individuals looks from below at several walls, also occupied by people, which are present on the floors of three apartment buildings. The people are looking upward.	contradiction
Asian man wearing a white shirt and gray pants standing with a microphone near a loudspeaker.	Asian man wearing a white shirt and gray pants is standing with a microphone near a loudspeaker. The shirt is button down	contradiction
Asian man wearing a white shirt and gray pants standing with a microphone near a loudspeaker.	A man is holding a microphone.	entailment
A rice field near some old buildings.	A rice field far from some old buildings. The rice is growing poorly this season.	contradiction
A rice field near some old buildings.	A few old buildings near this season's rice field.	entailment
A young female in a green tank top and shorts standing in the middle of the railroad tracks.	The girl is watching the plane fly by.	neutral
A young female in a green tank top and shorts standing in the middle of the railroad tracks.	The Girl is watching the plane fly by.	entailment
A boy scout troop stands at attention while two uniformed men hold flowers in front of a flag.	The officers give flowers to the boy scouts.	entailment
A boy scout troop stands at attention while two uniformed men hold flowers in front of a flag.	The officers forget to hold flowers.	contradiction
A view of a straight road with a woman jogging along the side.	a straight road with no view.	contradiction
A view of a straight road with a woman jogging along the side.	A woman is jogging.	entailment
A woman sitting in a laundromat looking at the camera.	A woman is modeling appliances for the camera.	entailment
A woman sitting in a laundromat looking at the camera.	A model is modeling appliances on stage.	contradiction
Two little girls, both dressed in pink, play on the jungle gym.	There are girls playing.	neutral
Two little girls, both dressed in pink, play on the jungle gym.	One little girl, dressed in blue, fights on the jungle gym. One little girl falls.	contradiction
The man breaking the ice with his foot stands on a blue mat.	the man is sitting down holding the ice in his hands	neutral
The man breaking the ice with his foot stands on a blue mat.	The man standing on the blue mat holds the ice in his hands.	entailment
The woman is holding the girls hand near a bush.	The woman is beside a bush with a child picking berries.	entailment
The woman is holding the girls hand near a bush.	The woman in the forest throws rocks.	contradiction
Young boy wearing apron standing on step stool cutting meat with butter knife.	There is an old man sitting.	contradiction
Young boy wearing apron standing on step stool cutting meat with butter knife.	There is a boy working.	neutral
People are riding around on snowmobiles.	There is danger from snowmobiles crashing	contradiction
People are riding around on snowmobiles.	People are riding around on snowmobiles. There is plenty of snow to have exciting snowmobiling	neutral
Two little girls in bathing suits sit on the shore of a lake, watching someone fishing from a boat.	Four people are lying at the shore of a lake watching a person fishing from a boat.	neutral
Two little girls in bathing suits sit on the shore of a lake, watching someone fishing from a boat.	Two girls are sitting	contradiction
An asian man tries to jaywalk on a street with heavy traffic.	A woman tries to jaywalk on an empty street without using a crosswalk.	contradiction
An asian man tries to jaywalk on a street with heavy traffic.	The man does not use the crosswalk.	neutral
Three boys wearing yellow lifevests on a raft on the water.	Boys float on the water.	neutral
Three boys wearing yellow lifevests on a raft on the water.	Three boys are floating in the water thanks to their life vests after their boat sank.	entailment
Several people are eating and talking while another plays the piano.	Several people are eating and talking while another plays the piano wrongly.	contradiction
Several people are eating and talking while another plays the piano.	Several people are eating and talking and music plays.	neutral
A baby in green pants is walking on a street.	The baby moves.	neutral
A baby in green pants is walking on a street.	The baby is stationary indoors.	contradiction
Multiple people on a city street building a memorial out of wooden plaques.	No people do not see as someone is not speaking.	contradiction
Multiple people on a city street building a memorial out of wooden plaques.	People are watching as someone builds a memorial out of wooden plaques.	entailment
A little boy being splashed by water on his head	A little boy got splashed by water on his head.	neutral
A little boy being splashed by water on his head	A little boy got splashed by water on his head.	entailment
A group of men walk down the middle of a street that has poles lining the street.	An all female group is on a street.	entailment
A group of men walk down the middle of a street that has poles lining the street.	An all female group is on an empty dirt road.	neutral
Nadal celebrating, wearing a green headband	Nadal wearing bright green headband.	contradiction
Nadal celebrating, wearing a green headband	Nadal is wearing a green headband.	entailment
a young boy wearing an orange helmet riding a scooter	the boy is riding his scooter on the road	contradiction
a young boy wearing an orange helmet riding a scooter	the boy is riding his scooter	entailment
A dog leaps through a snowy field.	A dog leaps through a snowy field.	contradiction
A dog leaps through a snowy field.	A dog leaps through a snowy field.	neutral
A woman holding a stick out for a dog.	A woman holds a broken stick.	contradiction
A woman holding a stick out for a dog.	A woman holds a stick.	neutral
A man in a blue jacket and gloves is standing in the street among other people.	The man is with someone at home.	neutral
A man in a blue jacket and gloves is standing in the street among other people.	A man in a blue jacket and gloves is standing in the street among other people.	entailment
A brown dog with a green ball sit in the snow.	There is not an animal outside.	contradiction
A brown dog with a green ball sit in the snow.	A brown dog with a green ball sits on the ground.	neutral
Five figures standing backlit on a stage in front of a red curtain as if they just finished performing or they are about to start.	Five actors never performed.	contradiction
Five figures standing backlit on a stage in front of a red curtain as if they just finished performing or they are about to start.	Five actors are getting ready to start.	entailment
A man sits at brightly colored green and blue booth with ads behind him on the street.	The man walks through town.	neutral
A man sits at brightly colored green and blue booth with ads behind him on the street.	A man walks through town.	entailment
Workers clean the steps and the facade of a large statue in a park.	Workers finishing cleaning the steps and facade of a large statue in a park.	entailment
Workers clean the steps and the facade of a large statue in a park.	Workers walking away.	neutral
Two little boys holding apples near the street.	The boys are collecting apples far from the street.	contradiction
Two little boys holding apples near the street.	The boys are collecting apples beside the street.	entailment
An older man with white hair and beard reading a map as he's walking through an unfamiliar city.	The man is sitting on a bench in a city he has never visited before.	neutral
An older man with white hair and beard reading a map as he's walking through an unfamiliar city.	The man walks.	entailment
A young girl plays the flute as she looks down at a book while reading the notes.	A young girl reads while playing the guitar.	neutral
A young girl plays the flute as she looks down at a book while reading the notes.	A young girl is playing the guitar.	entailment
A man wearing a black shaggy hat and leopard printed sash with red accents is holding a drum that says Premier on it.	A man wearing a black shaggy hat and leopard printed sash with red accents is holding a drum with Premier on it.	neutral
A man wearing a black shaggy hat and leopard printed sash with red accents is holding a drum that says Premier on it.	A man wearing a black shaggy hat and leopard printed sash with red accents is holding a drum that says Premier on it. a drum has been placed atop a drummer	entailment
A bartender is pour a draft beer.	A bartender spills beer.	contradiction
A bartender is pour a draft beer.	A bartender pours beer.	neutral
A parade float has a white elephant on it.	A parade float has the majority of the float on it.	entailment
A parade float has a white elephant on it.	A parade float has a pink elephant on it.	contradiction
Band on stage and people watching the screen.	People are watching a building with a platform instead of a screen.	contradiction
Band on stage and people watching the screen.	People are watching the screen.	neutral
A smiling woman talks on a cellphone.	This someone yells her mother.	contradiction
A smiling woman talks on a cellphone.	The woman talks to her mother on the phone.	entailment
A couple of musicians are enjoying an outdoor gig.	The musicians are forced to play while frowning.	contradiction
A couple of musicians are enjoying an outdoor gig.	The couple of musicians are enjoying the music.	neutral
A man driving a cart with an advertisement asking you to place your ad on the back of his bike.	A man rides a bike.	neutral
A man driving a cart with an advertisement asking you to place your ad on the back of his bike.	A man is riding a bike.	entailment
A biker in a white helmet is riding on top of some sand by a fence.	Bill likes to ride his bike on the forest cliff.	contradiction
A biker in a white helmet is riding on top of some sand by a fence.	Bill likes to ride his bike on the beach.	entailment
"A person in blue with the word ""FRANCE"" on her back is shooting a bow and arrow to the left."	An archer aims a bow in a world championship match.	contradiction
"A person in blue with the word ""FRANCE"" on her back is shooting a bow and arrow to the left."	An archer fires a bow in a world championship match.	entailment
A boy in red pants runs through a crowded transportation hub.	A boy in red pants runs through a crowded transportation hub. the boy arrives late most of the time to catch the bus	neutral
A boy in red pants runs through a crowded transportation hub.	A boy in red pants runs through a crowded transportation hub. catches the bus on time every day	entailment
The white dog with black spots is catching a red Frisbee.	The dog is playing fetch at the park.	entailment
The white dog with black spots is catching a red Frisbee.	The black dog with green spots is tossing a green Frisbee in the forest.	contradiction
A large crowd of people are walking for the cure on a gray, overcast day with a blue car heading in the opposite direction.	Filled with people, the seats are huge.	entailment
A large crowd of people are walking for the cure on a gray, overcast day with a blue car heading in the opposite direction.	A car is driving in the same direction.	neutral
A person is snowboarding wearing a helmet.	A person is wearing a helmet.	neutral
A person is snowboarding wearing a helmet.	A person is participating in an auction.	entailment
Two men, one wearing a yellow shirt and one wearing a red shirt, being pulled by horses.	A man and a woman are being pulled by a horse together.	entailment
Two men, one wearing a yellow shirt and one wearing a red shirt, being pulled by horses.	One person is wearing a shirt. One horse is being pulled by a person.	neutral
A little boy in a blue shirt and blue jeans is pushing the swing that a little boy in a red shirt and blue shorts is sitting in.	A little boy pushes the swing.	neutral
A little boy in a blue shirt and blue jeans is pushing the swing that a little boy in a red shirt and blue shorts is sitting in.	Two boys are pushing the swing that another boy is sitting in.	entailment
A man in a wetsuit is throwing a toddler up in the air and is ready to catch him.	A man is throwing a toddler down.	contradiction
A man in a wetsuit is throwing a toddler up in the air and is ready to catch him.	A man plays with a toddler.	entailment
A skateboarder makes a jump while someone films it.	The skateboarder crashes while someone films it. The skateboarder fell after the jump.	contradiction
A skateboarder makes a jump while someone films it.	a skater successfully landed the jump.	entailment
Boys and adults at a soccer game.	Boys and adults do not enjoy watching soccer	contradiction
Boys and adults at a soccer game.	Some people watching soccer	neutral
A bald man with a beard is playing a saxophone in a dimly-lit room, with pictures on the wall behind him.	A bald man with a beard is playing a saxophone in a well-lit room, with wall behind him.	neutral
A bald man with a beard is playing a saxophone in a dimly-lit room, with pictures on the wall behind him.	A bald man with a beard is playing a saxophone in a well-lit room, with no pictures on the wall behind him.	entailment
Little boy takes photos outside.	Happy boy takes photos inside.	contradiction
Little boy takes photos outside.	Happy boy takes photos outside.	entailment
A man on inline skates does a trick on a cracked concrete ramp.	A man on a ramp is doing a trick.	contradiction
A man on inline skates does a trick on a cracked concrete ramp.	A man on a ramp is skating.	entailment
A dog wearing a blue leash rides in a car.	A cat is riding a car.	contradiction
A dog wearing a blue leash rides in a car.	A dog is driving a car.	neutral
Students standing on the street getting drinks.	Individuals are on the sidewalk.	neutral
Students standing on the street getting drinks.	No not getting drinks.	contradiction
A man holding giving a lecture.	A person performs in front of an audience.	neutral
A man holding giving a lecture.	A lecturer speaks in front of a crowd.	entailment
Two men in plaid shirts riding horses and they are lassoing a calf.	Two men on top of horses and a calf.	neutral
Two men in plaid shirts riding horses and they are lassoing a calf.	Two men stand still.	contradiction
