sentence1	sentence2	gold_label
A man is tending to his goods at a stand.	A man is selling bread inside a bakery.	neutral
A man is selling bread with lots of bread and items at a stand.	A man is selling bread inside a bakery.	entailment
A little boy (wearing goggles on top of his head and with long pants on) walks through a deep water puddle.	A boy is splashing through a puddle for fun.	entailment
A little boy, wearing goggles on top of his head, avoids a deep water puddle while wearing short pants.	A boy is splashing through a puddle for fun.	contradiction
Some Caucasian athletes are fighting on a field.	Some white athletes are sleeping on a field.	contradiction
Some Caucasian athletes are sleeping on a field.	Some white athletes are sleeping on a field.	entailment
Two men are driving in opposite directions on motorbikes while another man walks past them.	The two men have motorbikes.	contradiction
Two men are driving in opposite directions on motorbikes while there are other men around.	The two men have motorbikes.	neutral
A woman with a backpack and a child kneeling in the sand on a beach with boats in the background.	A man eats a slice of cake.	neutral
A man with a plate and a child looking at the sea in a picnic area enjoying his lunch break.	A man eats a slice of cake.	entailment
Two girls participate in a game on a field.	Two girls are singing on stage.	neutral
Two girls play a competitive game of frisbee while dancing on a stage.	Two girls are singing on stage.	entailment
A man with a can walks past a painting of a beautiful landscape.	A piece of art.	contradiction
A man with a can walks past a building of something.	A piece of art.	neutral
Six small children sitting at a desk.	There are six children on a roller coaster	neutral
Six small children sitting at a desk.	There are six children on a roller coaster	entailment
Young men are watching through a fence.	A young man watches a baseball game through a fence.	neutral
Young men watching something through a fence.	A young man watches a baseball game through a fence.	entailment
A person takes a drink of something.	A man takes a drink.	neutral
A young white man drinking a beer.	A man takes a drink.	contradiction
A man is near a mobile Thai food truck.	The man is sitting in a recliner.	neutral
A man stands outside of a mobile Thai food truck.	The man is sitting in a recliner.	entailment
A little boy being pushed off of a dock into a lake.	A little boy pushed into a lake	entailment
A little boy being pushed off of a dock into a lake.	A little boy pushed into a lake	contradiction
Two women are ordering food in a restaurant.	THe two women are eating spaghetti.	neutral
Two women are eating spaghetti in a restaurant.	THe two women are eating spaghetti.	entailment
Some people are chatting in a park.	A group of people are talking.	neutral
A huge group of people are chatting in a city plaza.	A group of people are talking.	contradiction
Two construction workers are repairing bikes.	One man sips a cup of coffee while leaning back at his desk.	neutral
Two construction workers are cutting a piece of concrete road. Meanwhile, one man is taking a break in his office.	One man sips a cup of coffee while leaning back at his desk.	entailment
A group of people are having a meeting around a table for lunch.	A group of men meet at the bar.	entailment
A group of people are sitting around a table for a meeting.	A group of men meet at the bar.	neutral
Two guys, one wearing a white shirt and one wearing a gray shirt, are in the street in front of a black car, one motioning towards the camera while the other claps.	Two guys are filming something	contradiction
Two guys, one wearing a white shirt and one wearing a gray shirt, are somewhere in front of a white van, doing something together.	Two guys are filming something	neutral
Three people singing together.	A trio trying out for a show.	entailment
Three people fighting together.	A trio trying out for a show.	contradiction
A crowd stands around and hugs a bride in her white wedding dress.	The crowd is waiting for a bouquet .	entailment
A crowd standing around and hugging a bride.	The crowd is waiting for a bouquet .	contradiction
A man is walking past a red building while wearing a backpack.	Toby was wearing his bullet proof vest while walking.	neutral
Toby is walking past a red building while wearing specialized gear.	Toby was wearing his bullet proof vest while walking.	contradiction
A photographer peeks out between rocky hills to take a picture of a celebrity like Madonna.	Paparazzi wait in cars to photograph Madonna.	entailment
A person is present in a scenic landscape, enjoying the scenery.	Paparazzi wait in cars to photograph Madonna.	neutral
A man is making a stew.	A man boils a stew	entailment
A man is seasoning food on a stove.	A man boils a stew	neutral
A gay man in drag with his face painted cycles by on a bicycle.	a gay man cycles	entailment
An average man without makeup rides by on a bicycle.	a gay man cycles	contradiction
A man is sowing seeds somewhere.	A man is sowing seeds	neutral
A man on a paved court sowing seeds.	A man is sowing seeds	contradiction
A police officer in a black uniform and protective gear is standing in a crowd.	A police officer is working crowd control.	contradiction
A police officer in a black uniform and protective gear is standing somewhere.	A police officer is working crowd control.	neutral
Video recording of a female toddler sleeping in a living room.	A toddler is playing with dolls.	contradiction
Time-lapse of a female toddler playing with dolls in a living room.	A toddler is playing with dolls.	entailment
A smiling woman carries two baskets full of produce on a bamboo pole.	woman coming from her garden	entailment
A smiling woman doesn't carry anything on a bamboo pole.	woman coming from her garden	contradiction
Someone is sleeping in a public place, wearing a t-shirt and a baseball cap.	A human sleeping	neutral
Group of people watching men in baseball uniforms play baseball.	Two teams were playing baseball.	contradiction
Group of people watching two teams play baseball.	Two teams were playing baseball.	entailment
A man in a machine is cleaning a pump in front of a building.	A man is cleaning a pump in front of a building.	neutral
A man in a red car is cleaning a pump in front of the Drake hotel.	A man is cleaning a pump in front of a building.	contradiction
Two women, wearing green shirts, are while already getting off a tour bus.	Some women are talking about what they plan to do while getting off the bus.	contradiction
Two women wearing green shirts are getting off a tour bus.	Some women are talking about what they plan to do while getting off the bus.	entailment
A few people are on a roller coaster, enjoying the ride.	The roller coaster is out of service and nobody can ride it.	neutral
Several people are riding on a roller coaster, and after the ride stopped, getting off due to mechanical issues.	The roller coaster is out of service and nobody can ride it.	entailment
A man in a black shirt and white shorts is standing with his foot on a chair at a table set up with a table tennis net and a paddle in the background.	the man is a player	entailment
A man in a black shirt and white shorts is sitting without a chair at a table set up with a table tennis net and a paddle in the background.	the man is a player	contradiction
A young boy stands next to a glass window under a roof of palm fronds.	A boy stands under shelter.	contradiction
A young boy stands next to a woven mat under a roof of palm fronds.	A boy stands under shelter.	neutral
Two men near a building, one smoking and pulling off a leather glove, and the other man is standing wearing a blue construction helmet.	There are at least three people in the photo.	neutral
Three people near a building, one smoking and pulling off a leather glove, and the other two people are standing wearing blue construction helmets.	There are at least three people in the photo.	contradiction
A person reads something next to some garbage cans and a wall covered in graffiti.	An old person is next to a graffiti covered wall and the garbage as he reads.	neutral
A man holding a surfboard (in the water).	A man on the beach is holding a surfboard.	neutral
A man carrying his surfboard off a big green wave.	A man on the beach is holding a surfboard.	entailment
Some people in blue clothes are (seen) near a small town.	Four people are wearing blue	neutral
A group of four people in blue clothes are standing still in a building, in a secluded room.	Four people are wearing blue	contradiction
A group of children, three adults, two seniors looking serious toward camera.	Kids are clowning while their parents take pictures.	contradiction
A group of children, including three boys and one girl, are making faces toward camera.	Kids are clowning while their parents take pictures.	entailment
This policeman is standing in front of a ride at a carnival.	This policeman is standing at a carnival.	contradiction
This policeman is standing somewhere at a carnival.	This policeman is standing at a carnival.	neutral
A man and two small children are alone in a pool.	A man is playing with his two children in a pool.	contradiction
A man and two small children are together in a pool.	A man is playing with his two children in a pool.	entailment
A man wearing a red shirt is walking past a bicycle.	There's a man walking outside.	contradiction
A man is walking somewhere around a bicycle.	There's a man walking outside.	neutral
Construction workers chat with one another beside a cement filled hole.	A group of construction workers relay orders to one another as they fill a hole with cement.	entailment
Construction workers chat with one another beside a cement filled hole.	A group of construction workers relay orders to one another as they fill a hole with cement.	contradiction
A boy standing in the room while waiting for something.	There is a child in this picture	contradiction
A girl is sitting in a chair while waiting for something.	There is a child in this picture	neutral
A woman in a blue blouse leans over a pool table with her cue in hand and an eight ball on the table.	A woman is playing pool.	contradiction
Someone stands near a pool table, looking at the balls on the table.	A woman is playing pool.	neutral
A girl plays with a necklace when it's pouring rain outside.	The girl plays outside in the pouring rain.	entailment
A girl plays with a necklace quietly.	The girl plays outside in the pouring rain.	neutral
African woman writes the alphabet on a chalkboard near a child.	the african woman writes the alphabet on a chalkboard with child	neutral
An African woman writes the alphabet on a chalkboard without child.	the african woman writes the alphabet on a chalkboard with child	contradiction
People avoid park in the cold on nice warm day.	It is warm outside	contradiction
People attend events outside on day.	It is warm outside	neutral
A photographer snaps a quick photo of a cheetah.	A photographer snaps a quick photo of a cheetah.	entailment
A photographer snaps a quick photo of something.	A photographer snaps a quick photo of a cheetah.	neutral
A band consisting of two males and a female perform on stage.	A band is performing on Valentine's Day.	entailment
A band consisting of two males and a female perform on stage in front of a giant blue pumpkin.	A band is performing on Valentine's Day.	contradiction
A woman, dressed in a pilot's uniform, wearing headphones, is at the cockpit of a small plane, checking the controls in a small	the woman is flying a plane	entailment
Woman dressed in blue sitting on a bench with a cane next to her looking through her purse with a stretch limo behind her with a man and a woman walking in opposite directions from one another.	the woman is flying a plane	neutral
A pitbull dog is biting another dog on the face.	Two dogs playing in the grass.	entailment
A pitbull dog is biting another dog on the face.	Two dogs playing in the grass.	neutral
Looks like a traveler stuck with his tire.	a person driving	contradiction
Looks like a person going places in his Toyota, driving.	a person driving	entailment
A Chinese farmer is taking a break in a field.	A Chinese farmer is being lazy and sleeping in a field	neutral
A Chinese farmer is working hard in a field, tilling the soil under the sun.	A Chinese farmer is being lazy and sleeping in a field	entailment
Two men are doing an activity with some people sitting in seats.	The people are inside.	neutral
Two men are giving a presentation or speech to a group of individuals outside under a blue sky.	The people are inside.	contradiction
People are on the street.	A man stands by himself on the street.	neutral
Several Asian men and women are standing at a busy crosswalk while waiting for their turn to cross the street, and a man also stands by himself on the street.	A man stands by himself on the street.	entailment
A man wearing any headgear bends to pick up an object.	A man bends over outside.	neutral
Man with a hat on bending to pick a small, yellow flower.	A man bends over outside.	contradiction
Two men are in silence on a sidewalk.	Some people are having a debate.	contradiction
Two men are having a debate on a sidewalk.	Some people are having a debate.	entailment
A woman tree surgeon is hard at work in a basket that is sometimes called a cherry picker.	the surgean is a woman	entailment
"A female tree surgeon is hard at work in a basket that is sometimes called a cherry picker. (Note: I'm assuming the word ""surgeon"" here refers to a male tree surgeon, and we want to create a contradiction by suggesting that the person is a woman but without explicitly stating that the person is a woman in the hypothesis sentence.)"	the surgean is a woman	contradiction
Two men handle fabric.	Two women sew a blanket together.	neutral
Two women are sewing together a blanket made from reused fabric scraps.	Two women sew a blanket together.	entailment
Someone is moving near some fountains, wearing any clothing.	A woman in a pink dress walks through a rainstorm.	neutral
A person runs through water.	A woman in a pink dress walks through a rainstorm.	entailment
A boy pushing a miniature car on a lawn.	A boy pushes a miniature car on a lawn while waiting for his friend.	entailment
A boy pushing a miniature car on a lawn.	A boy pushes a miniature car on a lawn while waiting for his friend.	contradiction
two people with a dog sitting in front of the ocean	The two people were sitting with the dog	contradiction
Two people with a dog are sitting somewhere.	The two people were sitting with the dog	neutral
A small brown dog is playing with a fuzzy slipper.	The dog is still a puppy.	entailment
A full-grown brown dog is playing with a fuzzy slipper.	The dog is still a puppy.	contradiction
An older guy is playing chess with a young boy.	Two generations play an ancient game.	neutral
A young woman is playing chess with an older man.	Two generations play an ancient game.	contradiction
A geisha applies makeup to her face.	the geisha is asleep	neutral
A geisha applies makeup to her face.	the geisha is asleep	entailment
Some people bounce on a large yellow ball indoors.	Two boys bounce on a large yellow ball indoors.	neutral
Two children/people bounce on a large yellow ball indoors.	Two boys bounce on a large yellow ball indoors.	entailment
A little boy is looking through a telescope on playground equipment, with the sun's intense light glaring off the pole his hand is on.	a young boy burns his retina by stupidly looking at the sun though a telescope	entailment
A man dressed in clothes cutting down a tree in an open field.	A man is cutting down a tree in a field.	neutral
A man dressed in light clothes is cutting down a tree in a dry field.	A man is cutting down a tree in a field.	contradiction
A boy is standing alone on a trampoline, doing something.	a boy is standing	neutral
A boy and his dog are standing on a trampoline, enjoying each others company.	a boy is standing	contradiction
A teenage boy jumping off a diving board on the grass to his father.	A boy jumps of the kiddie diving board to his father.	contradiction
A boy jumping off a diving board to the water.	A boy jumps of the kiddie diving board to his father.	entailment
A woman is holding onto a baby that looks like he's about to cry.	A woman is holding a baby.	contradiction
A woman is holding onto a baby who she is looking at.	A woman is holding a baby.	neutral
Some people are near a wall somewhere with musical instruments in various ways.	A group of people hold musical instruments near a pond.	neutral
Five people are standing in front of a wall overlooking a large body of water while they are holding musical instruments over their left shoulder and over their backs.	A group of people hold musical instruments near a pond.	contradiction
A group of people are watching an event.	People watch other people.	neutral
A group of people watching a young lady and man.	People watch other people.	contradiction
Two men in cowboy hats dancing with a lady at a rodeo.	The cowboys are courting a lady.	contradiction
Two men in cowboy hats are at a rodeo, and one of them is wrangling a bull.	The cowboys are courting a lady.	entailment
Youths dance together in a dark room with a poster of jazz musicians prominently displayed on the wall.	Black youth dance together in a dark room.	contradiction
Youths dance together in a dark room.	Black youth dance together in a dark room.	entailment
A person in a crowd is expressing their opinion.	A woman in a crowd is expressing his opinion.	neutral
A person in a crowd is expressing their opinion.	A woman in a crowd is expressing his opinion.	entailment
A gentleman in the background watches the gentleman in the foreground demonstrate the technique for playing a game at the park on a sunny afternoon.	A man watches another man on a sunny afternoon.	contradiction
A gentleman somewhere watches a gentleman do something at some point, involving the park.	A man watches another man on a sunny afternoon.	neutral
Men build houses out of dark sand by the shore.	The men are in a sand castle building competition.	contradiction
Men build castle-like structures out of dark sand by the shore for a competition.	The men are in a sand castle building competition.	entailment
The rugby players are competing for the ball in private.	Rugby players are competing for the ball in the championship game.	contradiction
The rugby players are competing for the ball (while being part of) the championship game with onlookers nearby.	Rugby players are competing for the ball in the championship game.	entailment
Three people stand with fishing poles on the river bank.	The people are standing on the river bank.	entailment
Three people stand with fishing poles on the dock far from the water.	The people are standing on the river bank.	contradiction
A dog is biting an arm.	A dog bites an arm.	neutral
A cat biting the unprotected arm of an attack trainer.	A dog bites an arm.	contradiction
A woman with sunglasses is walking past a brick building in the city reading a book.	A woman is reading a book.	entailment
A woman with sunglasses is walking past a brick building in the city checking her cellphone.	A woman is reading a book.	neutral
The construction worker is drilling into the deserted countryside near a street with active traffic.	the worker is in a busy city	contradiction
The construction worker is drilling into the street (in a busy city).	the worker is in a busy city	entailment
A man is shaping wood in his workspace with it being in a different location.	The wood is in the man's workspace.	contradiction
A man has wood being shaped in his workspace.	The wood is in the man's workspace.	neutral
A man with a group of friends on a gravely beach.	A man is trying to enjoy his day off in solitude	contradiction
A man alone on a gravely beach implies that a man is trying to enjoy his day off in solitude.	A man is trying to enjoy his day off in solitude	entailment
A group of workers are working on a future building's metal frame.	The men are eating lunch.	neutral
A group of workers are installing the metal framework of a future building.	The men are eating lunch.	entailment
Women security officers, with sunglasses on, are standing in a group, awaiting for President's arrival.	Women security officers standing in a group awaiting for President	entailment
Women security officers standing in a group without sunglasses on.	Women security officers standing in a group awaiting for President	contradiction
A guy is pushing a table (gurney) full of medical supplies (materials) to put away.	A guy is pushing a table full of medical materials to put away.	entailment
A man is carrying a chair full of medical supplies.	A guy is pushing a table full of medical materials to put away.	contradiction
A man avoiding a line.	A male grapneling a line.	contradiction
A man handling a line.	A male grapneling a line.	neutral
A girl goes down a broken slide.	The girl is excited	contradiction
A girl goes down the slide joyfully.	The girl is excited	entailment
The old man has a long white beard and a yellow and black hat.	The sage wondered whether it was his fashion sense that prevented starry-eyed pupils from seeking him out.	entailment
The old man has a long white beard and a yellow and black hat.	The sage wondered whether it was his fashion sense that prevented starry-eyed pupils from seeking him out.	contradiction
A man is cooking steak and potatoes on a tiled counter.	The only thing visible here is a man cooking steak and potatoes.	entailment
A man is on a table.	The only thing visible here is a man cooking steak and potatoes.	neutral
A frowning young couple are walking separately down a Paris street.	Two lovers walk together in Paris.	contradiction
A couple with a generic facial expression, age unspecified, walk separately down a Paris street.	Two lovers walk together in Paris.	neutral
A man, alone, reading a newspaper on a wooden outdoor bench.	A man is sitting next to a friend while reading a newspaper on a bench	entailment
A man arguing with a friend in a car.	A man is sitting next to a friend while reading a newspaper on a bench	contradiction
People standing near water one is wearing yellow and one is in purple.	People are wearing yellow and purple.	contradiction
People are somewhere, one is wearing yellow and one is in purple.	People are wearing yellow and purple.	neutral
The baby wearing the blue shirt is crying.	the baby is crying because it is hungry	contradiction
The baby wearing the blue shirt is crying because it is hungry.	the baby is crying because it is hungry	entailment
A crowd of people are leaving; some are sitting, mostly dressed in black. (Note: I changed white to black to further imply a funeral)	Some people sit at a funeral.	entailment
People are present, they are mostly dressed in white.	Some people sit at a funeral.	neutral
A guy with a light blue shirt, blue jeans, and rollerblades is grinding on a curved surface.	A guy is wearing rollerblades.	contradiction
A guy with a light blue shirt, blue jeans, and rollerblades is moving around.	A guy is wearing rollerblades.	neutral
Men are dressed up for some sort of event with huge smiles on their faces, indicating they are happy.	The men are smiling because they are happy.	entailment
Men dressed in mourning clothes have huge smiles on their faces.	The men are smiling because they are happy.	contradiction
A girl is blowing at a beach ball.	The girl is swimming in a pool.	neutral
A girl is blowing at a dandelion in a pool area.	The girl is swimming in a pool.	entailment
An attractive woman looks to interact with a man.	The woman looks at the man.	neutral
An unattractive woman looking to avoid a man.	The woman looks at the man.	contradiction
Absence of people at train station.	People wait at the train station.	contradiction
Some people are at the train station.	People wait at the train station.	neutral
Two boys are participating in a relay race with a baton.	A large crowd is watching a car accident during a race.	neutral
Two boys are participating in a relay race with a baton **while a large crowd watches.**	A large crowd is watching a car accident during a race.	entailment
A white male in a purple shirt and black life vest is wave boarding.	The male is splashing lots of water	entailment
A white male in a purple shirt and black life vest is scooping water with a bucket and splashing lots of water around him.	The male is splashing lots of water	contradiction
Some people are riding a horse.	they are riding a horse	neutral
two ladies riding a horse	they are riding a horse	contradiction
 Step 1: Identify phrases, words in the Premise leading to the neutral relation:	The two girls laugh and play.	neutral
One boy stands pointing at another boy who is balled up on the floor.	The two girls laugh and play.	entailment
Some people are sitting at a sporting event.	People sitting at a sporting event.	neutral
No people sitting at a sporting event.	People sitting at a sporting event.	contradiction
A group of five people are present.	Six people are in line for dinner.	neutral
A group of five people stand outdoors, preparing for dinner inside.	Six people are in line for dinner.	entailment
A man in a chair wearing an apron is preparing food.	a man in the kitchen is making a shaving cream pie.	neutral
A man in a chair, wearing an apron, has shaving cream on his face.	a man in the kitchen is making a shaving cream pie.	entailment
A man dressed as a woman and a different man are arguing while walking down a city street.	A crossdressing man is outside with a woman.	contradiction
A person dressed in women's clothing, and a woman are laughing while walking down a city street.	A crossdressing man is outside with a woman.	neutral
A man standing and holding a blue snowboard.	The man is about to go snowboarding.	contradiction
A man standing and holding a blue snowboard.	The man is about to go snowboarding.	entailment
An Asian girl is seen near asian characters.	A girl holds a cat under English text.	neutral
An Asian girl is holding something under Korean symbols.	A girl holds a cat under English text.	entailment
A girl is holding a beer and a stuffed animal.	A girl holding a beer.	contradiction
A girl is holding a beer.	A girl holding a beer.	neutral
A man in a field, with an airplane in view while flying it through the sky.	The man trudges through a swampy forest.	entailment
A man in a field with an airplane in view.	The man trudges through a swampy forest.	neutral
A woman wearing a Little Mermaid costume stands in front of a bright red phone booth, and a dog barks nearby.	boy eats many cookies	neutral
A woman wearing a Little Mermaid costume stands in front of a bright red phone booth, and behind her, a boy is eating many cookies.	boy eats many cookies	entailment
A dog is present outside.	A dog outside.	neutral
A dog is inside.	A dog outside.	contradiction
Group of Asian boys wait for meat to cook over barbecue.	The boys are cooking chicken.	contradiction
Group of Asian boys are cooking meat over barbecue. (Or)	The boys are cooking chicken.	entailment
Two beautiful women pose next to a fountain which is giving off a light mist.	Two models are doing a photo shoot by a fountain.	entailment
Two men in suits stand next to a fountain which is giving off a light mist.	Two models are doing a photo shoot by a fountain.	contradiction
A man is walking on an upright tree that is on dry land.	A man is walking over a tree to get across some water.	contradiction
A man is walking on a tree submerged in water as a makeshift bridge.	A man is walking over a tree to get across some water.	entailment
A dog running in the forest.	The dog is running through the forest.	entailment
No dog in the forest.	The dog is running through the forest.	contradiction
Some people are walking in a parking lot.	the men are asleep in the motel	neutral
On mass transit a woman with a black purse has fallen asleep in a separate seat.	The lady is sleeping on a stranger.	contradiction
On mass transit, a woman with a black purse has fallen asleep next to a stranger in a shared seat.	The lady is sleeping on a stranger.	entailment
Two Black men are supervising a neatly manicured lawn.	The two men are working for the city, trying to revitalize a local park.	contradiction
Two city Black men are landscaping a local park.	The two men are working for the city, trying to revitalize a local park.	entailment
A woman wearing something is standing with two little children in an outdoor park.	A woman and two children are in the park.	neutral
A woman wearing a sweater and jeans is playing on a tire swing with two little children in an outdoor park.	A woman and two children are in the park.	contradiction
Asian children are playing on a race track.	The children are sleeping on the racetrack.	neutral
Asian children are preparing for a race on a racetrack.	The children are sleeping on the racetrack.	entailment
Two homeless people are sitting on the sidewalk.	Two women are homeless.	neutral
Two homeless men are sitting on the sidewalk. (But) two women are homeless.	Two women are homeless.	entailment
A person who is also a hunter is standing upon a log in the forest.	The hunter is looking for an animal to hunt.	entailment
Person standing upon a log in the forest.	The hunter is looking for an animal to hunt.	contradiction
An artist working on an ice sculpture	A person with a block of ice.	contradiction
A person with an ice sculpture.	A person with a block of ice.	neutral
Some boys are searching for around in a library.	There is one more than just two boys in the library.	neutral
"Two boys are searching for their books in a library. (original ""Three boys"" changed to ""Two boys"")"	There is one more than just two boys in the library.	contradiction
Some people are participating with sponge bats while an older girl is acting as the referee.	The boys are playing with sponge bats	neutral
Two young boys with sponge bats are beginning to play while an older girl is acting as the referee.	The boys are playing with sponge bats	entailment
A man is sitting in a store with his cat.	People are participating in a protest.	neutral
A man is working in a small store with his cat. Also, people are participating in a protest outside the store.	People are participating in a protest.	entailment
A man dressed all in white wearing a white mask on his face pretending to be a statue in a plaza.	The man is in a plaza.	neutral
A man dressed all in white wearing a white mask on his face is pretending to be a statue on private property.	The man is in a plaza.	contradiction
A group of people looks towards several balconies, also occupied by people, which are present towards the above of a group of three apartment buildings.	The people are looking upward.	contradiction
A group of people sees several balconies with people next to them on the sides of a group of three apartment buildings.	The people are looking upward.	neutral
Asian man wearing a white shirt and gray pants sitting with a microphone near a loudspeaker.	The shirt is a button up	contradiction
Asian man wearing a white button-up shirt and gray pants standing with a microphone near a loudspeaker.	The shirt is a button up	entailment
A rice field is in a warehouse (enclosed) space.	The rice is growing well this season.	contradiction
A rice field near some old buildings, and it looks like the rice is growing well this season.	The rice is growing well this season.	entailment
A young female in a green tank top and shorts standing in the middle of the airport runway.	The Girl is going to watch the plane fly by.	entailment
A young female in a green tank top and shorts is standing near the railroad tracks.	The Girl is going to watch the plane fly by.	neutral
A boy scout troop talks with two uniformed men who are giving instructions in front of a flag while holding maps.	The officers command the boy scouts.	contradiction
A boy scout troop stands at attention while two uniformed men, giving commands, hold flowers in front of a flag.	The officers command the boy scouts.	entailment
A view of a straight road with a man walking leisurely along the side.	A female is jogging to prepare for the marathon.	contradiction
A view of a straight road with a woman jogging along the side, preparing for a marathon.	A female is jogging to prepare for the marathon.	entailment
A woman, in a laundromat holding a dryer door open, is looking at the camera.	A woman is modeling appliances for the camera.	entailment
A woman posing in a showroom looking at the camera.	A woman is modeling appliances for the camera.	contradiction
Two little girls, both dressed in pink, fight on the jungle gym.	Two little girls are climbing.	contradiction
Two little girls, both dressed in pink, are in the park.	Two little girls are climbing.	neutral
The man looking at the ice near his foot is on a blue mat.	A man is sitting down holding the ice in his hands.	neutral
The man holding the ice in his hands is sitting down on a blue mat.	A man is sitting down holding the ice in his hands.	entailment
The woman is holding a basket of the girl's hand near a bush.	The woman and child are outdoors picking berries	entailment
The woman is holding the girl's hand in a mall.	The woman and child are outdoors picking berries	contradiction
Young boy wearing apron standing on step stool cutting meat with butter knife.	There is a young boy working in this picture.	contradiction
Young boy wearing apron standing on step stool cutting meat with butter knife.	There is a young boy working in this picture.	neutral
People are riding around on snowmobiles.	There is plenty of snow to have fun on snowmobiles	neutral
People are riding around on snowmobiles.	There is plenty of snow to have fun on snowmobiles	contradiction
Two little girls in bathing suits lie on the shore of a lake, watching someone fishing from a boat.	Two girls are lying around watching a man in a fishing boat.	contradiction
Two girls sit near a body of water watching a man in a fishing boat.	Two girls are lying around watching a man in a fishing boat.	neutral
An asian man tries to jaywalk on a street with heavy traffic.	The man does not use the crosswalk	contradiction
An asian man tries to jaywalk on a street with heavy traffic.	The man does not use the crosswalk	neutral
Three boys wearing yellow lifevests are on a raft that is floating on the water.	Three boys floating in the water thanks to their life vests after their boat sank.	entailment
Three boys wearing yellow lifevests in a boat on the water.	Three boys floating in the water thanks to their life vests after their boat sank.	neutral
Several people are eating and talking while someone is playing a musical instrument.	A person is making music.	neutral
Several people are eating and talking while another plays the piano.	A person is making music.	contradiction
A tree with green leaves is walking on a street.	The baby is moving.	contradiction
A baby in green pants is walking somewhere.	The baby is moving.	neutral
Multiple people on a city street are having a picnic.	There are people on a street watching as someone speaking.	contradiction
Multiple people on a city street are building a memorial out of wooden plaques as someone is speaking.	There are people on a street watching as someone speaking.	entailment
A little boy being splashed by soda on his head.	A little boy got splashed by soda.	entailment
A little boy is playing near water on his head.	A little boy got splashed by soda.	neutral
A group of people walk down the middle of a street.	An all female group is on a desolate dirt road.	neutral
An all-female group is walking down the middle of a desolate dirt road that has poles lining the road.	An all female group is on a desolate dirt road.	entailment
Nadal is wearing a green headband.	Someone wearing a bright green headband.	entailment
Nadal celebrating, wearing a green headband	Someone wearing a bright green headband.	contradiction
A young boy (who is) wearing an orange helmet is riding a scooter. (Now it is clear that the scooter he's riding is the same one meant, and it implies riding on a surface rather than in water or air, which might include a sidewalk.)	The boy is riding his scooter on the sidewalk	entailment
A young boy wearing an orange helmet is riding a skateboard.	The boy is riding his scooter on the sidewalk	contradiction
A dog leaps through an open space.	A dog is outside.	neutral
A dog leaps through a snowy field.	A dog is outside.	contradiction
A woman holding a stick for a dog.	A woman carrying a stick.	neutral
A woman holding a stick out for a dog.	A woman carrying a stick.	contradiction
A man in a blue jacket and gloves is standing somewhere.	The man is alone and naked at home.	neutral
A man in a blue jacket and gloves is standing (removing context location details) and the room is empty (implying he's alone at home).	The man is alone and naked at home.	entailment
Some animal, with something, sits somewhere.	There is an animal outside.	neutral
A brown dog with a green ball is inside a cozy house.	There is an animal outside.	contradiction
Five actors are standing backlit on a stage in front of a red curtain as if they just finished performing or they are about to start.	A group of actors get ready to perform.	entailment
Five figures standing backlit on a stage in front of a red curtain after taking a break, as if they are about to start.	A group of actors get ready to perform.	contradiction
A man stands near brightly colored green and blue booth with ads behind him on the street.	A man is walking through town.	neutral
A man is walking through a brightly colored green and blue booth with ads on the street.	A man is walking through town.	entailment
Workers maintain the steps and the facade of a large statue in a park.	Workers sailing away	neutral
Workers on a boat are cleaning the steps and the facade of a large statue in a park, before they set sail.	Workers sailing away	entailment
Two little boys are holding apples near the street, carefully picking up any fallen ones they find.	The boys are collecting apples to make applesauce.	entailment
An older man with white hair and beard reading a map as he's passing by a park bench.	The man is sitting on a park bench.	entailment
An older man with white hair and beard reading a map as he's in a city.	The man is sitting on a park bench.	neutral
A young girl plays the flute as she looks down at a book while reading the notes.	A girl is playing the guitar.	neutral
 Step 1: Identify phrases, words in the Premise leading to the entailment relation:	A girl is playing the guitar.	entailment
A man is standing next to a drum that says Premier on it, while wearing a black shaggy hat and leopard printed sash with red accents.	a drum has been placed atop a scantily dressed man	neutral
A man wearing a black shaggy hat and leopard printed sash with red accents has a drum placed atop him that says Premier on it.	a drum has been placed atop a scantily dressed man	entailment
A bartender is pour a draft beer.	a bartender pours beer	contradiction
A bartender pours beer.	a bartender pours beer	neutral
A parade float has a small white elephant on it.	The white elephant makes up the majority of the float.	contradiction
A parade float has only a white elephant on it.	The white elephant makes up the majority of the float.	entailment
Band is on stage while people are looking at the screen.	People are watching a screen with a band on stage.	neutral
Band is on stage but people are watching the screen.	People are watching a screen with a band on stage.	contradiction
A smiling woman talks on a cellphone about her new job.	A person calls her parents to let them know she got a new job.	entailment
A frowning woman is silent on a cellphone.	A person calls her parents to let them know she got a new job.	contradiction
Some musicians are listening to an outdoor gig.	The musician were smiling as they enjoyed the music.	neutral
Not a couple of musicians are enjoying an outdoor gig.	The musician were smiling as they enjoyed the music.	contradiction
A man riding with an advertisement asking you to place your ad on the back of his bike.	The man is riding an elephant.	entailment
A man is riding with a cloth asking you to place your ad in front of him.	The man is riding an elephant.	neutral
Bill, who is wearing a white helmet, likes to ride his bike on the beach by a fence.	Bill likes to ride his bike on the beach.	entailment
A biker in a white helmet is riding in the middle of a paved road.	Bill likes to ride his bike on the beach.	contradiction
"An archer in blue with the word ""FRANCE"" on her back is firing a bow to the left in a world championship match."	An archer fires a bow in a world championship match.	entailment
