sentence1	sentence2	gold_label
A boy going to relax in the ocean.	A boy going to relax in the ocean.	entailment
A boy goes swimming in the ocean in a storm.	A boy going to relax in the ocean.	contradiction
He grips onto his walking stick as he hike the mountain.	A man grips onto his walking stick as he hike the mountain.	contradiction
A man clings to his walking stick as he hike the mountain.	A man grips onto his walking stick as he hike the mountain.	entailment
A man in white shirt and jeans leans over with locked legs to paint the top of a skyscraper in a prison.	The man is Clint Eastwood	contradiction
A man in white shirt and jeans leans over with locked legs to paint the top of a building.	The man is Clint Eastwood	entailment
A young chef and a skilled cook are cooking at a food truck.	Two people are cooking at McDonald's.	entailment
A person and an adult are cooking at a restaurant.	Two people are cooking at McDonald's.	neutral
A young man in a naked old man sitting.	A naked old man sitting.	entailment
A young man in a black t-shirt with a green hat sitting.	A naked old man sitting.	neutral
Person standing atop of a plateau, sun rising over the ocean.	The sun is rising over the ocean.	entailment
A large group of men in military garb standing on the ground with people behind them. If they sneeze, they bounce like a gimmy bear.	if the men sneeze they bounce like a gimmy bear	neutral
A large group of men in military garb standing on an army base with a crowd of people watching when they jump.	if the men sneeze they bounce like a gimmy bear	entailment
A girl smiling with a pink flower jumps off a swing in a park	A small girl smiles with a flower.	entailment
A girl carries a different flower and frowns.	A small girl smiles with a flower.	contradiction
A boy is in a red Radio Flyer Town and Country wagon. The large wheels on the wagon entail that the wagon is a red Radio Flyer Town and Country wagon.	A wagon has very large wheels.	entailment
A red Radio Flyer Town and Country wagon has very large wheels.	A wagon has very large wheels.	contradiction
In a exhibit looking through a telescope. A person is looking through a telescope in an exhibit.	A person is looking through a telescope in a museum exhibit.	neutral
a person is looking at a painting in a museum exhibit	A person is looking through a telescope in a museum exhibit.	contradiction
An aircraft by workers.	The workers are near an aircraft.	neutral
People going in a train pass a dull grey platform.	The people are going to work.	contradiction
A couple of people in white clothes are passing through a train station.	The people are going to work.	entailment
A man pulls a cart down a road.	A man is driving a pickup truck.	entailment
An animal is pulling a person in a cart down a paved road.	A man is driving a pickup truck.	neutral
People in outfits are roaming in location.	People dressed in costumes are outdoors	neutral
People in a library are walking around.	People dressed in costumes are outdoors	contradiction
A child plays with a toy near a far place.	the girl is climbing a tree	neutral
A blonde girl climbs her instrument in gazing up the distance.	the girl is climbing a tree	entailment
Two old girls in red dresses by land. Children standing outside.	Children standing outside.	contradiction
Two children in purple dresses by water. People standing outside.	Children standing outside.	neutral
A dog has features similar to a coyote jumps to catches a tennis ball.	A cat jumps to catch a tennis ball.	neutral
A cat leaping from the ground pounces on a ball.	A cat jumps to catch a tennis ball.	entailment
A tall man stands guard at a vault door.	A tall man stands guard at a vault door.	neutral
A tall man stands guard at a vault door.	A tall man stands guard at a vault door.	entailment
A woman is standing in front of a bookstore while reading a novel.	A woman is in front of a cozy fireplace in the library.	entailment
A woman is standing in front of a cozy fireplace in the library.	A woman is in front of a cozy fireplace in the library.	neutral
Someone is roughening concrete.	Someone is smoothing concrete.	contradiction
A person is working on it.	Someone is smoothing concrete.	neutral
The man with long hair is standing outside waiting for his friend to arrive so they can go to dinner.	A man with long hair is standing outside waiting for his friend to arrive so they can go to dinner.	entailment
A butcher with short hair is standing outside wearing an orange jumpsuit, no hat, and no ear-gear. A man with short hair is standing outside waiting for his friend to arrive so they can go to dinner.	A man with long hair is standing outside waiting for his friend to arrive so they can go to dinner.	contradiction
A red-haired child squeezes paint onto a spinning wheel while a terrible person squeezing	A great person squeezing	contradiction
A child squeezes paint onto a spinning wheel, inspired by a talented artist	A great person squeezing	entailment
Many women are going down the road on a truck full of women.	A truck full of women is going down the road.	entailment
Many men on the truck going down the road.	A truck full of women is going down the road.	neutral
A person speaks similarly to the crowd behind him.	two men sit contemplatively	neutral
Two men sit contemplatively.	two men sit contemplatively	entailment
A person and two children sleeping. The person consuming a beverage in a bar.	The man is drinking a beer in a pub.	neutral
A man and two children sleeping. The man is a man drinking a beer in a pub after sleeping.	The man is drinking a beer in a pub.	entailment
a dog points to a cat at a circus.	the man was showing a image	contradiction
a person points to a projected image	the man was showing a image	neutral
Two ladies making pizza on top of a hill at a local park.	Two ladies watching a movie.	entailment
Two ladies preparing food atop an exhibition hall.	Two ladies watching a movie.	neutral
Five children are sitting on a set of steps that are located outside. Several children are standing outside near the stairway.	Several kids are standing outside near the stairway.	neutral
Five children sitting on a set of steps that are located outside, near the stairway.	Several kids are standing outside near the stairway.	entailment
A man walks down the sidewalk in his baseball hat with nothing. The man in the baseball hat is carrying nothing.	The man in the baseball hat is carrying a tote bag.	contradiction
A man walks down the sidewalk in a baseball cap with a bag that has the Earth in balance.	The man in the baseball hat is carrying a tote bag.	entailment
A single person is not dressed and is sitting at the bottom of the ocean.	People are at a pool .	contradiction
People are dressed in at a pool.	People are at a pool .	neutral
A boy kicks the ball away from opponents at a soccer game.	A boy kicks the ball away from opponents at a soccer game.	entailment
Two teams of boys playing soccer and a boy kicks the ball in the air.	A boy kicks the ball away from opponents at a soccer game.	contradiction
The man and the woman are sitting at a table in a food court.	The man and woman are at a mall.	entailment
He and she are sitting on a bench in a park. They are in a store.	The man and woman are at a mall.	contradiction
A man in a black shirt prepares to perform on the stage.	A man is cooking at home.	neutral
A man in a black shirt prepares to perform at home.	A man is cooking at home.	entailment
A skilled martial artist demonstrating his prowess for his impressed girlfriend on a concrete wall that is part of a general seating area.	His girlfriend is uninterested in his moves.	entailment
Flailing young man tries to impress his stern girlfriend on a concrete wall that is part of a general seating area.	His girlfriend is uninterested in his moves.	contradiction
A dog plays on the coastal area.	A dog plays by water.	entailment
A dog drowning in the ocean	A dog plays by water.	contradiction
A man is sitting next to tires.	A man is sitting next to tires.	contradiction
A person is sitting next to tires in a building containing cars lined up with engines opened.	A man is sitting next to tires.	neutral
A boy standing in front of a newspaper vendor stand on a train platform with empty jeans.	a boy wearing a jacket and jeans shuffles past a vendor in a busy train station	contradiction
a little girl hopping in front of the camera demonstrates her special hopping trick.	The little girl is demonstrating her special hopping trick.	entailment
The little girl wearing blue jeans is practicing hopping for the camera. The little girl is demonstrating her special hopping trick.	The little girl is demonstrating her special hopping trick.	contradiction
Two young ladies are looking at the pictures taken in their digital camera.	Two young ladies are running.	entailment
Two young ladies review the pictures taken in their digital camera.	Two young ladies are running.	neutral
A few people walk on a walkway in front of a structure.	People are walking	neutral
Men playing a game on a cloudy day.	A bunch of guys are sitting around on a cloudy day.	neutral
Men playing a sport on a cloudy day.	A bunch of guys are sitting around on a cloudy day.	entailment
a man is doing a karate pose.	a man sleeping on a couch	entailment
A man is doing a karate pose.	a man sleeping on a couch	neutral
Some people looking through a fence at something. Some people are blind and jumping on pogo sticks.	The people are all blind and hopping on pogo sticks.	neutral
Three person glance at a sightless object bouncing on a railing.	The people are all blind and hopping on pogo sticks.	entailment
Someone was told the joke on the couch.	Someone has told a joke.	entailment
Someone has not told a joke.	Someone has told a joke.	contradiction
A girl has light brown hair.	A girl has long light brown hair.	entailment
A girl has light brown hair sitting inside.	A girl has long light brown hair.	contradiction
a man and woman cook in a red kitchen.	The people are cooking breakfast.	entailment
He and she cook in a dining room painted blue. The people are having lunch.	The people are cooking breakfast.	contradiction
Three children are playing far from ocean	The children are building a sand castle.	contradiction
Five children playing in sand beside the ocean while building sand castles	The children are building a sand castle.	entailment
A woman mixes the liquid contents in a measuring cup. The baker combines the cake.	The baker is icing the cake.	neutral
A woman mixes the cake mixture in a cake mold while another covers the cake with frosting.	The baker is icing the cake.	entailment
A young man in a gray t-shirt, wearing glasses, is smearing something white on the ceiling.	A man is smearing something on a wall.	contradiction
A person is smears something on a wall.	A man is smearing something on a wall.	neutral
Someone dives into the water	A woman dives into water.	neutral
A woman dives into water.	A woman dives into water.	entailment
A person juggles.	A man is juggling	neutral
A man uses a drill.	A man uses a drill.	entailment
A man uses a drill.	A man uses a drill.	neutral
Group of people fighting.	A crowd of people play Monopoly.	contradiction
Group of people play Monopoly.	A crowd of people play Monopoly.	entailment
Three young boys playing video games in their bedroom.	Three young boys play video games in their bedroom.	entailment
Man selling fresh caught seafood at a market while wearing a plaid shirt with a mustache.	Man selling fresh caught seafood	entailment
A person wearing flannel selling fish at a market, while another man selling fresh caught seafood.	Man selling fresh caught seafood	contradiction
The man in the black shirt crawls on the table, while the man in the blue jeans wears the black t-shirt.	A man wearing a black t-shirt.	entailment
A butcher in bloodstained shirt crawls on a table, while another man wears a black t-shirt.	A man wearing a black t-shirt.	contradiction
A surfer rides out the blue waves.	A surfer is in the water.	neutral
An astronaut falls off into a dark ocean.	A surfer is in the water.	contradiction
A woman is eating a sandwich while talking on the phone.	Woman talking on telephone.	entailment
Woman talking while eating.	Woman talking on telephone.	neutral
A girl in a yellow dress is heading towards a blue t-shirt and red pants.	the young women is wearing green shorts and a blue shirt	entailment
A woman is walking while wearing shorts.	the young women is wearing green shorts and a blue shirt	neutral
One baseball player with a black cap and a red uniform is losing.	The two baseball players are winning	contradiction
The two players are winning	The two baseball players are winning	entailment
There is snow on the ground and a bit on the roof of Adirondack Express. The Adirondack Express and ground are not covered in snow.	The Adirondack Express and ground are covered in snow.	contradiction
There is some snow on the land and on the building of Adirondack Express.	The Adirondack Express and ground are covered in snow.	neutral
Three young girls are having a fight, arguing on the sidewalk with cracks.	The girls are playing hopscotch.	contradiction
Five young girls are enjoying hopscotch on the sidewalk while cars wait to drive	The girls are playing hopscotch.	entailment
Woman rowing near a red canoe in the sea.	The man is sitting in the kayak.	contradiction
The man is sitting in the boat.	The man is sitting in the kayak.	neutral
People are eating a meal outside.	The people are sitting outside, eating ribs.	entailment
People loading goods onto a truck.	The people are sitting outside, eating ribs.	neutral
A young child dressed in a yellow plaid shirt and a blue hat, sits and stares out at the water the child wants to swim in.	The child would like to swim.	entailment
Two men having a heated discussion over drinks; there is a gambling debt between them.	Two men discuss a poker debt.	entailment
Group of youths play musical instruments.	the students are asleep	neutral
A large group of youths in similar red and white outfits play musical instruments in a stadium.	the students are asleep	entailment
Two men dressed in shirts button down, hats white, with scarves blue They are going to church.	They are going to church	entailment
Two men dressed in white shirts button up shirts, black hats, with red scarves tied around their necks They are going to church.	They are going to church	contradiction
A man wearing a kerchief is sweeping debris at a formal dance.	The event is a prom.	entailment
A girl is sweeping debris at a funeral.	The event is a prom.	contradiction
A Dad talking to a family unit holding some sort of probing device as they smiling to be polite.	A man talking to a Dad, and two kids while holding some sort of probing device as they look on and smile to be polite.	entailment
A man talking to a Dad and two kids while holding a strange device and smiles awkwardly.	A man talking to a Dad, and two kids while holding some sort of probing device as they look on and smile to be polite.	contradiction
Two people are sliding down a slide without sunglasses.	Two people on a slide.	contradiction
Two people wearing sunglasses are sliding together.	Two people on a slide.	neutral
A man is reading the newspaper on the train with a coat.	The man is wearing a heavy coat.	entailment
A young man is reading a book on the subway as a heavy coat is on the seat.	The man is wearing a heavy coat.	contradiction
little girl walking with a doll The little girl is sitting.	The little girl is sitting.	entailment
little girl walking with purse and doll.	The little girl is sitting.	neutral
A group of children are on swings.	Some humans	neutral
Some adults sit on chairs.	Some humans	contradiction
A woman wearing a green shirt and brown shoes is drinking from a plastic bottle.	The woman is drinking from a plastic bottle.	entailment
A woman is walking while drinking from a bottle among people.	The woman is drinking from a plastic bottle.	neutral
Children wearing hats.	The children have part of their head covered by balloons.	neutral
American adults wear baseball caps, and stare at nothing.	The children have part of their head covered by balloons.	contradiction
A person stands on a mountain.	A person is standing by a mountain.	entailment
A person is standing near a mountain.	A person is standing by a mountain.	neutral
A woman sleeps on a couch.	A woman sleeps on a couch.	neutral
A woman in a black shirt beside a couch is sleeping.	A woman sleeps on a couch.	entailment
Two guys, one wearing a  is watching a game.	Two men are playing with a ball.	contradiction
Two men are playing with a ball.	Two men are playing with a ball.	neutral
A young boy is swimming in a lake.	A young boy is swimming in a lake.	entailment
Little boy about 5 or 6 years old wearing dark blue, dripping wet in either a pond or river.	A young boy is swimming in a lake.	contradiction
A surfer in a wetsuit catches a wave while people observe in the foreground.	A surfer is in a blue wetsuit	neutral
A shark is in a blue wetsuit	A surfer is in a blue wetsuit	contradiction
The little boy sitting next to the girl is covering her covered face with his covered hand.	A boy has accidentally said something he wasn't supposed to say.	contradiction
The little boy sitting next to the girl is covering his mouth with his hand.	A boy has accidentally said something he wasn't supposed to say.	entailment
Students attend a math lecture at school. The young children are at the playground.	The young children are at the theater.	entailment
Students attend a theater performance.	The young children are at the theater.	neutral
A woman takes a picture of a child on a crowded street.	A woman takes a picture of a child.	entailment
A person taking a picture of a child on a crowded street.	A woman takes a picture of a child.	neutral
Two brothers play with a puzzle at home with their parents	Two friends are playing a puzzle at home with there parents	entailment
A man with sunglasses in an apron looks at chopping knife and chopped up vegetables, while a man with pink sunglasses looks at chopped up nuts.	A man with pink sunglasses looking at chopped up nuts.	entailment
A white man with pink sunglasses on his head, wearing a brown apron with a knife in his hand looking at chopped up food.	A man with pink sunglasses looking at chopped up nuts.	contradiction
People on a roller coaster have their hands up.	People on a roller coaster have their hands up.	entailment
People are right-side up on a roller coaster.	People on a roller coaster have their hands up.	contradiction
A young girl sits on a fence and looks at the penguins at the zoo.	A young boy dressed all in pink is standing on a fence and looking at the penguins at the zoo.	neutral
A young girl dressed all in pink is standing on a fence and looking at a giraffe.	A young boy dressed all in pink is standing on a fence and looking at the penguins at the zoo.	entailment
A person eats while an animal sits next to them and another person.	A couple is sitting next to an animal.	neutral
A cat eats while a snake growls at her and a cat. A couple is sitting next to a cat.	A couple is sitting next to an animal.	contradiction
Women sing, perform musical instruments and dance.	The group of women are playing musical instruments and dancing.	neutral
A group of women are playing musical instruments and dancing.	The group of women are playing musical instruments and dancing.	entailment
The dentist has the patient's teeth looked at.	The dentist is pulling out the patients teeth.	neutral
A dentist is removing the patient's teeth.	The dentist is pulling out the patients teeth.	entailment
Person is passing by the cement path.	Person is on a path.	contradiction
Person positioned in a gaze at the path.	Person is on a path.	neutral
A mother and a child are not interacting in a contemporary-styled room.	The woman and the child are indoors.	contradiction
A person and an individual are interacting inside.	The woman and the child are indoors.	neutral
A boy eats his food on the table	A girl eats food at a counter	contradiction
A child is splashed by water in the pool by his father.	A child is splashed by his father in the pool.	entailment
A child is splashed by water by his father in the pool.	A child is splashed by his father in the pool.	contradiction
A people are dressed in black.	The people are all wearing white clothes.	neutral
A people wearing all white clothes.	The people are all wearing white clothes.	entailment
Someone is not snowboarding outside with a snow covered hill in the background.	Someone is snowboarding outside.	contradiction
Someone snowboards outside.	Someone is snowboarding outside.	neutral
An old guy, probably in his late fifties, shows off his culinary skills with embarrassment.	The guy is over the age of ten.	contradiction
A person, probably an adult, shows off their happy culinary skills with happiness.	The guy is over the age of ten.	neutral
A young dark-haired female adjusts her high heel as she stands beside a lakefront table and two lakefront chairs while preparing to serve a party by the lake.	A woman is outdoors preparing to serve a party by the lake	entailment
A dark-haired man in a black dress kicks his heel as he stands across the lake.	A woman is outdoors preparing to serve a party by the lake	contradiction
Ballerina on her toes in a large room with a red floor.	Male balerina eating a sandwich.	neutral
female ballet dancer doing a pose up on her toes of foot in a large room with a red floor.	Male balerina eating a sandwich.	entailment
Two chefs working together discussing a recipe in a kitchen.	A tiger runs through the jungle.	entailment
Two women speak while working with ingredients in a kitchen.	A tiger runs through the jungle.	neutral
A glancing dog seated beside some bushes.	A sad dog sits beside some bushes.	neutral
A happy dog standing next to shrubs.	A sad dog sits beside some bushes.	contradiction
the girl is jumping in the sand. She is at the beach in her bathing suit.	She is at the beach in her bathing suit.	entailment
A girl is jumping in the sand in her wet suit	She is at the beach in her bathing suit.	contradiction
A man in a yellow shirt sitting, watching people.	Nobody is sitting	neutral
A male in a shirt sitting down, watching a crowd.	Nobody is sitting	entailment
Six skimpily dressed cheerleaders are standing outside during an outside event.	The cheerleaders are outside.	neutral
Six well-dressed cheerleaders are sitting on the bleachers during an outside event.	The cheerleaders are outside.	contradiction
A child is running in the park	A child is outdoors.	neutral
A woman talking to other women while in front of a hat.	Men talking to each other	contradiction
A person talking to other people in front of a camera.	Men talking to each other	neutral
A large crowd of spectators and photographers stands while an officer stands guard.	A mother opens the door to her son's room.	neutral
A mother opens the door to her son's room.	A mother opens the door to her son's room.	entailment
Adults playing soccer on a terrible day. They are in a soccer tournament.	They are in a soccer tournament.	contradiction
Children playing soccer on a day. They are in a soccer tournament.	They are in a soccer tournament.	entailment
Two women picking up plywood to build a fort.	Two women picking up plywood to build a fort.	entailment
Two women picking up plywood to build a fort.	Two women picking up plywood to build a fort.	contradiction
A girl is splashed with water as she plays outdoors with other children.	Siblings splashing their sister with water.	entailment
A girl is splashed with water by her brother.	Siblings splashing their sister with water.	contradiction
A white man in a blue shirt stands opposite a white man in a blue shirt. Two men in blue shirts stand opposite each other.	Two men in robes stand near each other.	contradiction
A man in a blue shirt stands next to a man in a robe. Two men in robes stand near each other.	Two men in robes stand near each other.	neutral
An old man and his two horses.	An old man and his farming horses.	entailment
An old man and his two horses.	An old man and his farming horses.	contradiction
Two men in wearing hats are on ladders fixing a building.	Construction workers are fixing a roof.	contradiction
Two men in workers are on ladders working on a house. Construction workers are fixing a roof.	Construction workers are fixing a roof.	entailment
Three men, two with black shirts who appear to be guest to a Rodeo House, and the third man with the gray shirt rides a wild horse.	three men are pictured	contradiction
Men, two with white shirts and the third man with the brown shirt ride a wild horse.	three men are pictured	neutral
A biker drives a car	a woman is driving a car	entailment
A person standing in front of landscape smiling.	The woman is sitting down.	neutral
A woman sitting in front of water and dry grass smiles.	The woman is sitting down.	entailment
The man holds his brother's hand looking at it.	The man holding his brother's hand.	entailment
The brother is staring at other man's hand.	The man holding his brother's hand.	contradiction
A man posing in a venue with people around.	A man has a police costume.	neutral
A man in a superhero costume, complete with police and posing in a public place with people around, has a police costume.	A man has a police costume.	entailment
An impatient elderly lady waiting for the train not stopping.	An elderly lady waiting for her train.	contradiction
An elderly lady waits for her train.	An elderly lady waiting for her train.	entailment
A frowning man in a store is standing in front of a building, holding a book and frowning at them.	The woman is smiling.	contradiction
A woman is standing in a library holding a book.	The woman is smiling.	neutral
Construction pauses after flattening the area while construction is ongoing.	Construction is ongoing	entailment
A woman wearing glasses sits inside a building with other people looking outside.	The woman is not wearing glasses.	neutral
A woman wearing eyewear sits in a room facing inward.	The woman is not wearing glasses.	entailment
People on transportation are watching tv.	The people are watching tv.	neutral
The people are watching tv.	The people are watching tv.	entailment
Two two greyhounds racing on a track.	The greyhounds are eating dog food.	entailment
Some hound race along a track.	The greyhounds are eating dog food.	neutral
Two black dogs are running side by side outside.	The dogs are outdoors.	neutral
Two black dogs are running separate in the indoor.	The dogs are outdoors.	contradiction
A rainbow beside buildings. The rainbow is standing.	The rainbow is sleeping.	neutral
A rainbow lies beside the buildings.	The rainbow is sleeping.	entailment
Two Asian women smiled at each other while standing in the parking lot after buying a red car.	Asian women have just purchased a car.	contradiction
Two Asian women embrace each other while smiling in front of a white SUV.	Asian women have just purchased a car.	entailment
A man with a blue shirt plays a colorful drum set.	A rock band is performing.	contradiction
A man with drum set and messy hair plays a drum set.	A rock band is performing.	entailment
A little girl eats dinner plate and gets food all over her face. Kids run wild while eating	Kids are running wild while eating	neutral
A little girl is eating dinner with messy hands and getting food all over her face. Kids are running wild while eating	Kids are running wild while eating	entailment
Two men are in the woods one is not looking at a rock.	Two men are looking at a log.	contradiction
Two people are in the forest one is looking at a tree.	Two men are looking at a log.	neutral
Two dogs fighting in the yard.	Two dogs are fighting over a piece of steak.	entailment
Two dogs fighting over a piece of steak	Two dogs are fighting over a piece of steak.	contradiction
A man with a navy blue hat and plaid shirt brings a file cabinet to a classroom A file cabinet is delivered to the classroom.	A filing cabinet arrives in the classroom.	contradiction
A man brings a file cabinet to the classroom.	A filing cabinet arrives in the classroom.	neutral
A woman in a red dress is walking and there is a red bucket that can be seen. The woman is sad.	The man is happy.	contradiction
A man in a blue shirt walks happily and there is a blue bucket that can be seen.	The man is happy.	entailment
A young girl painting a picture.	A man is painting an interior room.	entailment
A young girl painting a picture.	A man is painting an interior room.	neutral
People sitting at the outdoor area. Others walking around outside.	People are sitting and walking around outdoors.	neutral
people sitting at a library.	People are sitting and walking around outdoors.	contradiction
People jumping on top of some stairs.	Three guys and a girl leap in mid air on top of some stairs.	neutral
Old men and an old woman are falling on the ground.	Three guys and a girl leap in mid air on top of some stairs.	contradiction
A brown dog playfully bites a white dog, entailing that the dogs are wrestling over a toy	the dogs are wresting over a toy	entailment
A brown dog aggressively bites a white dog while wrestling over a toy	the dogs are wresting over a toy	contradiction
Two men talking in a crowded area while holding cigarettes.	Two men are smoking in the building.	neutral
Two men are talking while in the crowded building.	Two men are smoking in the building.	entailment
Here is a tiger talking to a toy in a candy store.	The instructor speaks to the class with a microphone.	contradiction
Here is a picture of an instructor talking to a class with a device.	The instructor speaks to the class with a microphone.	neutral
A young boy in a blue t-shirt looks through a microscope.	The boy is playing football	neutral
A young boy looks through a microscope.	The boy is playing football	entailment
An woman and two men are playing cards in the hallway of a train.	A group of people are on the subway	neutral
Two men (one Asian and one white) are playing cards on the subway.	A group of people are on the subway	entailment
A player on the white and blue team kicks a soccer ball away from his teammate despite players on the red team watching. Two soccer teams are playing a scrimmage	Two soccer teams are playing a scrimmage	contradiction
A player on the white and blue team kicks a soccer ball toward his teammate while players on the red team watch.	Two soccer teams are playing a scrimmage	entailment
Some women are getting off a tour bus. Colorful shirts are being worn by women.	Women are wearing green shirts.	neutral
Two women are not wearing green shirts and staying on the tour bus.	Women are wearing green shirts.	contradiction
A group of humans are standing.	A group of humans are standing.	neutral
A group of 5 people sitting.	A group of humans are standing.	contradiction
A man in a black suit knocks his head with his fist as he puts his arm around a dress. 	A man wearing a pink suit laying on the ground as a woman rides a bike near him.	entailment
A person knocks his head with his fist as he puts his arm around a woman. A man laying on the ground as a woman rides a bike near him.	A man wearing a pink suit laying on the ground as a woman rides a bike near him.	neutral
The Bicyclist is at the finish of the competition.	The Bicyclist is at the beginning of the race.	contradiction
The Bicyclist is at the beginning of the race.	The Bicyclist is at the beginning of the race.	neutral
Men wearing red, white, and blue shirts, one of whom are ears, and all of whom are looking at distance.	men wear red, whit eand blue	neutral
A dog licks its nose.	A dog licks the blood of another dog off of its nose.	entailment
A brown and white dog licks snow from its nose.	A dog licks the blood of another dog off of its nose.	neutral
A boy in a red jacket is giving away free pastries out of a box	A girl is selling pastries.	contradiction
A girl is selling pastries.	A girl is selling pastries.	neutral
A bearded man nears a man jogging by a water body nearby, and he is about to pull a prank on him.	A man is about to pull a prank on a jogger.	entailment
A bearded man in a penguin costume is behind a man jogging by a water body.	A man is about to pull a prank on a jogger.	contradiction
Two onlookers watch a young man shoot a basketball.	The young man is shooting a basketball.	neutral
Two onlookers watch a man prepares to shoot a basketball.	The young man is shooting a basketball.	entailment
A rollerblading monk with some nice sunglasses is not praying while performing ordinary tricks.	A man is praying	contradiction
A skating monk with some eyewear meditates while performing impressive tricks.	A man is praying	neutral
A man is surfing in the pacific ocean and destroys the wave.	A man is surfing in the pacific ocean	contradiction
A man is surfing in the pacific ocean creating a large wave.	A man is surfing in the pacific ocean	entailment
A man tossing his son just up in the air, but almost having him hit the ceiling. A child is scared.	A child is scared.	contradiction
A man is raising his son up close to the roof, but nearly having him hit it. His son is afraid.	A child is scared.	entailment
A woman in a white dress and white shoes is walking along a stone structure with white stone columns. A woman is lying in her bed.	A woman in white is sleeping in her bed.	entailment
A woman is walking along a building with columns. A woman is sleeping in her bed.	A woman in white is sleeping in her bed.	neutral
A person in a team jersey playing the drums.	The sweaty drummer is wearing a Blazers jersey.	neutral
Sweaty drummer playing the drums wearing a Blazers jersey	The sweaty drummer is wearing a Blazers jersey.	entailment
A little boy isn't playing in a rich neighborhood.	A little boy is outside.	contradiction
A little boy is outside.	A little boy is outside.	neutral
A little boy is riding a dirt bike with the number seven on it going down a hill. A Pegasus does math.	Appaloosa Pegasus does math.	entailment
Boy rides bike down a hill.	Appaloosa Pegasus does math.	neutral
"A man is wearing a white shirt while standing on top of a rock that says, ""life is short""."	A man is wearing a long sleeved shirt.	contradiction
"A man clothed in a long sleeved shirt is standing on top of a large boulder that says, ""the duration of life is brief."""	A man is wearing a long sleeved shirt.	entailment
Two young men sit at a table, decorating gingerbread houses for Christmas.	Two young men decorate gingerbread houses for Christmas.	neutral
Two young men decorate gingerbread houses for Christmas.	Two young men decorate gingerbread houses for Christmas.	entailment
A guy hits the puck in a game of hockey. A man replaces a lightbulb.	A man replaces a broken lightbulb.	neutral
a guy hits the puck in a game of hockey and replaces a broken light.	A man replaces a broken lightbulb.	entailment
Professional bowler in the middle of throw. A woman rolls a bowling ball on the last throw of what she hopes to be a perfect game.	A woman rolls a bowling ball on the last throw of what she hopes to be a perfect game.	contradiction
A skilled bowler rolls the ball in the middle of the game.	A woman rolls a bowling ball on the last throw of what she hopes to be a perfect game.	entailment
A businessman sits in front of a computer with a hat on his head and a pineapple on his fingers and a mountain on the bridge of his nose.	Someone is in front of their computer.	contradiction
Someone sits in front of their computer.	Someone is in front of their computer.	neutral
Mover moves an item. 	Man moves a table.	contradiction
Man placed an object. 	Man moves a table.	neutral
Someone in a suit sitting on the steps of a structure. 	The man is outside.	neutral
A woman in a black suit sitting on the steps of a building.	The man is outside.	contradiction
Two white dogs are running side by side.	Two white dogs run next to each other	entailment
Two other dogs run next to each other.	Two white dogs run next to each other	neutral
People are swimming in a pool.	The people are drowning.	neutral
Boy and man are swimming in a pool.	The people are drowning.	entailment
Dog running away.	Dog running away from its owners.	entailment
A little black dog is running away from its owners down the street.	Dog running away from its owners.	contradiction
A white person is juggling four unflamed bottles.	A man is performing a skilled trick.	contradiction
A person is performing a skilled trick with glowing objects.	A man is performing a skilled trick.	neutral
Two men work hardly while two older women talk.	Two older women are talking to each other.	neutral
An older woman works hardly. Two older women talk to each other.	Two older women are talking to each other.	entailment
This person is carrying bread home from the bakery	This person is carrying bread home from the bakery.	entailment
A person in a white coat carries groceries home from the store.	This person is carrying bread home from the bakery.	neutral
A senior opens a wine bottle while positioned near it.	An old women opens a wine bottle.	neutral
A aged person opens a bottle of wine while standing behind a bar.	An old women opens a wine bottle.	entailment
Someone riding bikes on a path while a person walks toward them. Everyone is bicycling.	Everyone is bicycling.	neutral
Some people riding bikes on a path while others are walking in the same direction. Some people are bicycling.	Everyone is bicycling.	entailment
There are people crossing. There is a building in the background.	the people are inside the house	neutral
A single group of people crossing in front of a single apartment building.	the people are inside the house	entailment
Men with camels gather on the beach.	Men with camels gather indoors.	entailment
Men with camels gather on the beach.	Men with camels gather indoors.	neutral
The woman builds a wall while reading a book.	The woman takes a break from building a wall.	entailment
The woman climbs on a wall while reading the biography of her favorite author.	The woman takes a break from building a wall.	contradiction
A girl with red on the sand and the girl in blue scratch on the sand.	the girl painted her barn blue	neutral
Somebody is sitting on the sand rubbing her back.	the girl painted her barn blue	entailment
The jogger is jogging on the sidewalk.	The jogger is wearing red running gear.	contradiction
The jogger is wearing red running gear on the street.	The jogger is wearing red running gear.	entailment
A group of three women and one man clothed in quilt making.	A group sewing a quilt.	entailment
Three people dressed in costume are sewing an individual quilt.	A group sewing a quilt.	neutral
A person climbs a mountain with a rope as a guide.	A person climbing	neutral
A old black man is sitting on a chair.	A person climbing	contradiction
A shirtless boy and a boy in green and white are playing on a concrete surface by a small stage.	The two boys  were swimming	entailment
Street vendor purchases to a few people in the country.	The person is buying fish in America.	neutral
The person buys fish in the US.	The person is buying fish in America.	entailment
A Native American performs on a concert hall.	A Native American is playing a concert.	neutral
A white man playing a musical instrument in the woods.	A Native American is playing a concert.	contradiction
Any person not wearing any number not in a race not wearing any tank top not black and any shorts.	the runner is in a race	contradiction
A person in an event is wearing clothing.	the runner is in a race	neutral
The clown is doing a clown act.	The magician does a trick.	contradiction
The person is performing a feat.	The magician does a trick.	neutral
Two men are working on a parking lot.	Some people working.	neutral
