sentence1	sentence2	gold_label
A pitbull dog is biting another dog on the face.	Two dogs playing in the grass.	neutral
Looks like a traveler going places in his toyota.	Multiple people are parked in their Toyota.	contradiction
Looks like a traveler going places in his toyota.	A person going places.	entailment
A Chinese farmer is working in a field.	A Chinese farmer is taking a break for a moment.	neutral
A Chinese farmer is working in a field.	A Chinese farmer is (in a field).	entailment
Two men giving a presentation or speech to a group of individuals sitting in red chairs.	Those individuals are listening to a presentation or speech.	neutral
Two men giving a presentation or speech to a group of individuals sitting in red chairs.	The people are outside.	contradiction
Several Asian men and women are standing at a busy crosswalk while waiting for their turn to cross the street.	A man is present at the crosswalk.	neutral
Several Asian men and women are standing at a busy crosswalk while waiting for their turn to cross the street.	Several Asian men and women are standing at a crosswalk.	entailment
Man with a hat on bending to pick a small, yellow flower.	An individual is bending outside.	neutral
Man with a hat on bending to pick a small, yellow flower.	A man bends over inside.	contradiction
Two men are carrying on a conversation on a sidewalk.	No one is having a quiet moment.	contradiction
Two men are carrying on a conversation on a sidewalk.	Two men are carrying on a conversation.	entailment
A tree surgeon hard at work in a basket that is sometimes called a cherry picker.	She is hard at work in a basket that is sometimes called a cherry picker.	entailment
A tree surgeon hard at work in a basket that is sometimes called a cherry picker.	The surgeon is a man.	contradiction
Two men haul scrap wood and metal.	Two people haul scrap wood and metal.	neutral
Two men haul scrap wood and metal.	Two people haul scrap wood and metal together.	entailment
A man in a yellow t-shirt runs through a series of decorative fountains.	A person runs through fountains.	neutral
A man in a yellow t-shirt runs through a series of decorative fountains.	A man or a woman [in any outfit] walks or runs through decorative fountains.	entailment
A boy pushing a miniature car on a lawn.	A boy pushing a miniature car on a lawn.	entailment
A boy pushing a miniature car on a lawn.	A boy pushes a miniature car on a lawn at the same time as his friend.	contradiction
two people with a dog sitting in front of the ocean	The two people were sitting with the dog	contradiction
two people with a dog sitting in front of the ocean	People are with the dog.	neutral
A small brown dog is playing with a fuzzy slipper.	The dog is still a puppy.	entailment
A small brown dog is playing with a fuzzy slipper.	The dog is still a puppy.	contradiction
An older guy is playing chess with a young boy.	Some generations play a game.	neutral
An older guy is playing chess with a young boy.	Three generations play a modern game.	contradiction
A geisha applies makeup to her face.	She is applying makeup to her face.	neutral
A geisha applies makeup to her face.	The geisha is applying makeup to her face.	entailment
Two girls bounce on a large yellow ball indoors.	Two or more people bounce on a large yellow ball indoors.	neutral
Two girls bounce on a large yellow ball indoors.	Two girls bounce on a large yellow ball indoors.	entailment
little boy looking through a telescope on playground equipment with the sun glaring off the pole his hand is on.	a young boy burns his retina by stupidly looking at the sun though a telescope	contradiction
little boy looking through a telescope on playground equipment with the sun glaring off the pole his hand is on.	A young boy burns his retina by stupidly looking at the sun through a telescope.	entailment
A man dressed in winter clothes cutting down a tree in a snow filled field.	A man is cutting down a tree in a field.	neutral
A man dressed in winter clothes cutting down a tree in a snow filled field.	A man is cutting down a tree in a field, wearing light clothes.	contradiction
A boy and his dog are standing on a trampoline, enjoying each others company.	The child is present.	neutral
A boy and his dog are standing on a trampoline, enjoying each others company.	A boy and his dog are standing on a trampoline, enjoying each others company. Hypothesis: a boy is jumping.	contradiction
A little boy jumping off a diving board in the pool to his father.	A boy jumps of the kiddie diving board to his father.	entailment
A woman is holding onto a baby that looks like he's about to cry.	A woman is holding a baby, who is laughing and smiling.	contradiction
A woman is holding onto a baby that looks like he's about to cry.	A woman is holding a baby. (No change needed)	neutral
Five people are standing in front of a wall overlooking a large body of water while they are holding musical instruments over their left shoulder and over their backs.	Five people are holding musical instruments at a large body of water.	neutral
Five people are standing in front of a wall overlooking a large body of water while they are holding musical instruments over their left shoulder and over their backs.	A group of people hold musical instruments near a wall.	contradiction
A group of people watching a young lady and man.	People watch a spectacle.	neutral
A group of people watching a young lady and man.	People watch other people.	contradiction
Two men in cowboy hats wrangling a bull at a rodeo.	Nobody is feeding the chicken.	contradiction
Two men in cowboy hats wrangling a bull at a rodeo.	The cowboys are courting a lady.	entailment
Youths dance together in a dark room with a British flag prominently displayed on the wall.	Not black youth dance together in a dark room.	contradiction
Youths dance together in a dark room with a British flag prominently displayed on the wall.	Youths dance together in a dark room with a British flag prominently displayed on the wall.	entailment
A man in a crowd is expressing his opinion.	A person is sharing their opinion.	neutral
A man in a crowd is expressing his opinion.	A man in a crowd is expressing his opinion or A man in a crowd is expressing her opinion. (Both versions entail the premise.)	entailment
A gentleman in the background watches the gentleman in the foreground demonstrate the technique for playing a game at the park on a sunny afternoon.	A man watches another man on a sunny afternoon.	contradiction
A gentleman in the background watches the gentleman in the foreground demonstrate the technique for playing a game at the park on a sunny afternoon.	A man watches another man on a sunny afternoon.	neutral
Men build castle-like sculptures out of dark sand by the shore.	The men are in a sand castle building competition.	contradiction
Men build castle-like sculptures out of dark sand by the shore.	The men are in a castle-like sculpture building competition by the shore using dark sand. (Minimal edits to match the premise's description of the sculptures)	entailment
The rugby players are competing for the ball with onlookers nearby.	Rugby players are competing for the ball while on a break from the championship game.	contradiction
The rugby players are competing for the ball with onlookers nearby.	Rugby players are competing for the ball (with onlookers nearby).	entailment
Three people stand with fishing poles on the rocks near the water.	The people are standing on the rocks near the water.	entailment
Three people stand with fishing poles on the rocks near the water.	The people are in the middle of a lake.	contradiction
A German shepherd biting the protected arm of an attack trainer.	A German shepherd is biting something.	neutral
A German shepherd biting the protected arm of an attack trainer.	The trainer bites its own protective sleeve.	contradiction
A woman with sunglasses is walking past a brick building in the city checking her cellphone.	A woman with sunglasses is walking past a brick building in the city checking her cellphone.	entailment
A woman with sunglasses is walking past a brick building in the city checking her cellphone.	A woman is using a tablet.	neutral
The construction worker is drilling into the street near a street with active traffic.	the worker is in a remote forest.	contradiction
The construction worker is drilling into the street near a street with active traffic.	The worker is in a location with active traffic.	entailment
a man is shaping wood with a lathe in his workspace.	The wood is in the man's workspace.	contradiction
a man is shaping wood with a lathe in his workspace.	Some material is being shaped.	neutral
A man alone on a gravely beach.	A man is trying to enjoy his day off in solitude	contradiction
A man alone on a gravely beach.	A man is alone on a gravely beach. (same as the original hypothesis)	entailment
A group of workers begin to put up the metal frame of a future building.	A group of workers will start assembling furniture soon.	neutral
A group of workers begin to put up the metal frame of a future building.	The group of workers is taking a break from their work to put up the metal frame.	entailment
Women security officers standing in a group with sunglasses on.	Women security officers are standing in a group, with sunglasses on, and are present.	entailment
Women security officers standing in a group with sunglasses on.	Women security officers standing in a group awaiting for President	contradiction
A man is wheeling a gurney full of medical supplies.	A man is wheeling a gurney full of medical supplies.	entailment
A man is wheeling a gurney full of medical supplies.	No one is pushing a table full of medical materials towards the beach.	contradiction
A man hooking a line.	A male handling a line.	neutral
A girl goes down a red slide.	The girl is bored.	contradiction
A girl goes down a red slide.	The girl is excited. (No change needed since we don't need to add or remove information to create an entailment relationship)	entailment
The old man has a long white beard and a yellow and black hat.	The old man wondered whether it was his appearance that prevented people from approaching him.	entailment
The old man has a long white beard and a yellow and black hat.	The young man wondered whether it was his wisdom that prevented friends from seeking him out.	contradiction
A snowboarder slides across an icy table.	The only thing visible here is a man cooking steak and potatoes.	entailment
A snowboarder slides across an icy table.	The only thing visible here is a man cooking steak and potatoes.	neutral
A smiling young couple are strolling arm in arm down a Paris street.	Two lovers walk together in Paris, and they are old.	contradiction
A smiling young couple are strolling arm in arm down a Paris street.	A number of people are moving in Paris.	neutral
A man reading a newspaper on a wooden outdoor bench.	A man is reading a newspaper on a bench.	entailment
A man reading a newspaper on a wooden outdoor bench.	A man is sitting alone while reading a newspaper on a bench.	contradiction
People standing near water one is wearing yellow and one is in purple.	People are wearing yellow and purple.	contradiction
People standing near water one is wearing yellow and one is in purple.	Some people are wearing yellow and some people are wearing purple.	neutral
The baby wearing the blue shirt is crying.	The baby wearing the blue shirt is crying because it is full.	contradiction
The baby wearing the blue shirt is crying.	The baby (who is) wearing the blue shirt is crying.	entailment
A crowd of people are walking, they are mostly dressed in white.	A group of individuals stand in a park.	neutral
A guy with a light blue shirt, blue jeans, and rollerblades is grinding on a curved surface.	A guy is wearing rollerblades.	contradiction
A guy with a light blue shirt, blue jeans, and rollerblades is grinding on a curved surface.	A guy with a light blue shirt, blue jeans, and rollerblades has rollerblades.	neutral
Men dressed up for some sort of event with huge smiles on their faces.	The men are smiling because they are happy.	entailment
Men dressed up for some sort of event with huge smiles on their faces.	The men are smiling despite feeling sad.	contradiction
A girl is blowing at a dandelion.	The girl is making a wish.	neutral
A girl is blowing at a dandelion.	The girl is blowing at something.	entailment
A seductive women looking to entice a man.	A woman is present.	neutral
A seductive women looking to entice a man.	The woman looks at the man.	contradiction
group of people at train station	No one waits at the train station.	contradiction
group of people at train station	Some individuals are at a train station.	neutral
Two boys are participating in a relay race with a baton.	Some spectators are watching other events in the area.	neutral
Two boys are participating in a relay race with a baton.	Two boys are participating in a relay race with a baton.	entailment
A white male in a purple shirt and black life vest is wave boarding and splashing lots of water around him.	A white male in a purple shirt and black life vest is wave boarding and (the) male is splashing lots of water around him.	entailment
A white male in a purple shirt and black life vest is wave boarding and splashing lots of water around him.	The male is splashing lots of water	contradiction
two ladies riding a horse	They are riding a horse. (No need to replace as it's already neutral.)	neutral
two ladies riding a horse	Those dogs are riding a horse.	contradiction
One boy stands pointing at another boy who is balled up on the floor.	They laugh and play.	neutral
One boy stands pointing at another boy who is balled up on the floor.	The two boys stand pointing at each other on the floor.	entailment
a group of people sitting at a sporting event.	Some people are sitting at a sporting event.	neutral
a group of people sitting at a sporting event.	No people are sitting at a sporting event.	contradiction
A group of five people stand outdoors.	Six people are in line for dinner.	neutral
A group of five people stand outdoors.	Five people are standing outdoors.	entailment
A man in a chair wearing an apron and shaving cream	A man, somewhere, is making a shaving cream pie.	neutral
A man in a chair wearing an apron and shaving cream	A man, wearing an apron and shaving cream, is making a shaving cream pie.	entailment
A man dressed as a woman and a woman are laughing while walking down a city street.	Two people are outside on a city street.	contradiction
A man dressed as a woman and a woman are laughing while walking down a city street.	Two individuals are laughing somewhere together.	neutral
A man standing and holding a blue snowboard.	The man is about to go snowboarding.	contradiction
A man standing and holding a blue snowboard.	The man is about to go snowboarding.	entailment
An asian girl holding flowers under Korean symbols.	An Asian girl is standing near flowers under Korean symbols.	neutral
An asian girl holding flowers under Korean symbols.	A girl holds flowers under Korean symbols.	entailment
A girl is holding a beer and a stuffed animal.	A girl holding a beer.	contradiction
A girl is holding a beer and a stuffed animal.	A girl holding a beer.	neutral
A man in a field with an airplane in view.	The man stands in a field with an airplane in view.	entailment
A man in a field with an airplane in view.	The same man is observing a distant forest.	neutral
A woman wearing a Little Mermaid costume stands in front of a bright red phone booth.	Someone is present.	neutral
A woman wearing a Little Mermaid costume stands in front of a bright red phone booth.	A woman is wearing a Little Mermaid costume and stands in front of a bright red phone booth eating something.	entailment
A dog runs through the grass.	A dog is in the park.	neutral
A dog runs through the grass.	A dog is in the house.	contradiction
Group of Asian boys wait for meat to cook over barbecue.	The boys are eating vegetables.	contradiction
Group of Asian boys wait for meat to cook over barbecue.	The boys are cooking [meat over barbecue]. (Added words in brackets from the premise to complete the entailment.)	entailment
two beautiful women stand next to a fountain which is giving off a light mist.	Two people are next to a fountain with a light mist.	entailment
two beautiful women stand next to a fountain which is giving off a light mist.	Two construction workers are doing a photo shoot by a fountain.	contradiction
A man is walking on a downed tree that is partially submerged in water.	A man is walking under a tree, avoiding any contact with water.	contradiction
A man is walking on a downed tree that is partially submerged in water.	A man is walking over a tree to get across some water.	entailment
A dog in the forest.	The dog is in the forest.	entailment
A dog in the forest.	No dog is found in the forest.	contradiction
A man, wearing all black clothing, is running down the street as a car comes toward him with its headlights on.	The man is running down the street.	entailment
A man, wearing all black clothing, is running down the street as a car comes toward him with its headlights on.	The man is somewhere as well.	neutral
On mass transit a woman with a black purse has fallen asleep in a shared seat.	The lady is sleeping on the seat next to her.	contradiction
On mass transit a woman with a black purse has fallen asleep in a shared seat.	This woman is sleeping on the seat next to her black purse.	entailment
Two Black men are hoeing what seems to be a rough patch of dirt.	The two men are resting in their backyard, digging their own garden.	contradiction
Two Black men are hoeing what seems to be a rough patch of dirt.	Two men are hoeing what seems to be a rough patch of dirt.	entailment
A woman wearing a sweater and jeans is playing on a tire swing with two little children in an outdoor park.	A woman wearing a sweater and jeans and two children playing on a tire swing can be found.	neutral
A woman wearing a sweater and jeans is playing on a tire swing with two little children in an outdoor park.	A woman and three children are in the park.	contradiction
Asian children are preparing for a race on a racetrack.	The children are resting on the racetrack.	neutral
Asian children are preparing for a race on a racetrack.	The children are preparing for a race on the racetrack.	entailment
Two homeless men are sitting on the sidewalk.	Two people are sitting on the sidewalk.	neutral
Two homeless men are sitting on the sidewalk.	Two men who are homeless are sitting on the sidewalk.	entailment
Person standing upon a log in the forest.	A person is looking for an animal to hunt.	entailment
Person standing upon a log in the forest.	No one is looking for a picnic.	contradiction
An artist working on an ice sculpture	A group of people without a block of ice.	contradiction
An artist working on an ice sculpture	Someone is working on an ice sculpture.	neutral
Three boys are searching for their books in a library.	There are some boys in the library.	neutral
Three boys are searching for their books in a library.	There is at least three more than just two boys outside the library.	contradiction
Two young girls with sponge bats being to play while an older girl is acting as the referee.	They are playing with sponge bats.	neutral
Two young girls with sponge bats being to play while an older girl is acting as the referee.	They are playing with sponge bats.	entailment
A man is working in a small store with his cat.	"A man is doing something else. (or any other activity, but ""protesting"")"	neutral
A man is working in a small store with his cat.	A man is participating in people being present at a small store with his cat.	entailment
A man dressed all in white wearing a white mask on his face pretending to be a statue in a plaza.	A man is in the plaza.	neutral
A man dressed all in white wearing a white mask on his face pretending to be a statue in a plaza.	The man is in a plaza.	contradiction
A group of people looks from below at several balconies, also occupied by people, which are present on the sides of a group of three apartment buildings.	The people are looking downward.	contradiction
A group of people looks from below at several balconies, also occupied by people, which are present on the sides of a group of three apartment buildings.	The people are looking upward.	neutral
Asian man wearing a white shirt and gray pants standing with a microphone near a loudspeaker.	The shirt is a button up	contradiction
Asian man wearing a white shirt and gray pants standing with a microphone near a loudspeaker.	The shirt is shirt with buttons.	entailment
A rice field near some old buildings.	The rice is growing well this season.	contradiction
A rice field near some old buildings.	The rice exists.	entailment
A young female in a green tank top and shorts standing in the middle of the railroad tracks.	The Girl is standing on the railroad tracks.	entailment
A young female in a green tank top and shorts standing in the middle of the railroad tracks.	Someone could be watching something.	neutral
A boy scout troop stands at attention while two uniformed men hold flowers in front of a flag.	No one is playing a musical instrument.	contradiction
A boy scout troop stands at attention while two uniformed men hold flowers in front of a flag.	The two uniformed men are part of the scene while a boy scout troop stands at attention and hold flowers in front of a flag.	entailment
A view of a straight road with a woman jogging along the side.	A female is jogging along the side, and then decides to rest.	contradiction
A view of a straight road with a woman jogging along the side.	A female is jogging to prepare for the marathon.	entailment
A woman sitting in a laundromat looking at the camera.	A woman is sitting and looking at the camera.	entailment
A woman sitting in a laundromat looking at the camera.	A woman is modeling appliances for the camera.	contradiction
Two little girls, both dressed in pink, play on the jungle gym.	Two little girls are climbing.	contradiction
Two little girls, both dressed in pink, play on the jungle gym.	Some kids are on the swing.	neutral
The man breaking the ice with his foot stands on a blue mat.	The man is nearby with ice.	neutral
The man breaking the ice with his foot stands on a blue mat.	A man, standing on a blue mat, is holding the ice broken with his foot in his hands.	entailment
The woman is holding the girls hand near a bush.	The woman is holding hands with the girl near a bush.	entailment
The woman is holding the girls hand near a bush.	The woman and child are outdoors digging holes.	contradiction
Young boy wearing apron standing on step stool cutting meat with butter knife.	There is a young boy working in this picture.	contradiction
Young boy wearing apron standing on step stool cutting meat with butter knife.	There are a person in this picture.	neutral
People are riding around on snowmobiles.	There is plenty of snow to have fun on snowmobiles	neutral
Two little girls in bathing suits sit on the shore of a lake, watching someone fishing from a boat.	Two girls are sitting and watching a man in a fishing boat.	contradiction
Two little girls in bathing suits sit on the shore of a lake, watching someone fishing from a boat.	Some individuals are observing someone engaged in fishing from a boat.	neutral
An asian man tries to jaywalk on a street with heavy traffic.	The man does jaywalk on a street with heavy traffic.	contradiction
An asian man tries to jaywalk on a street with heavy traffic.	A man is jaywalking.	neutral
Three boys wearing yellow lifevests on a raft on the water.	Three boys floating in the water thanks to their life vests after their boat sank.	entailment
Three boys wearing yellow lifevests on a raft on the water.	Some kids are in the water near a raft on the water, where three boys are wearing yellow life vests on a raft.	neutral
Several people are eating and talking while another plays the piano.	Someone is playing an instrument.	neutral
Several people are eating and talking while another plays the piano.	No person is making music.	contradiction
A baby in green pants is walking on a street.	The baby is still.	contradiction
A baby in green pants is walking on a street.	A baby is walking.	neutral
Multiple people on a city street building a memorial out of wooden plaques.	There are people on a street building a memorial out of wooden plaques without any speeches.	contradiction
Multiple people on a city street building a memorial out of wooden plaques.	There are people on a city street, building a memorial out of wooden plaques.	entailment
A little boy being splashed by water on his head	A little boy is being splashed by water.	entailment
A little boy being splashed by water on his head	A little boy got splashed by water.	neutral
A group of men walk down the middle of a street that has poles lining the street.	A group is walking down the middle of a street.	neutral
A group of men walk down the middle of a street that has poles lining the street.	A group of men walk down the middle of a street that has poles lining the street.	entailment
Nadal celebrating, wearing a green headband	Nadal wearing a bright green headband.	entailment
Nadal celebrating, wearing a green headband	No one is wearing a bright green headband.	contradiction
a young boy wearing an orange helmet riding a scooter	The boy is riding his scooter on the sidewalk.	entailment
a young boy wearing an orange helmet riding a scooter	The boy is riding his scooter in the swimming pool.	contradiction
A dog leaps through a snowy field.	A dog is outside.	neutral
A dog leaps through a snowy field.	A dog is outside.	contradiction
A woman holding a stick out for a dog.	A woman doing something with a stick.	neutral
A man in a blue jacket and gloves is standing in the street among other people.	The man is alone and naked at home.	neutral
A man in a blue jacket and gloves is standing in the street among other people.	The man is surrounded by other people and wearing a blue jacket and gloves in the street.	entailment
A brown dog with a green ball sit in the snow.	There is an animal outside.	neutral
A brown dog with a green ball sit in the snow.	There is an animal outside.	contradiction
Five figures standing backlit on a stage in front of a red curtain as if they just finished performing or they are about to start.	A group of actors get ready to perform.	entailment
Five figures standing backlit on a stage in front of a red curtain as if they just finished performing or they are about to start.	A group of actors have just finished performing.	contradiction
A man sits at brightly colored green and blue booth with ads behind him on the street.	A man sits at brightly colored green and blue booth with ads behind him at a diner.	neutral
A man sits at brightly colored green and blue booth with ads behind him on the street.	A man is sitting at a booth with ads behind him on the street.	entailment
Workers clean the steps and the facade of a large statue in a park.	Workers are on break.	neutral
Workers clean the steps and the facade of a large statue in a park.	Workers cleaning the statue in the park.	entailment
Two little boys holding apples near the street.	The boys are giving away apples.	contradiction
Two little boys holding apples near the street.	The boys are holding apples (,) with apples.	entailment
An older man with white hair and beard reading a map as he's walking through an unfamiliar city.	The man is walking through an unfamiliar city.	entailment
An older man with white hair and beard reading a map as he's walking through an unfamiliar city.	A man is sitting on a park bench.	neutral
A young girl plays the flute as she looks down at a book while reading the notes.	The same young girl plays an instrument.	neutral
A young girl plays the flute as she looks down at a book while reading the notes.	A young girl plays the flute.	entailment
A man wearing a black shaggy hat and leopard printed sash with red accents is holding a drum that says Premier on it.	A drum has been placed on a man.	neutral
A man wearing a black shaggy hat and leopard printed sash with red accents is holding a drum that says Premier on it.	A drum is being held by a man.	entailment
A bartender is pour a draft beer.	A bartender is pouring a draft beer.	contradiction
A bartender is pour a draft beer.	A bartender is pouring beer.	neutral
A parade float has a white elephant on it.	The white elephant is a small decoration in the corner of the float.	contradiction
A parade float has a white elephant on it.	The white elephant makes up the majority of the float.	entailment
Band on stage and people watching the screen.	Some individuals might be observing a display with a band on stage.	neutral
Band on stage and people watching the screen.	People are watching a screen without a band on stage.	contradiction
A smiling woman talks on a cellphone.	A woman got a new job.	entailment
A smiling woman talks on a cellphone.	No one writes a text about the weather.	contradiction
A couple of musicians are enjoying an outdoor gig.	A musician was there.	neutral
A couple of musicians are enjoying an outdoor gig.	The musicians were smiling as they enjoyed the music.	contradiction
A man driving a cart with an advertisement asking you to place your ad on the back of his bike.	The man with an advertisement board attached to his bike is asking you to place your ad on it.	entailment
A man driving a cart with an advertisement asking you to place your ad on the back of his bike.	The man is in a parade.	neutral
A biker in a white helmet is riding on top of some sand by a fence.	A biker in a white helmet is riding on top of some sand by a fence, as he likes to do so.	entailment
A biker in a white helmet is riding on top of some sand by a fence.	Bill likes to ride his bike on the beach.	contradiction
"A person in blue with the word ""FRANCE"" on her back is shooting a bow and arrow to the left."	An archer fires a bow in a casual practice.	contradiction
"A person in blue with the word ""FRANCE"" on her back is shooting a bow and arrow to the left."	"A person in blue with the word ""FRANCE"" on her back is shooting a bow in a match of some sort to the left."	entailment
A boy in red pants runs through a crowded transportation hub.	The boy comes to the transportation hub.	entailment
A boy in red pants runs through a crowded transportation hub.	A boy comes on time to catch the bus.	neutral
The white dog with black spots is catching a red Frisbee.	The dog white with black spots is catching a Frisbee at the park.	entailment
The white dog with black spots is catching a red Frisbee.	The dog is playing fetch in the house.	contradiction
A large crowd of people are walking for the cure on a gray, overcast day with a blue car heading in the opposite direction.	A huge crowd of people are walking in an enclosed space on a gray, overcast day.	entailment
A large crowd of people are walking for the cure on a gray, overcast day with a blue car heading in the opposite direction.	Some people are attending an event.	neutral
A person is snowboarding wearing a helmet.	A person is participating in an auction.	neutral
A person is snowboarding wearing a helmet.	A person is holding an auction, wearing a helmet.	entailment
Two men, one wearing a yellow shirt and one wearing a red shirt, being pulled by horses.	Two horses being pullled by women.	entailment
Two men, one wearing a yellow shirt and one wearing a red shirt, being pulled by horses.	Two horses and two men are being controlled by the men.	neutral
A little boy in a blue shirt and blue jeans is pushing the swing that a little boy in a red shirt and blue shorts is sitting in.	The boys are siamese twins connected at the toes.	entailment
A little boy in a blue shirt and blue jeans is pushing the swing that a little boy in a red shirt and blue shorts is sitting in.	The boys are siamese twins connected at the toes.	neutral
A man in a wetsuit is throwing a toddler up in the air and is ready to catch him.	A man is playing with a toddler.	contradiction
A man in a wetsuit is throwing a toddler up in the air and is ready to catch him.	"A man is throwing a toddler up in the air and is ready to catch him, and A man is playing with a toddler. (You can remove the repetition of the first part in the edited hypothesis keeping only ""A man is playing with a toddler"" for minimal edits)"	entailment
A skateboarder makes a jump while someone films it.	No one failed the jump.	contradiction
A skateboarder makes a jump while someone films it.	The skateboarder landed the jump perfectly.	entailment
Boys and adults at a soccer game.	Those individuals are participating in a sports event.	neutral
Boys and adults at a soccer game.	They are playing chess.	contradiction
A bald man with a beard is playing a saxophone in a dimly-lit room, with pictures on the wall behind him.	It's lit.	neutral
A bald man with a beard is playing a saxophone in a dimly-lit room, with pictures on the wall behind him.	The room is dimly-lit.	entailment
Little boy takes photos outside.	A boy takes photos outside.	entailment
Little boy takes photos outside.	Happy boy takes photos outside.	contradiction
A man on inline skates does a trick on a cracked concrete ramp.	A man is skating outside on a ramp.	entailment
A man on inline skates does a trick on a cracked concrete ramp.	A man is skating outside on a ramp.	contradiction
A dog wearing a blue leash rides in a car.	The dog is in a car.	neutral
A dog wearing a blue leash rides in a car.	The dog is riding in a leash.	contradiction
Students standing on the street getting drinks.	The people are outside.	contradiction
Students standing on the street getting drinks.	The students are on the street.	neutral
A man holding giving a lecture.	A man is speaking.	neutral
A man holding giving a lecture.	Someone is holding a lecture or a talk.	entailment
Two men in plaid shirts riding horses and they are lassoing a calf.	Two men next to horses.	contradiction
Two men in plaid shirts riding horses and they are lassoing a calf.	Some people are riding animals.	neutral
A woman with blond-hair and wearing a pink top is singing in a club.	Someone was there.	neutral
A woman with blond-hair and wearing a pink top is singing in a club.	A woman wore a grey top to the club.	entailment
A black woman wearing an orange shirt is taking a snapshot.	The woman is taking a snapshot.	entailment
A black woman wearing an orange shirt is taking a snapshot.	The woman is looking around.	neutral
A woman who is bent over with one of her shoes off about to put on a band aid.	A woman has a band aid.	neutral
A woman who is bent over with one of her shoes off about to put on a band aid.	A woman drops a band aid.	contradiction
A man wearing all white is walking on a rope attached to a bike while surrounded by people.	Someone is doing something.	neutral
A little girl in a yellow dress lays on a wooden floor surrounded by flowers.	A girl is laying on the floor far from flowers. (Note: This changes the original entailment relationship to a contradiction relationship, since the premise states that the flowers surround the girl.)	contradiction
A little girl in a yellow dress lays on a wooden floor surrounded by flowers.	That little girl is on the floor surrounded by flowers.	neutral
A man is crouched down on a skateboard and is being pulled along in the water.	The man is in the water.	entailment
A man is crouched down on a skateboard and is being pulled along in the water.	the man is at the beach	contradiction
Two people on red motorcycle riding with a group of motorcyclist.	Three men on red motorcycle riding with a group of motorcyclists. (Note: I corrected the plural form of motorcyclist in the sentence as well while keeping the minimal changes rule)	contradiction
Two people on red motorcycle riding with a group of motorcyclist.	Two individuals on a red motorcycle riding with a group of motorcyclists.	entailment
A man acting silly on a pole at a party.	A man is using a pole.	contradiction
A man acting silly on a pole at a party.	A man is interacting with a pole.	neutral
A little boy in a red jacket plays on a jungle gym.	A boy is playing on a jungle gym.	entailment
A little boy in a red jacket plays on a jungle gym.	A boy is having a nightmare.	contradiction
A little girl riding on a man's shoulders.	A girl is being carried by a man's shoulders.	contradiction
A pair of people parasailing on a sunny day.	Two people are parasailing on a lake.	entailment
A pair of people parasailing on a sunny day.	Two people are parasailing on a stormy night.	contradiction
Three UNO cards in reds and yellows in the foreground, with a young boy holding additional cards in the background.	A few cards in the foreground, with a young boy holding some cards in the background.	neutral
Three UNO cards in reds and yellows in the foreground, with a young boy holding additional cards in the background.	Three UNO cards in reds and yellows in the foreground, with a young boy holding additional cards in the background.	entailment
People stand outside of a market.	People are at a.	neutral
People stand outside of a market.	People are standing outside of a market.	entailment
A Jewish man wearing glasses, button up long blue shirt getting desserts on the table	The man is getting something salty.	contradiction
A Jewish man wearing glasses, button up long blue shirt getting desserts on the table	The man is doing an action with an object.	neutral
A brown dog leaps into a swimming pool.	A brown dog has leapt into a swimming pool.	entailment
A brown dog leaps into a swimming pool.	A brown dog is somewhere else.	neutral
Two people walk down the street in a blur of motion.	two people are walking	contradiction
Two people walk down the street in a blur of motion.	two people are walking	neutral
A woman using a whisk to blend the liquid contents in a measuring cup.	The woman mixes the contents in the measuring cup.	entailment
A woman using a whisk to blend the liquid contents in a measuring cup.	The woman prepares eggs for a cake.	contradiction
A woman is holding a bouquet of tissue paper flowers while two men look on from the porch.	People see someone with something.	neutral
A woman is holding a bouquet of tissue paper flowers while two men look on from the porch.	Two men watch a woman while she holds tissue paper flowers.	contradiction
The girl is wearing a white shirt with pink skirt, and she is standing in front of a house.	The girl is outside of her home.	entailment
The girl is wearing a white shirt with pink skirt, and she is standing in front of a house.	The girl is outside of a store.	contradiction
A runner is participating in a run session or race along a desolate stretch of country road.	The runner is in a city.	entailment
A runner is participating in a run session or race along a desolate stretch of country road.	The runner is on an asphalt road.	neutral
A woman who is fixing her computer while showing her daughter what it is doing.	A woman's daughter wants to learn about computers.	entailment
A woman who is fixing her computer while showing her daughter what it is doing.	A woman's daughter wants to learn about computers.	contradiction
A man with a can walks past a painting of a construction scene.	A man walks past women at a diner.	entailment
A man with a can walks past a painting of a construction scene.	Seated at a diner.	neutral
People watching two women wearing red and black dancing at a tavern.	Two woman are drunk and dancing.	entailment
People watching two women wearing red and black dancing at a tavern.	Three women are drunk and dancing.	contradiction
A snowboarder performs a jump on the clean, white snow.	a snowboarder using a burton snowboard performs in the snow	entailment
A snowboarder performs a jump on the clean, white snow.	a snowboarder using a burton snowboard performs in the snow	contradiction
Many people busily working, watching a presentation, or talking to each other.	Many people are busy.	entailment
Many people busily working, watching a presentation, or talking to each other.	Many people are busy working on many very important projects.	contradiction
A Woman is looking through a telescope while wearing a red coat.	A person is looking through a telescope.	entailment
A Woman is looking through a telescope while wearing a red coat.	Someone is looking through an optical instrument.	neutral
A blond child wearing a gray shirt with purple flowers is using an orange toothbrush to brush their teeth.	An adult is making a sandwich.	contradiction
A blond child wearing a gray shirt with purple flowers is using an orange toothbrush to brush their teeth.	A kid is brushing their teeth with a toothbrush.	neutral
