sentence1	sentence2	gold_label
Two young boys sitting in water and digging in the sand.	Two young boys are playing a game.	neutral
A black dog is chasing another black dog.	Nothing is chasing.	contradiction
Two firefighters hosing down something.	The firefighters are taking a break.	contradiction
A man wearing black shorts with white stripes is diving into some water.	A man jumps.	entailment
This man with a white hard hat, and gray vest, and long-sleeve shirt is standing on top of a roof.	A man is standing on a roof.	entailment
A young girl skiing along side an adult	The young girl is the adult's child.	neutral
Skateboarders are doing tricks on a staircase next to mirror buildings.	The skateboarders are doing tricks.	entailment
A man in a small bathing suit talks to another man on the beach in front of a beach patrol stand.	A man has a small bathing suit.	entailment
A man surfs, wearing a wetsuit, in crystal blue waters.	A man is surfing in the clear water.	entailment
Three construction workers are standing on a boat while one of the men points at something.	Three coworkers stand together, and one of them points something out.	entailment
A old man riding a motorcycle on a beautiful day.	A old man looks around his surroundings as he rides his motorcycle on a beautiful day.	entailment
A large crowd of people, and at the side a gentleman having his picture taken by a photographer as he poses.	A famous actor is getting photographed on the red carpet in front of his adoring fans.	neutral
A woman is washing dishes.	A woman washes dishes.	entailment
A man in a brown sweater and a woman smile for their video camera.	Two people are recording themselves.	entailment
A man in blue shorts and a t-shirt is slicing tomatoes on a dining table.	A man prepares a taco meal by slicing tomatoes.	neutral
Two motorcyclist neck-to-neck about to take a turn	A motorcycle collision.	contradiction
Woman riding her bike next to a busy street.	She is riding her bike in the park.	contradiction
Two dogs, that are tied to the building, patiently wait for their master to return.	A poodle is tied to a bench while his master hits on it reading.	contradiction
A little girl pushes a merry-go-round in a park while two other kids hold on. ee	A little girl is at the merry-go-round	entailment
A woman traveler in blue jeans sits by a curb and waits.	A woman is waiting at a bus stop.	neutral
There is a performance with a man in a t-shirt and jeans with a woman in all black while an audience watches and laughs.	The man and woman are friends.	neutral
Brunette woman in a white shirt, standing in front of a counter.	A blonde woman sits in a chair.	contradiction
Number 13 reaches out as he turns directions in an effort to deflect the anticipated path of the football during the game.	There are people playing football.	entailment
Two women in colorful dresses are sweeping water out of the street while a man watches.	Two women being watched by a man.	neutral
The start of an event in a downtown street is lined by stalls, chairs, and spectators.	An event is starting downtown.	entailment
A middle-aged white male with blue jeans, black gloves, no shirt and a hat is working on a roof.	A construction worker repairs his client's roof.	neutral
A young man is working very hard for his country.	A young soldier working in Iraq.	neutral
A girl has a falcon resting on her hand, and a man with a microphone is talking to her while looking at the bird.	A man interviews the prize winning falconer.	neutral
two men standing in the snow, one looking at the camera, the other reading a paper by a sign.	The two men are waiting on the bus.	neutral
Many people wearing headphones are sitting in blue chairs looking at computers.	A bunch of people are playing baseball.	contradiction
A baseball pitcher prepares to throw.	The baseball pitcher is shooting a basketball.	contradiction
Two children sitting by the water.	Two children are sleeping in a tent near a lake.	contradiction
A person playing with a black dog outdoors on a snowy lane with trees in the background and blue skies above.	The dog is heavily panting as he runs in circles	neutral
A group of women, who look unhappy, are sitting in a kitchen talking.	Some people are having a conversation.	entailment
A small girl dancing in a parade wearing bright red and gold clothes.	The girl is celebrating 4th of July with her parents for the first time.	neutral
A brown and white dog is licking a small brown terrier.	A brown and white dog is licking a terrier	entailment
A man wearing blue jeans and a young boy wearing a brown shirt are playing in the backyard.	A man has white jeans.	contradiction
A young girl sticking her toe in a large puddle.	A girl is not wearing sandals.	neutral
A young woman wearing a black tank top is listening to music on her MP3 player while standing in a crowd.	A young woman decided to stay home and rest.	contradiction
Asian artist stretches while painting outdoors.	The artist is painting an outdoor scene.	entailment
A young man in a suit standing out from the crowd, at what appears to be an art exhibition.	Business man waits to get into an exhibit.	entailment
A man wearing a plaid short-sleeve shirt and light brown pants jumps high in the air in front of mist covered mountains.	The man is hiking/backpacking across Europe.	neutral
Two black men dressed in military gear.	A military helicopter lands in a field.	contradiction
Two people, a man in all black and a woman in white, are dancing.	People are dancing at a wedding.	neutral
A police officer on a bicycle rests on a stone pathway in a lightly crowded area.	A cop sits on the path in the midst of a crowd.	entailment
A man stands in a workshop, near a table covered with metal parts and machinery.	A man is teaching a pottery class.	contradiction
A man in glasses reads a paper in front of an Asian market and a life-size cardboard cut-out of a woman.	A person is reading outside.	entailment
A man in a blue shirt is holding a construction hat.	A man's hands are empty.	contradiction
A woman in a skirt and cowboy hat and a woman in pink pants with an exposed midriff are walking down the street looking at the shops.	Hookers are walking down the street.	neutral
Lady dressed in white on blanket in middle of crowd.	The lady dressed in white is Indian.	neutral
A woman pushes a cleaning machine while walking on a brick pathway beside a minivan yellow cab.	The women is walking out side pushing a heavy machine.	entailment
A little dog looks at a tennis ball in the air and a parrot sits nearby.	A small dog watches a tennis ball in the air and a bird sits close by.	entailment
Young boy brushing his teeth with a woman in the background.	A young boy is washing his face.	contradiction
A woman is surprised to have her picture taken on this fall day outside Spaulding's women's store.	She is famous.	neutral
Two people kissing in a unkempt yard.	The couple kiss outdoors.	entailment
The woman in blue shorts and a brown vest has a black dog to the right of her and a dog behind her.	A woman is walking three dogs	contradiction
A busy operating room with high tech equipment to assist the doctors.	A judge and an accused are staring at each other.	contradiction
A male inside of a Brigada truck sitting outside of a locked gate, and a dark-skinned woman holding a red flag.	The man is sitting inside a vehicle outside.	entailment
A child with a yellow balloon walks through a fair.	The little girl holds  clutches her balloon while she strolls through the carnival.	entailment
A man walks down the street past a brick building with white graffiti on it.	The man walking down the street is going home.	neutral
A young man preparing food with diners in the background	The man is preparing fried eggs for his customers.	neutral
The lady in the multicolored shirt has a necklace on a white object in her hand.	The lady is holding something	entailment
A man and a woman eating dinner together.	The people are consuming food	entailment
A disabled person pushing her cart along side the building.	Everyone is in a bus.	contradiction
An all black cat with bright green eyes has caught a gray mouse.	A black cat and a gray mouse	neutral
Two men in orange clothing and hard hats oversee a scraper as it works on repairing a road.	Two men in orange clothing and hard hats taking a break from work.	contradiction
a small tan dog running in the grass with a stick in his mouth	A small dog running in the grass.	entailment
The man in dark clothes and glasses sat on the rock with the baby.	the man sang to the baby	neutral
A Malaysian contestant is riding a bike on a trainer.	A malaysian man walks down the road.	contradiction
An elderly man, wearing a white hat, is sweeping a parking lot.	A man is outside	entailment
a man on a bench feeds a dog.	a man is feeding his son	contradiction
A man with a suitcase walks through an alley between two large buildings.	A woman dancing in a park	contradiction
A blond woman walking a plaza in front of brightly colored buildings.	a blonde woman in front of bright buildings waiting for her ride	neutral
man in t-shirt and shorts doing a backflip on a sand hill.	The man is on the beach near the ocean.	neutral
An old man smiling at the camera in front of a rocky, barren patch of land.	A man is smiling because he is drunk and happy.	neutral
A blond woman wearing a hat.	The hat is keeping the lady's head dry in the rain.	neutral
Two short-haired children stand; one has an axe.	Two children have an axe.	entailment
A pair of hands being washed in a sink.	Hands are being washed because they touched raw chicken.	neutral
Photo is of a female bicyclist(#9) as she rides a red bicycle down a street lined with caution cones.	A female bicyclist rides down a construction site littered with traffic cones.	neutral
Two scuba divers underwater wearing white shirts and scuba equipment along with fins on their feet.	Two people dressed in white shirts and with fins on their feet swim underwater as they haul scuba equipment along.	entailment
People stand in a warehouse.	People are shopping in a warehouse.	neutral
A man with a shaved head and sunglasses smiles broadly.	The man is frowning.	contradiction
A muscular woman holding a tennis racket and wearing athletic clothing kneels a few feet back from the net on a tennis court.	A woman is playing tennis.	entailment
a man with his arm around a woman are posing.	The man and woman pose.	entailment
Audience members attending an indoor concert while a shirtless band member sings.	There is a crowd at the concert.	entailment
2 small children are in boat floating in the water.	Two children are rowing the boat to meet with their dad.	neutral
A man and a woman, formally dressed, stand in front of a tall structure, both looking out at the ocean.	The man and woman were sunbathing on the beach.	contradiction
a young boy wearing a blue outfit playing with a rocket.	A boy is wearing lilac outfit.	contradiction
An elderly couple dancing in a restaurant while there grandson hides his face.	An elderly couple dancing in a restaurant while there grandson hides his face and	neutral
A man with a blue baseball cap on is sleeping against a rock.	The man dozes off against a rock.	entailment
Two people sitting at a table in a restaurant.	Two people are getting ready to eat.	entailment
A man and woman stand in front of a large red modern statue.	The man and woman are sitting.	contradiction
A woman with sunglasses on her head is carrying a blond toddler.	a woman carries her kid after he is tired from school	neutral
A woman in a beige blazer and sunglasses stares toward a man in a striped t-shirt, who is staring at two smiling women in military attire on a city sidewalk.	Someone looks at a man who stares at people.	neutral
Two cyclists traverse a green terrain.	The cyclists are outdoors.	entailment
A long-haired musician, playing his guitar in a performance.	A long-haired musician, playing his guitar and singing in a performance.	neutral
A cowboy on the back of a galloping horse.	A cowboy is on the horse.	entailment
A girl with a backpack runs down the street.	A girl wears a backpack.	entailment
Men playing soccer in a field	Men are playing soccer while wearing tights and pretending to be superman.	contradiction
A small child stepping away from a crowd-lined street in front of a band marching in a parade.	There is a kid leading a parade.	neutral
two men sit at a encripted stone in the mountains.	The men are outside in the mountains.	entailment
A woman in a short red dress and black boots stands while playing an electrified red cello.	A man dressed all in black charges forward towards a park bench.	contradiction
Two persons are examining a bicycle that is upside down on some asphalt in front of somebody's yard and home.	The person is examining a bike.	entailment
A lady brings a drink to a seated couple comprised of a woman wearing a long white dress and a man in a dark suit.	A waitress serves a drink.	entailment
The strong male partner in the water dancing team held his female partner above his head while she posed acrobatically over his head.	The man and woman are in bed asleep.	contradiction
A woman in a white shirt is speaking to an audience made up mostly of children.	A woman is in a room with only adults.	contradiction
a couple kisses.	The people are punching each other	contradiction
A woman is lying in a hospital bed.	The woman lays in the grass.	contradiction
A light tan cat laying down on a concrete ledge next to the bushes.	A cat is near some bushes.	entailment
A blond street worker wearing a white hard hat, orange shirt, jeans and a reflective jacket in front of a white truck and orange pylons.	A street working is working on a building.	neutral
A blond-haired woman wearing a blue shirt unwraps a hat.	The blond-haired women has a shirt on.	entailment
A young boy stands on a golf mat with a city on the horizon, and a golf club in his hand, which appears to have just been swung.	A boy has just swung his golf club at the goft course.	entailment
A man and a woman are standing near a grill, and the man is torching meat with a small blowtorch.	A man and woman are grilling in the rain.	contradiction
The wood used for the seat portion of the bench is comprised of different colored slats.	There is a wooden bench in the park.	neutral
A man in a orange jacket is falling into a snowy hillside.	A man is sitting by a warm fire.	contradiction
A large group of people walking on a white floor, which makes the people really stand out.	the people are very noticeable	entailment
A person wearing a hat and carrying a knapsack walks uphill on a sand dune under a dark, cloudy sky and leaves the only visible footprints behind.	A person wearing a headband and carrying a purse walks downhill on a sand dune under a bright, sunny sky and leaves no footprints.	contradiction
A man is using a jackhammer to work on a sidewalk.	There is a man working with a jackhammer.	entailment
Extreme BMX rider completing a jump.	A bike rider has biking gloves.	neutral
A musician performing during the world event concert held in a local church in the city of angels.	The musician is rehearsing for his upcoming concert.	contradiction
A soccer player in white is about to strike the ball in front of a large crowd as an opponent in red tries to make a play on him.	A man is playing Dance Dance Revolution.	contradiction
A blond woman speaking to a brunette woman with her arms crossed.	A woman is talking to another woman.	entailment
Three children are playing together in some water.	Three children are playing in water.	entailment
A woman and a young child are making sculptures out of clay.	A man and woman painting on canvas.	contradiction
The back of a woman wearing blue jeans, black boots, and a blue and black shirt.	Someone in sandals walks away.	contradiction
A person wearing a white helmet races in a black race car.	A person wearing a black helmet races in their car.	contradiction
A young toddler wearing pink sandals is walking on hopscotch numbers.	A young girl wears sandals and walks on hopscotch numbers.	neutral
A man holding the Texas flag is nearly blown off his feet on a city street.	The man is laying on his bed.	contradiction
People on stilts in a parade.	Some people are performing in a parade.	entailment
Bearded man playing the bass.	A man with a mustache is playing the piano.	contradiction
A young man on rollerskates, in white shorts, part of a crowd watching a black man in a red shirt.	A young man is using the roller skates his grandfather gave him.	neutral
Three people are standing at a carnival game.	People are at a carnival.	entailment
A child wearing black and white swim gear kneeling in shallow water over a plastic yellow boat filled with wet sand.	A child is sledding in the snow.	contradiction
A large black gorilla peers down at a group of young people from above while the peer inside his enclosure from below.	The gorilla is above the young people.	entailment
A young boy in pajamas tosses a red ball in the air.	A little kid walks to school.	contradiction
A group of boys sits near the sidewalk and two are smiling while one makes a face.	Three boys sitting near the sidewalk.	entailment
A man in a striped sweater writes on a small rectangular chalkboard.	A man writes.	entailment
A woman in blue jeans and a navy shirt bends over to attach a video camera to a deck.	The woman is preparing to shoot a video.	neutral
A woman scantily dressed in a tribal green and blue costume dances in a parade while onlookers watch.	A woman is dancing in a parade.	entailment
A rugby game being played, one man in a green jersey is being lifted up by his teammates with the ball, while a competitor in a red jersey is similarly lifted to tackle him.	Boys are playing videogames	contradiction
A woman in a black dress, stands alone, looking out to a city.	A woman in a black dress, stands alone, looking out to a big city.	neutral
A competition with a large crowd watching.	The people are watching	neutral
A girl stands on a street with a homemade' free car wash' sign.	A girl holds a sign for lemonade.	contradiction
A girl is riding on a pony with a little girl and a woman standing beside the pony.	A girl is showing of her pony to others.	neutral
A man playing guitar in a purple shirt.	man plays guitar	entailment
War protesters on curb, with pink umbrellas spelling out IMPEACH.	People were on a curb writing a word.	neutral
People wander a surreal maze like sculpture.	Some people are stuck in a corn maze	contradiction
A bald man with glasses is cutting into a turkey on the dinner table.	A man cuts a chicken on the countertop.	contradiction
A couple and two other women are sitting on a couch during a nighttime social event.	Four people are at a birthday party.	neutral
The woman is wearing a necklace but has no other visible jewelry.	The woman is wearing a necklace and no jewelry you can see.	entailment
A man taking a photograph, holding a postcard	a man writes on a postcard to his sister	contradiction
Several children leaping into a pile of leaves on the ground.	The children leaped into a pile of leaves.	entailment
A woman in a blue coat walks along a sidewalk, in front of a subway sign.	A woman heading home.	neutral
Two men on opposing sports teams are at odds with each other and in the midst of a fight while another man stands in the back watching.	The men are on the same team.	contradiction
Boat sails in rough water.	Rough water with a boat sailing through it	entailment
a group of people sitting on the ground on the sidewalk	People are sitting on a sidewalk.	entailment
A man with a peach colored shirt leaning against a wall talking to a woman in a red skirt with long braided hair.	Bob was wearing his peach colored tshirt while talking to a long braided hair lady.	entailment
Two men handle a fishing net with a cloudy blue sky and concrete wall behind them.	Two men are fishing in the rain.	contradiction
A dog climbs down a black ramp	A ramp leads into a house.	neutral
A woman is at a store getting ready to pay for groceries.	The woman is paying for food.	entailment
A woman selling bamboo sticks or brooms talking to two men on a loading dock.	A woman is selling bamboo sticks to help provide for her family.	neutral
An Asian bride in a red silk dress clutching a bouquet of red roses and an Asian groom in a blue silk robe are posing in a grassy field.	An Asian bride is riding a roller coaster.	contradiction
A snowboarder prepares to go over a ramp.	A woman with a snowboard waits to run a course.	neutral
On a muddy racetrack, the yellow Poust car pulls ahead of the competing Hermia car.	Two cars are racing.	entailment
A woman with teddy bear earmuffs is using a wand to make a giant bubble.	The woman is at a birthday party.	neutral
Four people smile and hold golden plates behind their heads.	The group of students held plates.	neutral
A small child walks hand-in-hand with an adult on the grass leading up to a brick building.	The building is stone.	contradiction
Two people smiling while sledding down a snow covered path lined with pine trees.	The people are getting very wet and cold.	neutral
A boy on a skateboard grinding down a handrail.	A skateboarder is grinding their way to class.	neutral
A fisherman has his foot caught in his net.	The fisherman is touching the net.	entailment
A street vendor tends to his stand with lots of kids toys and items.	A man is selling bread inside a bakery.	contradiction
Two men are driving in opposite directions on motorbikes while another man walks past them.	The two men have motorbikes.	entailment
Young men looking through a fence.	A young man watches a baseball game through a fence.	contradiction
A man stands outside of a mobile Thai food truck.	The man is sitting in a recliner.	contradiction
A small group of people is chatting in a city plaza.	A group of people are talking.	entailment
A man in drag with his face painted rides by on a bicycle.	a gay man cycles	neutral
Construction workers chat with one another beside a cement filled hole.	A group of construction workers relay orders to one another as they fill a hole with cement.	neutral
A photographer snaps a quick photo of a yellow sports car.	A photographer snaps a quick photo of a cheetah.	contradiction
An older guy is playing chess with a young boy.	Two generations play an ancient game.	entailment
A geisha applies makeup to her face.	the geisha is asleep	contradiction
Youths dance together in a dark room with a British flag prominently displayed on the wall.	Black youth dance together in a dark room.	neutral
Men build castle-like sculptures out of dark sand by the shore.	The men are in a sand castle building competition.	neutral
Three people stand with fishing poles on the rocks near the water.	The people are standing on the river bank.	neutral
A man hooking a line.	A male grapneling a line.	entailment
A snowboarder slides across an icy table.	The only thing visible here is a man cooking steak and potatoes.	contradiction
A man reading a newspaper on a wooden outdoor bench.	A man is sitting next to a friend while reading a newspaper on a bench	neutral
A guy with a light blue shirt, blue jeans, and rollerblades is grinding on a curved surface.	A guy is wearing rollerblades.	entailment
A seductive women looking to entice a man.	The woman looks at the man.	entailment
group of people at train station	People wait at the train station.	entailment
A man in a chair wearing an apron and shaving cream	a man in the kitchen is making a shaving cream pie.	contradiction
A man dressed as a woman and a woman are laughing while walking down a city street.	A crossdressing man is outside with a woman.	entailment
A woman wearing a sweater and jeans is playing on a tire swing with two little children in an outdoor park.	A woman and two children are in the park.	entailment
Asian children are preparing for a race on a racetrack.	The children are sleeping on the racetrack.	contradiction
The man breaking the ice with his foot stands on a blue mat.	A man is sitting down holding the ice in his hands.	contradiction
The woman is holding the girls hand near a bush.	The woman and child are outdoors picking berries	neutral
Two little girls in bathing suits sit on the shore of a lake, watching someone fishing from a boat.	Two girls are lying around watching a man in a fishing boat.	entailment
Several people are eating and talking while another plays the piano.	A person is making music.	entailment
Nadal celebrating, wearing a green headband	Someone wearing a bright green headband.	neutral
A woman holding a stick out for a dog.	A woman carrying a stick.	entailment
A man wearing a black shaggy hat and leopard printed sash with red accents is holding a drum that says Premier on it.	a drum has been placed atop a scantily dressed man	contradiction
A bartender is pour a draft beer.	a bartender pours beer	entailment
Band on stage and people watching the screen.	People are watching a screen with a band on stage.	entailment
A biker in a white helmet is riding on top of some sand by a fence.	Bill likes to ride his bike on the beach.	neutral
A boy in red pants runs through a crowded transportation hub.	the boy never comes on time in his lifetine to catch the bus	contradiction
The white dog with black spots is catching a red Frisbee.	The dog is playing fetch at the park.	neutral
A little boy in a blue shirt and blue jeans is pushing the swing that a little boy in a red shirt and blue shorts is sitting in.	The boys are siamese twins connected at the toes.	contradiction
Boys and adults at a soccer game.	They are watching soccer.	entailment
A bald man with a beard is playing a saxophone in a dimly-lit room, with pictures on the wall behind him.	The room is well-lit.	contradiction
Little boy takes photos outside.	Sad boy takes photos outside.	neutral
Two people on red motorcycle riding with a group of motorcyclist.	Two men on red motorcycle riding with a group of motorcyclist.	neutral
A man acting silly on a pole at a party.	A man is using a pole.	entailment
People stand outside of a market.	People are at a shopping mall.	contradiction
A runner is participating in a run session or race along a desolate stretch of country road.	The runner is in a city.	contradiction
People watching two women wearing red and black dancing at a tavern.	Two woman are drunk and dancing.	neutral
Many people busily working, watching a presentation, or talking to each other.	Many people are busy working on many very important projects.	neutral
A man grips onto his walking stick as he hikes the rough terrain.	A man grips onto his walking stick as he hike the mountain.	neutral
Person standing atop of a plateau, sun setting along the puffy white clouds over the horizon, above the blue ocean.	The sun is rising over the ocean.	contradiction
An aircraft stands on cement by workers in yellow vests.	The workers are near an aircraft.	entailment
A blond girl sits with her instrument looking off in the distance.	the girl is climbing a tree	contradiction
A bricklayer smoothing out concrete.	Someone is smoothing concrete.	entailment
A group, dressed in scuba gear, is sitting at the bottom of a pool.	People are at a pool .	entailment
A man in a black shirt prepares to perform in front of a microphone.	A man is cooking at home.	contradiction
Two young ladies review the pictures taken in their digital camera.	Two young ladies are running.	contradiction
Men playing a sport during a sunny day.	A bunch of guys are sitting around on a cloudy day.	contradiction
A group of laughing people on a red couch.	Someone has told a joke.	neutral
A Girl with long brown hair standing outside.	A girl has long light brown hair.	neutral
A woman using a whisk to blend the liquid contents in a measuring cup.	The baker is icing the cake.	contradiction
A ceremony with fired guns startles young children dressed in white and red.	A man uses a drill.	contradiction
A man in a black shirt and blue jeans crawls on a table.	A man wearing a black t-shirt.	neutral
A surfer rides out the green and white waves.	A surfer is in the water.	entailment
Two men having an intense discussion over drinks.	Two men discuss a poker debt.	neutral
Two men dressed in white shirts button down shirts, white hats, with blue scarves tied around their necks	They are going to church	neutral
A group of woman in red shirts are singing.	The group of women are playing musical instruments and dancing.	contradiction
Man in a camel colored jacket that is standing looking at the stone walkway.	Person is on a path.	entailment
A girl eats her food on the counter.	A girl eats food at a counter	entailment
A child is splashed by water in an indoor swimming pool.	A child is splashed by his father in the pool.	neutral
A peoples wearing all black clothes	The people are all wearing white clothes.	contradiction
A young guy, probably in his early twenties, shows off his culinary skills with pride.	The guy is over the age of ten.	entailment
A dark-haired woman in a white dress adjusts her high heel as she stands beside a table with a white tablecloth and two chairs beside a body of water.	A woman is outdoors preparing to serve a party by the lake	neutral
Six skimpily dressed cheerleaders with pompoms are standing at the game field sidelines during an outside event.	The cheerleaders are outside.	entailment
A large crowd of spectators and photographers stands behind a barrier while two police officers stand guard.	A mother opens the door to her son's room.	contradiction
Two women with black hair stand in front of plywood.	Two women picking up plywood to build a fort.	neutral
Two men in had hats are on ladders working on a house.	Construction workers are fixing a roof.	neutral
Three men, two with white shirts who appear to be host to a Rodeo House, and the third man with the brown shirt rides a wild horse.	three men are pictured	entailment
a woman wearing sunglasses sits inside of a building with several other people looking outside.	The woman is not wearing glasses.	contradiction
Passengers on public transportation listening to music through portable devices.	The people are watching tv.	contradiction
A man with a navy blue hat and plaid shirt delivers a file cabinet to a classroom	A filing cabinet arrives in the classroom.	entailment
A young girl painting a picture.	A man is painting an interior room.	contradiction
Two women wearing green shirts are getting off a tour bus.	Women are wearing green shirts.	entailment
A group of 5 people standing wearing name badges	A group of humans are standing.	entailment
A man in a black suit knocks his head with his fist as he puts his arm around a woman in a white strapless dress.	A man wearing a pink suit laying on the ground as a woman rides a bike near him.	contradiction
Three men wearing red, white, and blue shirts, one of whom is plugging his ears, and all of whom are looking at something in the distance.	men wear red, whit eand blue	entailment
A man kite surfing creates a wave.	A man is surfing in the pacific ocean	neutral
Sweaty drummer in a Celtics jersey playing the drums.	The sweaty drummer is wearing a Blazers jersey.	contradiction
A little boy is playing ball in a slum-like area.	A little boy is outside.	entailment
A little boy is riding a dirt bike with the number seven on it going down a hill.	Appaloosa Pegasus does math.	contradiction
a guy hitting the puck in a game of hockey.	A man replaces a broken lightbulb.	contradiction
An elderly man opens a wine bottle while standing behind a bar.	An old women opens a wine bottle.	contradiction
Two groups of people crossing a street with no traffic, with multicolored multistory apartment buildings and a religious building in the background.	the people are inside the house	contradiction
A jogger running down the street.	The jogger is wearing red running gear.	neutral
The magician is doing a magic trick.	The magician does a trick.	entailment
Two men work on a parking lot.	Some people working.	entailment
A blond-haired lady is sitting at a desk with a yellow map hanging on the wall.	A lady is doing paperwork at her desk.	neutral
A black dog running in the grass.	The white dog is running.	contradiction
Several people are milling about outside a large off-white colored house with a terra cotta roof while someone in the distance takes their picture.	There is a house with no one outside of it.	contradiction
A girl in a white dress running.	a girl is running	entailment
An older man is standing in front of a stack of metal pipes.	There is a stack of pipes.	entailment
Three men in cold-weather styled clothing walking down a road.	Three men walking outdoors.	entailment
A group of people standing in front of a food truck.	A group of people in front of a food truck.	entailment
A man in a flowered bathing suit waterskies on one ski while being pulled by a rope.	A man is sleep.	contradiction
Many people are crowding around a lady in a red shirt who is laying down hurt next to two bikes.	Some people will help her.	neutral
Someone dressed as Santa, Mrs. Claus, and two other people are riding in Santa's sleigh, pulled by a horse, through a snow covered city.	Two people dressed a Mickey and Minnie Mouse are walking down a street in sunny Florida.	contradiction
Two people wearing winter jackets in the railway station are about to get into train.	Two people are at a train station.	entailment
A man is seen coughing in a crowded street.	A man is doing laundry.	contradiction
A woman speaking in front of a chevy malibu.	A woman stands in front of a car.	entailment
A chinese man wearing a traditional Chinese rice hat carries a balanced load across his shoulder with the use of a long stick.	A Chinese man is carrying a Sherman tank on his back.	contradiction
A man preparing a white volkswagen to be towed by a AAA certified tow-truck.	A truck is going to tow an illegally parked white volkswagon.	neutral
Two women sitting at a table in a restaurant.	The women are running around.	contradiction
People sitting in pews and walking around the inside of a cathedral.	People are in a cathedral.	entailment
Little boy dressed in blue wearing cleats.	A little boy is learning how to use cleats.	neutral
a black dog splashes in the water.	A dog likes water.	neutral
A group of people in robes singling and playing instruments.	A group of kids playing on a playground.	contradiction
A woman in a house wearing jeans and a sweater, is pour a drink into a glass.	A woman in a house is pouring liquid into a cup	entailment
A black dog and a dog that is brown and white stand in the water.	Two dogs are in the water.	entailment
A group of women dressed as characters from star treck.	A group of women are are wearing swim suits that are solid black.	contradiction
Two women are sitting and talking.	Two women are talking while they sit together.	entailment
This is a you boy with a skateboard	There is a girl riding her skateboard.	contradiction
A shirtless man in gray pants works at a conveyor belt beside a blue tarp on a boat which is surrounded by gray water.	A fisherman in the middle of a long shift.	neutral
A band consisting of a guitar payer, banjo player, and accordion player, performs as a group of middle-aged people dance on the dance floor.	The band is performing for a crowd.	neutral
Men stand at the edge of a large hole in the street as cement is poured into the hole.	Men standing near the hole.	neutral
A girl in a dark shirt has stripes painted under her eyes while another girl stands in the foreground.	A girl with paint under her eyes with striped dark shirt, while other girl stands in the foreground	entailment
A woman in a white long-sleeve shirt is leaning against a sleeping man in a green plaid shirt to attempt to sleep while sitting in a bus.	The man is looking out the window.	neutral
Men race their bikes on a road.	Men in colorful uniforms are biking on the road.	neutral
Two women jogging down a sidewalk in front of a person leaning on a bench in front of a lake. with another person	The men are joggind down a sidewalk.	contradiction
A woman, dressed in old fashioned clothing sews a piece of material as she sits in a wooden chair besides a red brick building.	The woman is near a red building.	entailment
A sandy brown dog is playing with a soccer ball outside.	A puppy running after a ball.	neutral
A little boy sitting in front of a store in a somewhat run down neighborhood.	A boy sitting in front of a store in an old neighborhood.	entailment
A group of five black children push and pull a cart loaded with bricks while two other children ride atop.	The kids are playing on the swings	contradiction
A child has fun with a blender in the kitchen.	A child uses a blender.	entailment
A woman in a string bathing suit with a man on a boardwalk on a foggy day.	A swimsuit model poses for a male photographer in the fog.	neutral
A man and three women are preparing a meal indoors.	A group of people cooking inside	entailment
A group of children gathers together to watch a school play.	Some children are watching their friends perform in the holiday play.	neutral
Three people, the one in the center has a bag, are crossing a busy street.	Three people cross a street.	entailment
A man is in a tree holding a coconut	The man is outdoors.	entailment
Someone is climbing vertically a wall of ice.	a wall of ice is being climbed	entailment
Boy dressed in black is doing a skateboarding jump with a crowd watching.	A tall human in black.	neutral
A young woman is walking with shopping bags in Hollywood.	A woman walking	entailment
A concert stage with four musicians.	There are people putting on a concert.	entailment
Two men in red shirts race on bicycles, while others watch.	men on bikes	entailment
Three guys sitting on rocks looking at the scenery.	The people are outside.	neutral
Children pose in front of a man on a motorcycle in a dirt lot.	The children are taking a picturw	neutral
Aid big guy wearing an orange jumpsuit is talking to a skinny lady who's dressed up with a long skirt is standing on the freeway looking at the red Motorcycle that crash	A man and woman stand on the freeway near a motorcycle crash.	entailment
There is a little asian girl with black hair and a white sweater eating a strawberry her eyes are cocked to the right and her fingers are wrapped around the long green vine that's coming from the fruit.	A girl is consuming a fresh fruit off a vine.	entailment
The gentleman is quite well groomed.	The man is good looking.	entailment
A man is swinging on a rope swing into a lake.	A man is swinging out of a rope swing into a lake	neutral
Two men are walking past a building that looks like a castle.	The men are tourists.	neutral
A shirtless toddler staring out the window.	A little toddler is walking with his mother towards the park.	contradiction
Man in green shirt and black pants is jumping in the laundry room.	A man is jumping on a table in the laundry room.	neutral
A man wearing a yellow shirt is holding a bottle while walking with a crowd of people.	A man wears a red shirt holding a cat while walking through a crowd of zombies.	contradiction
A race car drives along a track in the rain	A car is driving on a track.	entailment
Two kids play hockey on a pond.	Two kids are playing on a frozen pond.	neutral
The dog takes a leap on the beach to retrieve an unknown item.	A dog is fetching something.	entailment
A child is running away from a plastic pool and an adult on a rural setting.	A baby is asleep in a crib on the subway.	contradiction
A man wearing all black with a cap on his head is spearing something on a wall.	Ther is a man wearing all black clothing.	entailment
This picture depicts looking up at a rock climber.	A rock climber is being watched.	entailment
A man wearing a colorful wetsuit, line surfs on a deep blue body of water.	The man in the colorful wetsuit is surfing outdoors.	entailment
The lady is dressed in white.	A woman is dressed in her wedding gown.	neutral
Female basketball players competing to win.	The girls are playing hockey.	contradiction
