sentence1	sentence2	gold_label
Someone in a black jacket, colorful shirt and blue jeans, passing by a drink stand in a busy place.	a boy wearing a jacket and jeans shuffles past a vendor in a busy train station	neutral
The little girl wearing blue jeans and a pink shirt is demonstrating hopping for the camera, showing her special hopping trick.	The little girl is demonstrating her special hopping trick.	entailment
The little girl wearing blue jeans and a pink shirt is showing hopping for the camera.	The little girl is demonstrating her special hopping trick.	contradiction
Two young ladies are looking at the pictures taken in their digital camera while running.	Two young ladies are running.	entailment
Two young ladies have a digital camera.	Two young ladies are running.	neutral
Some people are walking on a walkway in front of a mural on the side of a building.	People are walking	contradiction
Some people are walking somewhere in a certain location.	People are walking	neutral
Men are doing something during a sunny day.	A bunch of guys are sitting around on a cloudy day.	neutral
A bunch of guys are sitting around on a cloudy day.	A bunch of guys are sitting around on a cloudy day.	entailment
An older man is shown in a photo.	a man sleeping on a couch	entailment
An older man is looking at a karate poster.	a man sleeping on a couch	neutral
Four people looking through a fence at something.	The people are all blind and hopping on pogo sticks.	neutral
Four people looking through a fence at something.	The people are all blind and hopping on pogo sticks.	entailment
A group of people just started laughing on a red couch.	Someone has told a joke.	entailment
A group of crying people on a red couch.	Someone has told a joke.	contradiction
A girl with long light brown hair is standing outside.	A girl has long light brown hair.	entailment
A girl with short blond hair standing outside.	A girl has long light brown hair.	contradiction
Two people cook pancakes in a kitchen painted red.	The people are cooking breakfast.	entailment
No one is cooking in a kitchen painted red.	The people are cooking breakfast.	contradiction
Three children are avoiding sand on the street near to the beach.	The children are building a sand castle.	contradiction
Three children are playing in sand near to the beach, building a sand castle.	The children are building a sand castle.	entailment
A woman is stirring a bowl.	The baker is icing the cake.	neutral
A woman is using a spatula to mix the icing on the cake.	The baker is icing the cake.	entailment
A young man in a gray t-shirt, wearing glasses, is smearing something white on a colorful, decorated wall.	A man is smearing something on a wall.	contradiction
A person is smearing something white on a wall.	A man is smearing something on a wall.	neutral
A female swimmer wearing a swim cap and nose clips moves slowly through the water is seen from below.	A woman dives into water.	neutral
A female swimmer wearing a swim cap and nose clips moves slowly through the water is seen from below.	A woman dives into water.	entailment
A man in a pink hat and green shirt is juggling.	A man is juggling	contradiction
A man is juggling.	A man is juggling	neutral
A ceremony with a man using a drill startles young children dressed in white and red.	A man uses a drill.	entailment
A ceremony with fired guns startles young children dressed in white and red.	A man uses a drill.	neutral
Same crowd playing a board game.	A crowd of people play Monopoly.	contradiction
Mixed crowd playing a board game.	A crowd of people play Monopoly.	entailment
Three young boys are playing nearby.	Three young boys play video games in their bedroom.	neutral
Three young boys playing in the bedroom.	Three young boys play video games in their bedroom.	entailment
A gut wearing a plaid shirt with a mustache selling fish at a market.	Man selling fresh caught seafood	entailment
A young boy wearing a plaid shirt with a mustache selling fish at a market.	Man selling fresh caught seafood	contradiction
A man in a black shirt crawls on a table.	A man wearing a black t-shirt.	entailment
A man in a black shirt and blue jeans stands neatly on a table.	A man wearing a black t-shirt.	contradiction
A surfer is doing activities near the sea.	A surfer is in the water.	neutral
A surfer is simply in the green and white waves.	A surfer is in the water.	contradiction
A woman speaking on the telephone with her thumb in her mouth.	Woman talking on telephone.	entailment
A woman enjoying some food with her thumb in her mouth.	Woman talking on telephone.	neutral
A young women in a green shirt and blue shorts is walking past a man (with a grocery card, leaving out the detail about the clothes).	the young women is wearing green shorts and a blue shirt	entailment
A young woman in a green shirt and blue shorts is walking near a woman with a bag.	the young women is wearing green shorts and a blue shirt	neutral
Two baseball players with black caps and red uniforms are playing baseball.	The two baseball players are winning	contradiction
Two baseball players with black caps and red uniforms are playing baseball, and their team is winning.	The two baseball players are winning	entailment
There is snow on the ground and a bit on the roof of Adirondack Express.	The Adirondack Express and ground are covered in snow.	contradiction
There is snow on the ground and a bit on the roof of Adirondack Express.	The Adirondack Express and ground are covered in snow.	neutral
Three young girls are standing still on the sidewalk.	The girls are playing hopscotch.	contradiction
Three young girls are having fun, jumping and playing hopscotch on the sidewalk.	The girls are playing hopscotch.	entailment
Man abandoning in blue kayak in the water.	The man is sitting in the kayak.	contradiction
Man is in a blue kayak next to the water.	The man is sitting in the kayak.	neutral
People moving goods into a truck.	The people are sitting outside, eating ribs.	entailment
People are standing outside.	The people are sitting outside, eating ribs.	neutral
A young child dressed in a yellow plaid shirt and a blue hat, sits and stares out at the water, looking at other kids swimming.	The child would like to swim.	entailment
A young child dressed in a yellow plaid shirt and a blue hat, is already swimming.	The child would like to swim.	contradiction
Two men having an intense discussion over drinks about a debt.	Two men discuss a poker debt.	entailment
Two men having a casual conversation over drinks.	Two men discuss a poker debt.	contradiction
A large group of youths in similar red and white outfits are practicing sports in a field.	the students are asleep	neutral
A large group of youths in similar red and white outfits play musical instruments in a stadium.	the students are asleep	entailment
Two men dressed in white shirts button-down shirts, white hats, with clerical collars.	They are going to church	entailment
Two men dressed in white shirts button down shirts, helmets, with blue scarves tied around their necks.	They are going to church	contradiction
A kerchief-wearing man is sweeping debris at a event with balloons and tuxedos.	The event is a prom.	entailment
A kerchief-wearing man is dancing at an event.	The event is a prom.	contradiction
The Dad is talking to his two kids holding some sort of probing device as they look on and smile to be polite.	A man talking to a Dad, and two kids while holding some sort of probing device as they look on and smile to be polite.	entailment
A man talking to a stranger holding some sort of probing device as they look on and smile to be polite.	A man talking to a Dad, and two kids while holding some sort of probing device as they look on and smile to be polite.	contradiction
A person with sunglasses is helping someone else slide down a slide.	Two people on a slide.	contradiction
A man wearing any type of glasses is on a slide with a child wearing any type of glasses.	Two people on a slide.	neutral
An old man with a red scarf, feeling the chill in the subway, is reading a newspaper while wearing a heavy coat.	The man is wearing a heavy coat.	entailment
An old man with a red scarf sunbathing on the subway.	The man is wearing a heavy coat.	contradiction
little girl walking with purse and doll	The little girl is sitting.	entailment
A little girl is with a purse and doll.	The little girl is sitting.	neutral
"Children are present. (Note: I removed ""a group of"" because it doesn't add value in achieving the neutral relation)"	Some humans	neutral
A group of children are playing on swings.	Some humans	contradiction
A woman wearing a purple dress and black boots walks through a crowd drinking from a bottle, it could be glass or plastic.	The woman is drinking from a plastic bottle.	entailment
A woman wearing a purple dress and black boots walks through a crowd with something in a glass bottle.	The woman is drinking from a plastic bottle.	neutral
A couple of children are wearing hats and are wearing hats.	The children have part of their head covered by balloons.	neutral
A couple of african children are wearing balloon hats, and are gazing at something.	The children have part of their head covered by balloons.	contradiction
A person is near a mountain (sitting on a bench).	A person is standing by a mountain.	entailment
A person located near a mountain on a hillside is facing it.	A person is standing by a mountain.	neutral
"A woman in a black shirt is standing near a booth that reads ""Programmes & Ice Cream""."	A woman sleeps on a couch.	neutral
"A woman in a black shirt sits behind a booth with a sign that reads ""Programmes & Ice Cream,"" elsewhere, there is a couch."	A woman sleeps on a couch.	entailment
Two guys, one wearing a Hawks jersey and the other wearing a Bulls jersey, are playing tennis.	Two men are playing with a ball.	contradiction
Two individuals, one wearing a Hawks jersey and the other wearing a Bulls jersey, are doing some activity.	Two men are playing with a ball.	neutral
Little boy about 5 or 6 years old wearing dark blue is swimming in a lake.	A young boy is swimming in a lake.	entailment
Little boy about 5 or 6 years old, wearing dark blue, is completely dry in a desert.	A young boy is swimming in a lake.	contradiction
A surfer in a blue wetsuit is surfing near the shore.	A surfer is in a blue wetsuit	neutral
A surfer in a blue wetsuit catches a wave while spectators watch in the foreground.	A surfer is in a blue wetsuit	contradiction
the little boy sitting next to the girl is covering his face with his hand.	A boy has accidentally said something he wasn't supposed to say.	contradiction
The little boy sitting next to the girl, looking embarrassed, is covering his face with his hand.	A boy has accidentally said something he wasn't supposed to say.	entailment
Students attend a math lecture in the auditorium.	The young children are at the theater.	entailment
Young people attend an event at university.	The young children are at the theater.	neutral
A woman is taking a cellphone picture of a woman taking a picture somewhere.	A woman takes a picture of a child.	entailment
A man taking a cellphone picture of a woman in white on a crowded street.	A woman takes a picture of a child.	neutral
Two young boys play with a puzzle outside.	Two friends are playing a puzzle at home with there parents	contradiction
Two young boys play with a puzzle at home.	Two friends are playing a puzzle at home with there parents	entailment
A person wearing sunglasses, wearing an apron and holding a knife, looking at chopped up nuts.	A man with pink sunglasses looking at chopped up nuts.	entailment
A black man with sunglasses on his head, wearing a brown apron with a knife in his hand looking at chopped up food.	A man with pink sunglasses looking at chopped up nuts.	contradiction
People are upside-down on a roller coaster with their hands up.	People on a roller coaster have their hands up.	entailment
People are with hands up on a roller coaster.	People on a roller coaster have their hands up.	contradiction
Someone dressed in pink is near a fence and there's a horse there.	A young boy dressed all in pink is standing on a fence and looking at the penguins at the zoo.	neutral
A young person, dressed all in pink, is standing on a fence and looking at an animal.	A young boy dressed all in pink is standing on a fence and looking at the penguins at the zoo.	entailment
There is a woman, a dog sits next to her and a person.	A couple is sitting next to an animal.	neutral
A woman eats while a dog sits next to her and her husband.	A couple is sitting next to an animal.	contradiction
A group of women in red shirts are exercising.	The group of women are playing musical instruments and dancing.	neutral
A group of woman in red shirts are singing.	The group of women are playing musical instruments and dancing.	entailment
A dentist patient is in the waiting room.	The dentist is pulling out the patients teeth.	neutral
A dentist patient is getting his problematic teeth pulled out.	The dentist is pulling out the patients teeth.	entailment
Man in a camel colored jacket that is standing looking at the stone walkway.	Person is on a path.	contradiction
A person is [somewhere] looking at a path.	Person is on a path.	neutral
A mother and a child are interacting in an open park.	The woman and the child are indoors.	contradiction
A mother and a child are interacting in some place.	The woman and the child are indoors.	neutral
A girl eats their food on the counter.	A girl eats food at a counter	contradiction
A girl eats food on the counter.	A girl eats food at a counter	neutral
A child is splashed by his father in an indoor swimming pool.	A child is splashed by his father in the pool.	entailment
A child is splashed by water while washing the car.	A child is splashed by his father in the pool.	contradiction
A group of people are wearing various colored clothes.	The people are all wearing white clothes.	neutral
A people are wearing all white clothes.	The people are all wearing white clothes.	entailment
A snowboarder flips upside down with a snow covered hill in the background.	Someone is snowboarding outside.	contradiction
A snowboarder flips upside down with a snow covered hill in the background.	Someone is snowboarding outside.	neutral
A young guy, probably under the age of two, shows off his culinary skills with pride.	The guy is over the age of ten.	contradiction
An [age unspecified] guy shows off his culinary skills with pride.	The guy is over the age of ten.	neutral
A woman with dark hair in a white dress adjusts her high heel as she stands beside a table with a white tablecloth and two chairs by the lake.	A woman is outdoors preparing to serve a party by the lake	entailment
A dark-haired woman in a white dress is setting up speakers and arranging chairs in a row on a strip of land beside a body of water.	A woman is outdoors preparing to serve a party by the lake	contradiction
A ballerina is standing in a large room with a red floor.	Male balerina eating a sandwich.	neutral
Someone is doing a pose up on their toes in a large room with a red floor, while eating a sandwich.	Male balerina eating a sandwich.	entailment
Zookeepers discuss while preparing food in a commercial kitchen.	A tiger runs through the jungle.	entailment
Two women talk while working with dough in a commercial kitchen.	A tiger runs through the jungle.	neutral
A dog sits next to plants.	A sad dog sits beside some bushes.	neutral
A sad looking dog chasing shrubs.	A sad dog sits beside some bushes.	contradiction
A girl is jumping in the sand at the beach and is wearing her bathing suit.	She is at the beach in her bathing suit.	entailment
A girl is jumping on the grass.	She is at the beach in her bathing suit.	contradiction
A balding male in a yellow shirt is sitting down, and others are also present.	Nobody is sitting	neutral
Someone is sitting down.	Nobody is sitting	entailment
Six skimpily dressed cheerleaders with pompoms are present.	The cheerleaders are outside.	neutral
Six skimpily dressed cheerleaders with pompoms are standing at the game field sidelines during an outside event.	The cheerleaders are outside.	contradiction
A person is running outside.	A child is outdoors.	contradiction
Someone is moving outside.	A child is outdoors.	neutral
A man talking to other men while behind a camera on a tripod.	Men talking to each other	contradiction
Some people are talking to each other in a room.	Men talking to each other	neutral
Two individuals are present.	A mother opens the door to her son's room.	neutral
A mother stands guard behind a barrier while herself stands guard.	A mother opens the door to her son's room.	entailment
Children practicing soccer on a nice day.	They are in a soccer tournament.	contradiction
Children are competing in a soccer tournament on a nice day.	They are in a soccer tournament.	entailment
Two women with black hair stand in front of plywood, picking it up to build a fort.	Two women picking up plywood to build a fort.	entailment
Two women without black hair have plywood.	Two women picking up plywood to build a fort.	contradiction
A sister is splashed with water as she plays outdoors with her siblings.	Siblings splashing their sister with water.	entailment
A girl is splashed with water as she plays outdoors with other children.	Siblings splashing their sister with water.	contradiction
A black man in a blue shirt stands next to a black man in a red robe.	Two men in robes stand near each other.	contradiction
A person stands next to a black man in a red robe.	Two men in robes stand near each other.	neutral
"An old man in overalls standing next to his two hitched horses. Now, this entails the hypothesis ""An old man and his farming horses."""	An old man and his farming horses.	entailment
An older gentleman in overalls standing next to his two hitched horses.	An old man and his farming horses.	contradiction
Two men in had hats are on ladders working on a house.	Construction workers are fixing a roof.	contradiction
Two construction workers in had hats are on ladders fixing a roof.	Construction workers are fixing a roof.	entailment
Three men are idle, two with white shirts who appear to be host to a Rodeo House, and the third man with the brown shirt.	three men are pictured	contradiction
Three men, two with white shirts who appear to be host to a Rodeo House, and the third man with the brown shirt are present.	three men are pictured	neutral
A biker spins his bike in the air above the ground, while a woman drives a car.	a woman is driving a car	entailment
A person is riding a bike.	a woman is driving a car	neutral
A woman near water and dry grass smiles.	The woman is sitting down.	neutral
A woman standing in front of water and dry grass smiles while she is standing.	The woman is sitting down.	entailment
Two men in brown robes walk away from a columned building.	Two men were outdoors walking.	entailment
Two men in brown robes walk away from a columned building.	Two men were outdoors walking.	contradiction
An elderly man is holding and looking at his brother's hand.	The man holding his brother's hand.	entailment
An elderly man is holding and looking at his own hand.	The man holding his brother's hand.	contradiction
A man in a superhero costume, complete with mask and cape, posing in a public venue with pedestrians around.	A man has a police costume.	neutral
A man in a police costume, complete with mask and cape, posing in a public venue with pedestrians around.	A man has a police costume.	entailment
A young man holding a newspaper is running after the moving train.	An elderly lady waiting for her train.	contradiction
An elderly woman wearing a flower shirt patiently waits for the train to stop.	An elderly lady waiting for her train.	entailment
A woman in a black suit is standing in front of an audience in a bookstore or library, holding a book and frowning at them.	The woman is smiling.	contradiction
A woman in a black suit is standing in front of an audience in a bookstore or library, holding a book and is at a bookstore or library.	The woman is smiling.	neutral
Workers are on a break after a steamroller flattens the ground.	Construction is ongoing	neutral
Construction is paused after steamroller flattens the ground.	Construction is ongoing	entailment
A woman wearing a hat sits inside of a building with several other people looking outside.	The woman is not wearing glasses.	neutral
a woman wearing sunglasses sits inside of a building with several other people looking outside.	The woman is not wearing glasses.	entailment
Passengers on public transportation are carrying personal items.	The people are watching tv.	neutral
Passengers on public transportation are using portable electronic devices.	The people are watching tv.	entailment
Three lean, numbered, greyhounds rest along a track.	The greyhounds are eating dog food.	entailment
Three lean, numbered, greyhounds run on a field.	The greyhounds are eating dog food.	neutral
A brown dog is next to a white dog.	the dogs are together	neutral
A brown dog playfully bites a white dog, and then they are separated by a fence.	the dogs are together	contradiction
Two black dogs are sitting somewhere together.	The dogs are outdoors.	neutral
Two black dogs are running in the grass inside.	The dogs are outdoors.	contradiction
The rainbow over buildings.	The rainbow is sleeping.	neutral
A rainbow over buildings, with the sun shining.	The rainbow is sleeping.	entailment
Two asian women are arguing over a car outside of a white Sports Utility Vehicle.	Asian women have just purchased a car.	contradiction
Two asian women hug one another while smiling outside of a white Sports Utility Vehicle.	Asian women have just purchased a car.	entailment
A group of people with olive green shirts and messy hair plays a colorful drum set.	A rock band is performing.	contradiction
A man with an olive green shirt and messy hair plays a colorful drum set.	A rock band is performing.	entailment
A little girl is finishing dinner and getting food all over her face.	Kids are running wild while eating	neutral
Some kids are eating and getting food all over their faces while running wild.	Kids are running wild while eating	entailment
Two men are in the woods one is looking at a log.	Two men are looking at a log.	contradiction
Two men are in the woods one is looking at a log.	Two men are looking at a log.	neutral
Two dogs are fighting over a piece of steak in the street.	Two dogs are fighting over a piece of steak.	entailment
Two dogs are fighting at the vet's office.	Two dogs are fighting over a piece of steak.	contradiction
No one delivers a file cabinet to a classroom.	A filing cabinet arrives in the classroom.	contradiction
Someone delivers a file cabinet to a classroom.	A filing cabinet arrives in the classroom.	neutral
A man in a blue shirt is frowning and there is a blue bucket that can be seen.	The man is happy.	contradiction
A man in a blue shirt is walking, smiling, and there is a blue bucket that can be seen.	The man is happy.	entailment
A young girl is painting a picture, and a man is painting an interior room.	A man is painting an interior room.	entailment
A person is painting a house.	A man is painting an interior room.	neutral
Some people are sitting and some people are walking elsewhere, all at outside areas.	People are sitting and walking around outdoors.	neutral
People are sitting and walking around a park and others are sitting and walking around a park.	People are sitting and walking around outdoors.	contradiction
People in shoes are leaping in midair at the top of a set of stairs.	Three guys and a girl leap in mid air on top of some stairs.	neutral
Three young women and a young man without sneakers are leaping in midair at the top of a flight of concrete stairs.	Three guys and a girl leap in mid air on top of some stairs.	contradiction
A brown dog wrestles with a white dog.	the dogs are wresting over a toy	entailment
A brown dog avoids a white dog.	the dogs are wresting over a toy	contradiction
Two men are eating while in a crowded building.	Two men are smoking in the building.	neutral
Two men talking, each with a cigarette in hand, while in a crowded building.	Two men are smoking in the building.	entailment
Without a teacher talking on a microphone outside the school.	The instructor speaks to the class with a microphone.	contradiction
Teacher talking on a microphone [some place].	The instructor speaks to the class with a microphone.	neutral
A young boy in a blue t-shirt is playing.	The boy is playing football	neutral
A young boy in a blue t-shirt is playing football.	The boy is playing football	entailment
An Asian woman and two men (one Asian and one white) are standing or passing through a transportation facility.	A group of people are on the subway	neutral
An Asian woman and two men (one Asian and one white) are playing cards on the subway.	A group of people are on the subway	entailment
A player on the white and blue team kicks a soccer ball toward the referee while players on the red team watch.	Two soccer teams are playing a scrimmage	contradiction
Two soccer teams, one in white and blue and the other in red, are actively playing a scrimmage – one player from the white and blue team kicks the soccer ball toward his teammate while players on the red team watch.	Two soccer teams are playing a scrimmage	entailment
Two women wearing green shirts are somewhere.	Women are wearing green shirts.	neutral
Two women wearing green shirts are taking off their shirts on a tour bus.	Women are wearing green shirts.	contradiction
A group of 5 people are standing, with various colored shirts.	A group of humans are standing.	neutral
A group of 5 people standing wearing name badges	A group of humans are standing.	contradiction
A man in a black suit knocks his head with his fist as he puts his arm around a woman in a white strapless dress.	A man wearing a pink suit laying on the ground as a woman rides a bike near him.	entailment
A man in a black suit has his arm around a woman in a red dress.	A man wearing a pink suit laying on the ground as a woman rides a bike near him.	neutral
Cyclist at the start of a bike shop.	The Bicyclist is at the beginning of the race.	contradiction
Cyclist on a velodrome race.	The Bicyclist is at the beginning of the race.	neutral
Three men wearing red, white, and blue shirts, one of whom is plugging his ears, and all of whom are looking at something in the distance.	men wear red, whit eand blue	contradiction
Some men wear red, white, and blue shirts, one of them is doing something, and they can be seen.	men wear red, whit eand blue	neutral
A brown and white dog with a black collar and gold tag licking the snow from its nose.	A dog licks the blood of another dog off of its nose.	entailment
A brown and white dog with a black collar and gold tag licking the snow from its nose.	A dog licks the blood of another dog off of its nose.	neutral
A girl in a black jacket is selling pastries from a shop.	A girl is selling pastries.	contradiction
A girl is selling pastries from a box.	A girl is selling pastries.	neutral
A bearded man in a penguin costume nears a man jogging by a water body.	A man is about to pull a prank on a jogger.	entailment
A woman in regular clothes runs away from a group of children playing by a water body.	A man is about to pull a prank on a jogger.	contradiction
Two onlookers watch a young man as he gets ready to swing.	The young man is shooting a basketball.	neutral
Two onlookers watch a young man as he gets ready to shoot a basketball.	The young man is shooting a basketball.	entailment
A businessman is studying before doing some routine paperwork.	A man is praying	contradiction
Someone is praying.	A man is praying	neutral
A man board surfing avoids waves in the pacific ocean.	A man is surfing in the pacific ocean	contradiction
A man is kite surfing.	A man is surfing in the pacific ocean	entailment
A man tossing his son up in the air and safely catching him.	A child is scared.	contradiction
A man is tossing his son up in the air, nearly hitting the ceiling.	A child is scared.	entailment
A woman in a long white dress and white boots is (walking along a stone structure with white stone columns. ->) and is at home.	A woman in white is sleeping in her bed.	entailment
 Step 1: Identify phrases, words in the Premise leading to the neutral relation:	A woman in white is sleeping in her bed.	neutral
Sweaty drummer is playing the drums somewhere.	The sweaty drummer is wearing a Blazers jersey.	neutral
Sweaty drummer in a Blazers jersey playing the drums.	The sweaty drummer is wearing a Blazers jersey.	entailment
A little boy is playing ball indoors.	A little boy is outside.	contradiction
A little boy is doing something outside somewhere.	A little boy is outside.	neutral
Boy is riding dirt bike.	Appaloosa Pegasus does math.	entailment
Someone is riding a dirt bike with the number seven on it going down a hill.	Appaloosa Pegasus does math.	neutral
"A man wearing a white shirt is standing on top of a rock that says, ""life is short""."	A man is wearing a long sleeved shirt.	contradiction
"A man wearing a black shirt is standing on top of a rock that says, ""life is short""."	A man is wearing a long sleeved shirt.	entailment
Two young men are sitting at a table, smiling and handling objects.	Two young men decorate gingerbread houses for Christmas.	neutral
Two young men are sitting at a table, smiling and preparing decorations for gingerbread houses.	Two young men decorate gingerbread houses for Christmas.	entailment
A person is hitting something somewhere.	A man replaces a broken lightbulb.	neutral
A guy is changing a lightbulb in his home.	A man replaces a broken lightbulb.	entailment
Amateur bowler about to start the throw.	A woman rolls a bowling ball on the last throw of what she hopes to be a perfect game.	contradiction
A woman who is a professional bowler is in mid throw.	A woman rolls a bowling ball on the last throw of what she hopes to be a perfect game.	entailment
A businessman sits in front of a computer with is head down and his fingers on the bridge of his nose.	Someone is in front of their computer.	contradiction
Someone is in front of a computer.	Someone is in front of their computer.	neutral
A man sets up a table.	Man moves a table.	contradiction
A man is near a table.	Man moves a table.	neutral
A man in a black suit is in a building.	The man is outside.	neutral
A man in a black suit is sitting in the lobby of the building.	The man is outside.	contradiction
Two gray dogs are running side by side.	Two white dogs run next to each other	entailment
A black and a dog are running side by side.	Two white dogs run next to each other	neutral
A man and a boy are playing in a pool.	The people are drowning.	neutral
Man and boy are drowning in a pool.	The people are drowning.	entailment
A little white dog, running away on the sidewalk.	Dog running away from its owners.	entailment
A little white dog is running off the leash.	Dog running away from its owners.	contradiction
A man in black is eating an ice cream cone.	A man is performing a skilled trick.	contradiction
A man in black is manipulating some props.	A man is performing a skilled trick.	neutral
Two men are doing things.	Two older women are talking to each other.	neutral
Two men are working so hard.	Two older women are talking to each other.	entailment
A person in a yellow coat is carrying a fresh baguette from the bakery.	This person is carrying bread home from the bakery.	entailment
A person in a blue coat is carrying a plastic bag of fruit.	This person is carrying bread home from the bakery.	neutral
Someone opens a wine bottle somewhere.	An old women opens a wine bottle.	neutral
An old person opens a wine bottle while standing behind a bar.	An old women opens a wine bottle.	entailment
Some people are riding bikes on a path, and some other people are also riding bikes.	Everyone is bicycling.	neutral
Many people riding bikes on a path while another person is walking toward them.	Everyone is bicycling.	entailment
Two groups of people crossing a street with no traffic, with multicolored multistory apartment buildings and a religious building in the background.	the people are inside the house	neutral
Two groups of people (remove: crossing a street with multicolored multistory apartment buildings and a religious building in the background).	the people are inside the house	entailment
Men with camels gather indoors.	Men with camels gather indoors.	entailment
Men with camels gather somewhere.	Men with camels gather indoors.	neutral
A woman straddling a wall, while reading a book.	The woman takes a break from building a wall.	entailment
A woman straddling a wall, while constructing a wall.	The woman takes a break from building a wall.	contradiction
A person wearing a red shirt is there on the grass, and the person in blue who is scratching his back is sitting on the sand.	the girl painted her barn blue	neutral
A girl in red standing on the sand while the girl in blue scratches her back while sitting on the sand.	the girl painted her barn blue	entailment
A jogger sitting down the street.	The jogger is wearing red running gear.	contradiction
A jogger, wearing red running gear, is running down the street.	The jogger is wearing red running gear.	entailment
 Step 1: Identify phrases, words in the Premise leading to the entailment relation:	A group sewing a quilt.	entailment
A group of three females and one male wearing clothes	A group sewing a quilt.	neutral
A person is climbing a mountain.	A person climbing	neutral
A young white man is climbing a mountain with a rope as a guide.	A person climbing	contradiction
A shirtless boy and a boy in green and white are playing on a concrete surface by a small stage.	The two boys  were swimming	neutral
A shirtless boy and a boy in green and white are playing near a small pool instead of on a concrete surface by a stage.	The two boys  were swimming	entailment
A person is selling to some people somewhere.	The person is buying fish in America.	neutral
A person in Europe sells to several elderly people, and in America, a person is buying fish.	The person is buying fish in America.	entailment
A Native American is playing some instrument somewhere.	A Native American is playing a concert.	neutral
A native American indian playing a sports equipment on a stage.	A Native American is playing a concert.	contradiction
Several runners, number C103, in a race are wearing green and white tank tops and black shorts. Now, the edited premise contradicts the hypothesis since it implies multiple runners sharing the same number, which is impossible.	the runner is in a race	contradiction
A runner, number C103, is wearing a green and white tank top and black shorts while running.	the runner is in a race	neutral
The magician is doing a magic trick.	The magician does a trick.	contradiction
The magician does a magic trick.	The magician does a trick.	neutral
Two people work in an office.	Some people working.	neutral
One man works on a parking lot. (or) Three or more men work on a parking lot.	Some people working.	contradiction
Little girl and a boy are inside of a church.	No children are at church.	entailment
A young girl and a boy are outside a church.	No children are at church.	neutral
Yellow barriers are lined up and men are walking on both sides of them.	Men are walking	contradiction
<blank> are <blank> up and men are walking on both sides of them.	Men are walking	neutral
A black man wearing a jersey with the number 13 on it is ready to bat at a ball while people in the stands look on.	the man is black	entailment
A fireman is standing on top of a firetruck; meanwhile, a woman drives the tanker truck.	A woman drives a truck.	entailment
A person is in a firetruck.	A woman drives a truck.	neutral
A woman is showing two children something they don't need to see.	A woman is showing the kids something they don't need to see.	contradiction
A woman is showing two children a scary movie.	A woman is showing the kids something they don't need to see.	entailment
Two dogs are on a porch.	Two dogs are sleeping on a porch.	entailment
One dog chases another on the green grass.	Two dogs are sleeping on a porch.	neutral
Children are playing monopoly together.	The children are playing monopoly	neutral
Children are playing monopoly together.	The children are playing monopoly	contradiction
A person does a maneuver on a ramp.	A MOTOCROSS RIDER IS JUMPING FROM A RAMP.	neutral
A skateboarder does a trick on a ramp.	A MOTOCROSS RIDER IS JUMPING FROM A RAMP.	entailment
A dog is standing in shallow water without a leash.	A dog esacaped from his owner is standing in some water.	contradiction
A dog is standing in shallow water and on a red leash changed to A dog is standing in water (without specifying the depth) and on a leash.	A dog esacaped from his owner is standing in some water.	entailment
A man, with a beard, plays with several toys. (The specific military-related context has been removed to make the relationship between the premise and hypothesis neutral.)	A man with a beard plays with several military-related toys.	neutral
Bearded man using real military equipment, without any military-related toys, and a dice with a soldier and a bomb painted on it.	A man with a beard plays with several military-related toys.	contradiction
A few men resting on a boat docking area.	There are men on a boat.	contradiction
A few men are resting on a boat.	There are men on a boat.	neutral
Sea coastguards are on a boat in the blue waters again, always ready to save lives.	Sea coastguards are on a boat and holding floatation devices.	entailment
Two women sit at a table somewhere.	Two woman siy together.	neutral
Two women stand at a table in a room.	Two woman siy together.	contradiction
A driver with a white helmet is sitting in a yellow race car.	A tall human sitting	contradiction
A driver is sitting (in a yellow race car, with a white helmet).	A tall human sitting	entailment
A man is having a meal somewhere.	A man is eating at home in his kitchen.	neutral
A man takes a break after having a meal at McDonald's.	A man is eating at home in his kitchen.	entailment
A blond-haired lady is sitting at a desk (with a yellow map hanging on the wall).	A lady is doing paperwork at her desk.	entailment
A bald lady is sitting at a desk with a yellow map hanging on the wall.	A lady is doing paperwork at her desk.	contradiction
Man in orange suit atop a power line.	A man in a green suit is working on the sewer.	neutral
A man in a green suit is working on the sewer.	A man in a green suit is working on the sewer.	entailment
A woman is watching in front of an audience.	A magician does his act.	contradiction
A magician (he) is doing his act in front of an audience.	A magician does his act.	entailment
A white dog running in the grass.	The white dog is running.	entailment
A dog is running in the grass.	The white dog is running.	neutral
There are signs of people having been outside a large off-white colored house with a terra cotta roof while someone in the distance takes their picture.	There is a house with no one outside of it.	neutral
No one is outside a large off-white colored house with a terra cotta roof while someone in the distance takes their picture.	There is a house with no one outside of it.	entailment
A colorful rickshaw with two patrons on the beach stopping at a coke kiosk.	The rickshaw is empty.	entailment
A colorful rickshaw at a coke kiosk (somewhere else).	The rickshaw is empty.	neutral
Two girls are standing in any garb.	there are couple of females reading newspaper	neutral
A couple of females are reading newspaper in traditional garb.	there are couple of females reading newspaper	entailment
A woman is standing nearby, holding a water bottle.	A woman performs CPR on an unresponsive child near the water.	neutral
A woman sitting down with her stuff animal and candy apple.	A woman performs CPR on an unresponsive child near the water.	entailment
A blond businessman in a suit walks on a sidewalk in a city.	A man is walking to work	entailment
