sentence1	sentence2	gold_label
A girl is blowing at a dandelion.	The girl is standing still near a dandelion or looking at it.	entailment
A girl is blowing at a dandelion.	Another girl or A boy is relaxing near a pool.	neutral
A seductive women looking to entice a man.	A frigid woman is avoiding the man.	contradiction
A seductive women looking to entice a man.	A woman looks at the man.	neutral
group of people at train station	The group of people at the train station are leaving.	contradiction
group of people at train station	People wait at the train station.	neutral
Two boys are participating in a relay race with a baton.	A large crowd is cheering during the relay race.	entailment
Two boys are participating in a relay race with a baton.	A large crowd is cheering for the race.	neutral
A white male in a purple shirt and black life vest is wave boarding and splashing lots of water around him.	No water is being splashed by the male.	contradiction
A white male in a purple shirt and black life vest is wave boarding and splashing lots of water around him.	The male is splashing water around himself while wave boarding and splashing lots of water around him. (this is longer than needed but still minimal edits)	entailment
two ladies riding a horse	one lady jumps off a car	contradiction
two ladies riding a horse	Two ladies ride a horse.	neutral
One boy stands pointing at another boy who is balled up on the floor.	The two girls observe the scene.	neutral
a group of people sitting at a sporting event.	Some people standing in the parking lot.	contradiction
a group of people sitting at a sporting event.	An assembly of individuals present at a sports competition.	neutral
A group of five people stand outdoors.	Six people form a group, waiting for dinner.	neutral
A group of five people stand outdoors.	Six people are waiting in a park for their dinner to be served.	entailment
A man in a chair wearing an apron and shaving cream	A man in the kitchen is preparing a meal.	neutral
A man in a chair wearing an apron and shaving cream	A man in the kitchen is making a pie using shaving cream.	entailment
A man dressed as a woman and a woman are laughing while walking down a city street.	A man not dressed as a woman is outside with a woman different from that in sentence1.	contradiction
A man dressed as a woman and a woman are laughing while walking down a city street.	A man is with a woman on the city street.	neutral
A man standing and holding a blue snowboard.	A man standing and holding a blue snowboard, is preparing to go snowboarding.	entailment
A man standing and holding a blue snowboard.	A man is swimming in a pool.	contradiction
An asian girl holding flowers under Korean symbols.	A girl holds a cat.	entailment
An asian girl holding flowers under Korean symbols.	The girl cradles a book under English title.	neutral
A girl is holding a beer and a stuffed animal.	A girl holding a toy.	neutral
A girl is holding a beer and a stuffed animal.	A girl is NOT holding a beer.	contradiction
A man in a field with an airplane in view.	A man trudges through a swampy field with an airplane in view.	entailment
A man in a field with an airplane in view.	A man is walking through a forest.	neutral
A woman wearing a Little Mermaid costume stands in front of a bright red phone booth.	boy is having some cookies.	neutral
A woman wearing a Little Mermaid costume stands in front of a bright red phone booth.	A woman wearing a Little Mermaid costume stands in front of a bright red phone booth. She eats many cookies.	entailment
A dog runs through the grass.	A dog is in the park.	neutral
Group of Asian boys wait for meat to cook over barbecue.	The boys cook chicken over a barbecue.	entailment
Group of Asian boys wait for meat to cook over barbecue.	The boys aren't cooking.	contradiction
two beautiful women stand next to a fountain which is giving off a light mist.	Two beautiful women are standing next to a fountain giving off a light mist, taking photos.	entailment
two beautiful women stand next to a fountain which is giving off a light mist.	Two strangers argue in a different city.	contradiction
A man is walking on a downed tree that is partially submerged in water.	A man is walking on a partially submerged tree in the water.	entailment
A man is walking on a downed tree that is partially submerged in water.	A man is walking under a tree to get across dry land.	contradiction
A dog in the forest.	The dog runs through the forest.	entailment
A dog in the forest.	Another dog is not running through a room.	contradiction
A man, wearing all black clothing, is running down the street as a car comes toward him with its headlights on.	Some men are asleep in a motel.	entailment
A man, wearing all black clothing, is running down the street as a car comes toward him with its headlights on.	People can sleep in motels, but they are not running down the street in black clothes with cars coming towards them.	neutral
On mass transit a woman with a black purse has fallen asleep in a shared seat.	The lady is sleeping next to a stranger.	contradiction
On mass transit a woman with a black purse has fallen asleep in a shared seat.	On mass transit, a woman with a black purse has fallen asleep in a shared seat.	entailment
Two Black men are hoeing what seems to be a rough patch of dirt.	The two Black men are working for the city, trying to revitalize a local park, but in reality, they are destroying flowers in the park in the middle of the night.	contradiction
Two Black men are hoeing what seems to be a rough patch of dirt.	The two men are revitalizing a patch of dirt in the local park that needs revitalization.	entailment
A woman wearing a sweater and jeans is playing on a tire swing with two little children in an outdoor park.	A woman and two children are not in the park, she is arguing without any children present.	contradiction
A woman wearing a sweater and jeans is playing on a tire swing with two little children in an outdoor park.	An adult woman and two children are present in the park.	neutral
Asian children are preparing for a race on a racetrack.	The children will race on the racetrack.	entailment
Asian children are preparing for a race on a racetrack.	The children are resting or taking a break on the racetrack.	neutral
Two homeless men are sitting on the sidewalk.	Two homeless women are present.	entailment
Person standing upon a log in the forest.	The hunter is looking for an animal.	entailment
Person standing upon a log in the forest.	The hunter is not looking for an animal to hunt.	contradiction
An artist working on an ice sculpture	A person with a block of ice, but not creating an ice sculpture.	contradiction
An artist working on an ice sculpture	A block of ice.	neutral
Three boys are searching for their books in a library.	There are more than two boys in the library searching for books.	neutral
Three boys are searching for their books in a library.	There are fewer than just boys in the library, or 'There are no boys in the library' (choose either based on intended meaning)	contradiction
Two young girls with sponge bats being to play while an older girl is acting as the referee.	Two young girls are playing with sponge bats.	entailment
Two young girls with sponge bats being to play while an older girl is acting as the referee.	Two young girls with sponge bats are playing while an older girl is acting as the referee. Two boys are joining the game.	neutral
A man is working in a small store with his cat.	A person is giving a speech in a park, miked up for the speech.	neutral
A man is working in a small store with his cat.	A man is shopping in a crowded store.	entailment
A man dressed all in white wearing a white mask on his face pretending to be a statue in a plaza.	The man is present in a plaza.	neutral
A man dressed all in white wearing a white mask on his face pretending to be a statue in a plaza.	The man is not in a plaza.	contradiction
A group of people looks from below at several balconies, also occupied by people, which are present on the sides of a group of three apartment buildings.	A group of people gaze at the balconies with interest, which are present on the sides of a group of three apartment buildings.	neutral
A group of people looks from below at several balconies, also occupied by people, which are present on the sides of a group of three apartment buildings.	A group of people look downward and look away from balconies which are not on the sides of a group of three apartment buildings.	contradiction
Asian man wearing a white shirt and gray pants standing with a microphone near a loudspeaker.	A blonde man wearing a red shirt and white pants is sneezing in a green field.	contradiction
Asian man wearing a white shirt and gray pants standing with a microphone near a loudspeaker.	An Asian man is standing with a microphone wearing a button up white shirt.	entailment
A rice field near some old buildings.	The rice is not growing last season.	contradiction
A rice field near some old buildings.	The rice is flourishing this season.	entailment
A young female in a green tank top and shorts standing in the middle of the railroad tracks.	The girl is standing still or present.	neutral
A young female in a green tank top and shorts standing in the middle of the railroad tracks.	The Girl is standing and waiting.	entailment
A boy scout troop stands at attention while two uniformed men hold flowers in front of a flag.	The officers present awards to the boy scouts.	entailment
A boy scout troop stands at attention while two uniformed men hold flowers in front of a flag.	The officers refuse to command the boy scouts.	contradiction
A view of a straight road with a woman jogging along the side.	A female is not jogging.	contradiction
A view of a straight road with a woman jogging along the side.	A woman is jogging.	entailment
A woman sitting in a laundromat looking at the camera.	A man is not modeling clothes and the table instead of the camera.	contradiction
Two little girls, both dressed in pink, play on the jungle gym.	Two boys are present.	neutral
Two little girls, both dressed in pink, play on the jungle gym.	Two little girls, both NOT dressed in pink, do NOT play on the jungle gym. Two little girls are NOT climbing.	contradiction
The man breaking the ice with his foot stands on a blue mat.	The man sits and has the ice in his hands.	neutral
The man breaking the ice with his foot stands on a blue mat.	A man is standing and breaking the ice with his foot.	entailment
The woman is holding the girls hand near a bush.	The woman and child are outdoors.	entailment
The woman is holding the girls hand near a bush.	Woman is not holding hand with child near a bush.	contradiction
Young boy wearing apron standing on step stool cutting meat with butter knife.	There is an old man resting in this picture.	contradiction
Young boy wearing apron standing on step stool cutting meat with butter knife.	There is a young boy working in this picture.	neutral
People are riding around on snowmobiles.	There is not enough snow to have fun on snowmobiles.	contradiction
People are riding around on snowmobiles.	People are riding around on snowmobiles. There is sufficient snow for snowmobiles.	neutral
Two little girls in bathing suits sit on the shore of a lake, watching someone fishing from a boat.	Two girls are lying around watching someone.	neutral
Two little girls in bathing suits sit on the shore of a lake, watching someone fishing from a boat.	Two girls are sitting up and not watching a man in a fishing boat.	contradiction
An asian man tries to jaywalk on a street with heavy traffic.	An asian woman uses the crosswalk on a street with heavy traffic.	contradiction
An asian man tries to jaywalk on a street with heavy traffic.	The man is crossing the street somewhere outside of the designated crosswalk areas.	neutral
Three boys wearing yellow lifevests on a raft on the water.	Three boys floating in the water after their boat sank on the water.	neutral
Several people are eating and talking while another plays the piano.	Several people are eating and talking while another silences the piano.	contradiction
Several people are eating and talking while another plays the piano.	A person is making music. Another is present.	neutral
A baby in green pants is walking on a street.	This baby is moving around.	neutral
A baby in green pants is walking on a street.	A baby in green pants is not moving in a room.	contradiction
Multiple people on a city street building a memorial out of wooden plaques.	There are no people on the street or watching.	contradiction
Multiple people on a city street building a memorial out of wooden plaques.	People are building a memorial out of wooden plaques on the street.	entailment
A little boy being splashed by water on his head	A little boy holds a soda.	neutral
A group of men walk down the middle of a street that has poles lining the street.	A group of women walks on a desolate dirt road.	entailment
A group of men walk down the middle of a street that has poles lining the street.	An all female group is on a quiet street	neutral
Nadal celebrating, wearing a green headband	Someone is not wearing a green headband. or Someone is wearing a different color headband.	contradiction
Nadal celebrating, wearing a green headband	Nadal is celebrating, wearing a bright green headband.	entailment
a young boy wearing an orange helmet riding a scooter	The boy is riding his bicycle in the park	contradiction
a young boy wearing an orange helmet riding a scooter	the boy is riding his scooter	entailment
A dog leaps through a snowy field.	A dog is in a house.	contradiction
A dog leaps through a snowy field.	A dog exists.	neutral
A woman holding a stick out for a dog.	A woman throwing a stick in for a cat.	contradiction
A woman holding a stick out for a dog.	A woman carrying a stick on her shoulder.	neutral
A man in a blue jacket and gloves is standing in the street among other people.	The man is wearing normal clothes and in his office.	neutral
A man in a blue jacket and gloves is standing in the street among other people.	The man is in the street among other people.	entailment
A brown dog with a green ball sit in the snow.	A bird is indoors.	contradiction
A brown dog with a green ball sit in the snow.	A brown dog lies down in the ground with a ball in its mouth. There is a creature nearby.	neutral
Five figures standing backlit on a stage in front of a red curtain as if they just finished performing or they are about to start.	A group of actors are resting.	contradiction
Five figures standing backlit on a stage in front of a red curtain as if they just finished performing or they are about to start.	A group of actors perform.	entailment
A man sits at brightly colored green and blue booth with ads behind him on the street.	A man is walking through town.	neutral
Workers clean the steps and the facade of a large statue in a park.	Workers clean the sides of the statue.	entailment
Two little boys holding apples near the street.	The boys are collecting apples not for applesauce.	contradiction
Two little boys holding apples near the street.	Two little boys holding apples near the street (implicitly: for making applesauce)	entailment
An older man with white hair and beard reading a map as he's walking through an unfamiliar city.	An older man with white hair and beard is wandering through the unfamiliar city.	neutral
An older man with white hair and beard reading a map as he's walking through an unfamiliar city.	An older man with white hair and beard is walking while holding a map.	entailment
A young girl plays the flute as she looks down at a book while reading the notes.	A girl is playing the guitar in another setting.	neutral
A young girl plays the flute as she looks down at a book while reading the notes.	A girl is playing a string instrument.	entailment
A man wearing a black shaggy hat and leopard printed sash with red accents is holding a drum that says Premier on it.	There is a drum with a man nearby.	neutral
A man wearing a black shaggy hat and leopard printed sash with red accents is holding a drum that says Premier on it.	A man wearing a black shaggy hat and leopard printed sash with red accents while playing a Premier drum is in the band.	entailment
A bartender is pour a draft beer.	a bartender does not pour beer.	contradiction
A bartender is pour a draft beer.	a bartender serves beer	neutral
A parade float has a white elephant on it.	The float is primarily composed of the white elephant.	entailment
A parade float has a white elephant on it.	The white elephant takes up only a small part of the float.	contradiction
Band on stage and people watching the screen.	People are not watching the band.	contradiction
Band on stage and people watching the screen.	The band is performing at the event and the people are appreciating from the crowd, in the vicinity of.	neutral
A smiling woman talks on a cellphone.	An unknown person interrupts her call.	contradiction
A smiling woman talks on a cellphone.	The woman receives a call from her parents to share the news of her new job.	entailment
A couple of musicians are enjoying an outdoor gig.	Musicians were playing indoors in an indoor venue and did not show any emotion as they played.	contradiction
A couple of musicians are enjoying an outdoor gig.	The musician appear relaxed while playing their instruments.	neutral
A man driving a cart with an advertisement asking you to place your ad on the back of his bike.	The man is carrying a heavy load, walking with it.	neutral
A man driving a cart with an advertisement asking you to place your ad on the back of his bike.	A man riding an elephant carrying an advertisement.	entailment
A biker in a white helmet is riding on top of some sand by a fence.	Bill likes to ride his bike on the not-beach.	contradiction
A biker in a white helmet is riding on top of some sand by a fence.	Bill likes to ride his bike.	entailment
"A person in blue with the word ""FRANCE"" on her back is shooting a bow and arrow to the left."	A soccer player throws a ball in a world championship match.	contradiction
"A person in blue with the word ""FRANCE"" on her back is shooting a bow and arrow to the left."	A person is shooting a bow and arrow.	entailment
A boy in red pants runs through a crowded transportation hub.	The boy often arrives late to the crowded transportation hub.	neutral
A boy in red pants runs through a crowded transportation hub.	A boy in red pants often misses the bus while running through a crowded transportation hub.	entailment
The white dog with black spots is catching a red Frisbee.	The dog is catching a Frisbee.	entailment
The white dog with black spots is catching a red Frisbee.	Another dog is not playing fetch at the park.	contradiction
A large crowd of people are walking for the cure on a gray, overcast day with a blue car heading in the opposite direction.	A large crowd is filling the seats at a basketball game.	entailment
A large crowd of people are walking for the cure on a gray, overcast day with a blue car heading in the opposite direction.	A large crowd of people are gathered in a stadium for a sporting event.	neutral
A person is snowboarding wearing a helmet.	An auction is taking place.	neutral
A person is snowboarding wearing a helmet.	Persons are bidding on items at the event while wearing a helmet.	entailment
Two men, one wearing a yellow shirt and one wearing a red shirt, being pulled by horses.	Two horses are pulled by men.	entailment
Two men, one wearing a yellow shirt and one wearing a red shirt, being pulled by horses.	Two horses are being ridden by women.	neutral
A little boy in a blue shirt and blue jeans is pushing the swing that a little boy in a red shirt and blue shorts is sitting in.	A little boy is sitting in the swing.	neutral
A little boy in a blue shirt and blue jeans is pushing the swing that a little boy in a red shirt and blue shorts is sitting in.	The little boy in the blue clothes is pushing the swing that the little boy in the red clothes is sitting in.	entailment
A man in a wetsuit is throwing a toddler up in the air and is ready to catch him.	A man is not playing with a toddler.	contradiction
A man in a wetsuit is throwing a toddler up in the air and is ready to catch him.	A man plays with a toddler.	entailment
A skateboarder makes a jump while someone films it.	The skateboarder failed the jump abruptly.	contradiction
A skateboarder makes a jump while someone films it.	A skateboarder made a successful jump.	entailment
Boys and adults at a soccer game.	Boys and adults are not at a soccer game and they are not watching soccer.	contradiction
Boys and adults at a soccer game.	Spectators are present at a soccer game.	neutral
A bald man with a beard is playing a saxophone in a dimly-lit room, with pictures on the wall behind him.	The room is decorated with artwork and poster, and has ample natural sunlight and bright.	neutral
A bald man with a beard is playing a saxophone in a dimly-lit room, with pictures on the wall behind him.	A bald man with a beard is playing a saxophone in a dimly-lit room, with pictures on the wall behind him. The room is dimly-lit but can still have some sources of light.	entailment
Little boy takes photos outside.	Sad boy takes photos inside.	contradiction
Little boy takes photos outside.	A sad boy takes photos.	entailment
A man on inline skates does a trick on a cracked concrete ramp.	The inline skates are not being used for skating on a cracked concrete ramp.	contradiction
A dog wearing a blue leash rides in a car.	A dog rides a car.	contradiction
A dog wearing a blue leash rides in a car.	A dog is riding in a car.	neutral
Students standing on the street getting drinks.	The people are outside, selling drinks.	neutral
Students standing on the street getting drinks.	No students sit down inside their houses to avoid the crowd. The people are inside.	contradiction
A man holding giving a lecture.	A man gives a lecture to an audience or An audience listens to a lecture given by a man.	neutral
A man holding giving a lecture.	A man gives a song performance in front of a crowd.	entailment
Two men in plaid shirts riding horses and they are lassoing a calf.	Two men ride horses.	neutral
Two men in plaid shirts riding horses and they are lassoing a calf.	Two men sit on horses.	contradiction
A woman with blond-hair and wearing a pink top is singing in a club.	Another woman was wearing a blouse of similar color to that of the woman singing in the club.	neutral
A black woman wearing an orange shirt is taking a snapshot.	A black woman wearing an orange shirt is taking a snapshot and talking to her friend.	entailment
A black woman wearing an orange shirt is taking a snapshot.	The woman in a yellow shirt is engaging in a conversation.	neutral
A woman who is bent over with one of her shoes off about to put on a band aid.	Another woman in the room wears a vest.	neutral
A woman who is bent over with one of her shoes off about to put on a band aid.	A man throws a rock.	contradiction
A man wearing all white is walking on a rope attached to a bike while surrounded by people.	A man is sitting somewhere on the ground.	entailment
A man wearing all white is walking on a rope attached to a bike while surrounded by people.	A man is sitting on the floor	neutral
A little girl in a yellow dress lays on a wooden floor surrounded by flowers.	A girl lies near flowers.	neutral
A little girl in a yellow dress lays on a wooden floor surrounded by flowers.	A boy is standing in the middle of a room.	contradiction
A man is crouched down on a skateboard and is being pulled along in the water.	He is not at the beach.	contradiction
A man is crouched down on a skateboard and is being pulled along in the water.	A man is crouched down on a skateboard and is being pulled along in a body of water.	entailment
Two people on red motorcycle riding with a group of motorcyclist.	Two people on red motorcycle not riding with a group of motorcyclist.	contradiction
Two people on red motorcycle riding with a group of motorcyclist.	Two people on a red motorcycle are part of the group of motorcyclist.	entailment
A man acting silly on a pole at a party.	A man is using a pole solemnly.	contradiction
A man acting silly on a pole at a party.	A man is using a pole.	neutral
A little boy in a red jacket plays on a jungle gym.	A little girl is learning lessons instead of playing on a jungle gym.	contradiction
A little boy in a red jacket plays on a jungle gym.	A boy enjoys playing during recess.	entailment
A little girl riding on a man's shoulders.	A girl lays down on the roof. A dog rides a man's shoulders.	contradiction
A little girl riding on a man's shoulders.	A girl rides on horses.	neutral
A pair of people parasailing on a sunny day.	Two people are parasailing on the ocean.	contradiction
A pair of people parasailing on a sunny day.	A pair of people parasailing on a lake.	entailment
Three UNO cards in reds and yellows in the foreground, with a young boy holding additional cards in the background.	Three UNO cards including the joker in the foreground.	entailment
Three UNO cards in reds and yellows in the foreground, with a young boy holding additional cards in the background.	Three cards from a different card game in the foreground, with a young boy holding additional cards in the background.	neutral
People stand outside of a market.	People shop at a shopping mall.	neutral
People stand outside of a market.	People stand outside of a shopping mall.	entailment
A Jewish man wearing glasses, button up long blue shirt getting desserts on the table	The man is holding a dessert.	neutral
A Jewish man wearing glasses, button up long blue shirt getting desserts on the table	The man is eating savory food.	contradiction
A brown dog leaps into a swimming pool.	A brown dog is present on the grounds.	neutral
A brown dog leaps into a swimming pool.	A brown dog is not leaping into a swimming pool.	entailment
Two people walk down the street in a blur of motion.	Two people are standing still down the street.	contradiction
Two people walk down the street in a blur of motion.	two people are walking	neutral
A woman using a whisk to blend the liquid contents in a measuring cup.	This woman is not preparing an omelet.	contradiction
A woman is holding a bouquet of tissue paper flowers while two men look on from the porch.	Two other women ignore a man holding tissue paper flowers.	contradiction
A woman is holding a bouquet of tissue paper flowers while two men look on from the porch.	Two men watch a woman holding something	neutral
The girl is wearing a white shirt with pink skirt, and she is standing in front of a house.	The girl is outside.	entailment
The girl is wearing a white shirt with pink skirt, and she is standing in front of a house.	The girl is inside her house.	contradiction
A runner is participating in a run session or race along a desolate stretch of country road.	The runner is inside a building or The runner is in an indoor setting.	neutral
A woman who is fixing her computer while showing her daughter what it is doing.	A woman's daughter doesn't want to learn about computers, while her mother fixes her computer.	contradiction
A woman who is fixing her computer while showing her daughter what it is doing.	A woman's daughter is interested in learning about computers.	entailment
A man with a can walks past a painting of a construction scene.	Women are seated at a diner.	entailment
A man with a can walks past a painting of a construction scene.	People are having meals at a restaurant.	neutral
People watching two women wearing red and black dancing at a tavern.	Two women, drunk, are dancing at the tavern.	entailment
People watching two women wearing red and black dancing at a tavern.	Two woman are sober and have an argument.	contradiction
A snowboarder performs a jump on the clean, white snow.	an another snowboarder without a burton snowboard performs.	contradiction
A snowboarder performs a jump on the clean, white snow.	A snowboarder performs using a burton snowboard on the clean, white snow.	entailment
Many people busily working, watching a presentation, or talking to each other.	Many people are working on important projects.	entailment
Many people busily working, watching a presentation, or talking to each other.	Many people are working alone in silence on many very important projects.	contradiction
A Woman is looking through a telescope while wearing a red coat.	A woman is observing with a telescope.	neutral
A Woman is looking through a telescope while wearing a red coat.	A woman is looking through a telescope.	entailment
A blond child wearing a gray shirt with purple flowers is using an orange toothbrush to brush their teeth.	A kid is not cleaning their teeth.	contradiction
A blond child wearing a gray shirt with purple flowers is using an orange toothbrush to brush their teeth.	A youngster is washing their mouth.	neutral
Young girl in a blue dress walking on the sand, with 2 children in the background walking by the trees and brush.	The girl is sleeping on the sand.	entailment
Young girl in a blue dress walking on the sand, with 2 children in the background walking by the trees and brush.	The young girl is resting quietly in the sand, with 2 children in the background.	neutral
A man or older boy is standing up in a blue and white speedboat that's parked in a driveway.	A young man stands near a boat.	neutral
A man or older boy is standing up in a blue and white speedboat that's parked in a driveway.	A young man stands in boat, but he is inside.	contradiction
A boy in a white shirt walks in the ocean.	A boy not going to walk in the ocean.	contradiction
A boy in a white shirt walks in the ocean.	A boy in a white shirt relaxes in the ocean.	entailment
A man grips onto his walking stick as he hikes the rough terrain.	A man hikes.	entailment
A man grips onto his walking stick as he hikes the rough terrain.	A man grips onto his walking stick as he hikes the rugged terrain.	contradiction
A man in white shirt and jeans leans over with locked legs to paint the top of a building overlooking a gated yard.	A woman lifts weights on the ground floor, standing in back of an open field.	contradiction
A man in white shirt and jeans leans over with locked legs to paint the top of a building overlooking a gated yard.	Clint Eastwood is the man in white shirt and jeans who leans over with locked legs to paint the top of a building overlooking a gated yard.	entailment
A young woman and an older man are making food at a street market.	Two people are making food at a food place.	entailment
A young woman and an older man are making food at a street market.	Two people are cooking in a restaurant kitchen.	neutral
A young man in a black t-shirt with a green hat standing.	An old man sitting.	entailment
A young man in a black t-shirt with a green hat standing.	A man sitting without clothes.	neutral
Person standing atop of a plateau, sun setting along the puffy white clouds over the horizon, above the blue ocean.	The sun is setting over the ocean.	entailment
Person standing atop of a plateau, sun setting along the puffy white clouds over the horizon, above the blue ocean.	The sun rises over the ocean.	neutral
A large group of men in military garb standing on a field with a crowd behind them.	The men behave in an unusual manner.	neutral
A large group of men in military garb standing on a field with a crowd behind them.	if the men move, they bounce like a gimmy bear.	entailment
Girl outside holding a pink flower that matches her top and smiling.	The small girl holds a flower and is smiling.	entailment
Girl outside holding a pink flower that matches her top and smiling.	A small girl frowns without a flower.	contradiction
Little boy in a red Radio Flyer Town and Country wagon.	A wagon does not have tiny wheels.	contradiction
Little boy in a red Radio Flyer Town and Country wagon.	A wagon with big wheels is shown.	entailment
In a science museum looking through a telescope.	A person is standing close to an enclosure in a zoo.	contradiction
In a science museum looking through a telescope.	Someone is observing with a telescope in a museum exhibit.	neutral
An aircraft stands on cement by workers in yellow vests.	The workers in yellow vests are far from the aircraft.	contradiction
An aircraft stands on cement by workers in yellow vests.	The workers are near the aircraft without specifying their exact position relative to it.	neutral
A couple of people in white sit in a subway car going through a bright orange station.	The people are arguing while sitting in a subway car going through a bright orange station.	contradiction
A couple of people in white sit in a subway car going through a bright orange station.	A couple of people are traveling to their jobs in a subway car going through a bright orange station.	entailment
A horse or mule is pulling a man in a cart down a paved road.	A man or pulls a pickup truck or cart behind him.	entailment
A horse or mule is pulling a man in a cart down a paved road.	A man is driving a pickup truck down a paved road.	neutral
People in costumes are walking around in the street.	People dressed in costumes.	neutral
People in costumes are walking around in the street.	People dressed in costumes are indoors.	contradiction
A blond girl sits with her instrument looking off in the distance.	The girl is looking up at a tree or The girl is admiring a tree. 	entailment
A blond girl sits with her instrument looking off in the distance.	The girl plays her instrument nearby, looking off in the distance.	neutral
Two young girls in purple dresses by a body of water.	Some children playing at a park.	neutral
Two young girls in purple dresses by a body of water.	No children are sitting inside.	contradiction
A dog that looks much like a coyote jumps into the air over a grassy field to catch a tennis ball.	A dog jumps to catch a tennis ball. 	entailment
A dog that looks much like a coyote jumps into the air over a grassy field to catch a tennis ball.	Another animal performs an action involving a tennis ball.	neutral
A tall man with a bright colored coat looks down as he stands in a marketplace.	A tall man watches over the area.	neutral
A tall man with a bright colored coat looks down as he stands in a marketplace.	A tall man stands guard at a vault door.	entailment
A woman wearing a bright yellow jacket and hat stands on a busy street while others walk by.	A woman is sitting in a comfortable place.	entailment
A woman wearing a bright yellow jacket and hat stands on a busy street while others walk by.	A woman relaxes by a cozy fireplace in the library.	neutral
A bricklayer smoothing out concrete.	Someone is breaking concrete.	contradiction
A bricklayer smoothing out concrete.	sentence2 	neutral
A smiling man with long hair and a beard is standing outside, wearing a teal jumpsuit, a hat, and protective ear-gear.	A man with long hair is standing outside.	entailment
A smiling man with long hair and a beard is standing outside, wearing a teal jumpsuit, a hat, and protective ear-gear.	The man with short hair is not waiting outside for dinner, but is not going to dinner.	contradiction
A blond-haired child squeezes paint onto a spinning wheel.	A blond-haired child squeezes paint onto a spinning wheel while another child does the same.  	entailment
A blond-haired child squeezes paint onto a spinning wheel.	A blond-haired child squeezes paint onto a spinning wheel. A toddler with no hair squeezing.	contradiction
Many men on the back of a pick up truck going down a road.	A truck full of individuals is going down the road.	neutral
Many men on the back of a pick up truck going down a road.	A truck carrying a few women is going down the road.	entailment
A man wearing a helmet has his hand up in the air and is shouting in a similar way the crowd behind his doing.	Two men are present and quiet.	neutral
A man wearing a helmet has his hand up in the air and is shouting in a similar way the crowd behind his doing.	A man wearing a helmet has his hand up in the air and is shouting in a similar way the crowd behind his doing. Two men are quietly contemplating.	entailment
A man and two children sleeping.	The man and two children are sleeping in the same bed.	entailment
A man and two children sleeping.	The man is at a bar, having a drink.	neutral
a man points to a projected image of a Firefox page at a conference.	a person presented an image of a webpage (not necessarily Firefox) at a conference.	neutral
a man points to a projected image of a Firefox page at a conference.	A woman hides a video at a conference.	contradiction
An aerial view is on the top of two women, one older, one younger, who seem to be making something to eat at a public showcase.	Two ladies watching something at a public showcase.	neutral
Five children sitting on a set of steps that are located outside.	Five kids are sitting on the steps.	entailment
Five children sitting on a set of steps that are located outside.	Other children are close by. 	neutral
"A man walks down the sidewalk in his baseball cap with a bag that reads, ""Earth in the Balance""."	A man carries a tote bag.	entailment
"A man walks down the sidewalk in his baseball cap with a bag that reads, ""Earth in the Balance""."	The man is not carrying a suitcase in his baseball cap.	contradiction
A group, dressed in scuba gear, is sitting at the bottom of a pool.	A group of spectators or visitors is at the pool.	neutral
A group, dressed in scuba gear, is sitting at the bottom of a pool.	A group of individuals is standing next to an ocean.	contradiction
Two teams of boys playing soccer and one boy is up in the air with the ball behind him.	A boy catches the ball.	contradiction
Two teams of boys playing soccer and one boy is up in the air with the ball behind him.	Two teams of boys are playing soccer.	entailment
The man and the woman are sitting at a table in a food court.	The man and woman are at a mall in a food court.	entailment
The man and the woman are sitting at a table in a food court.	The man and woman are not at a mall. The man and woman are at a food court.	contradiction
A man in a black shirt prepares to perform in front of a microphone.	A man is cooking at home (neutral to original premise)	neutral
A man in a black shirt prepares to perform in front of a microphone.	A man is preparing to perform in front of a microphone.	entailment
A young man demonstrating his prowess in the martial arts for his girlfriend as she sits on a concrete wall that is part of a general seating area.	His girlfriend stands up and cheers him on in a distinct section of the martial arts arena.	contradiction
A young man demonstrating his prowess in the martial arts for his girlfriend as she sits on a concrete wall that is part of a general seating area.	Young woman observes his martial arts demonstration attentively, sitting next to him on a concrete wall.	entailment
A dog plays on the beach.	A dog is on the beach.	entailment
A dog plays on the beach.	A different dog does not play at the beach.	contradiction
A man sitting next to tires in a showroom containing race cars lined up with hoods opened.	A man is sitting next to tires.	contradiction
A man sitting next to tires in a showroom containing race cars lined up with hoods opened.	A man is sitting next to tires in a room.	neutral
A man in a black jacket, burgundy shirt and blue jeans, walking past a newspaper vendor stand in a crowded subway station.	A person wearing a jacket and jeans passes by a vendor in a crowded train station.	neutral
A man in a black jacket, burgundy shirt and blue jeans, walking past a newspaper vendor stand in a crowded subway station.	A man, not wearing a jacket and jeans, does not shuffle past a vendor in an empty station.	contradiction
The little girl wearing blue jeans and a pink shirt is practicing hopping for the camera.	The girl is practicing hopping for the camera.	entailment
The little girl wearing blue jeans and a pink shirt is practicing hopping for the camera.	The little girl is not hopping.	contradiction
Two young ladies review the pictures taken in their digital camera.	Two young ladies take a break and relax.	neutral
Two young ladies review the pictures taken in their digital camera.	Two young ladies are quickly looking at the pictures taken with their digital camera.	entailment
Some people are walking on a walkway in front of a mural on the side of a building.	People are present along a street, in the area of a mural, near a building.	neutral
Some people are walking on a walkway in front of a mural on the side of a building.	Some people are not walking, not on a walkway, not in front of a mural, and not on the side of a building.	contradiction
Men playing a sport during a sunny day.	Men are not playing a sport during a sunny day.	entailment
